SID,Familiarity,Trial,Repetition,Loc,Resp,Corr,RT,ImgName
7,2,3,2,2,2,1,688.33,unknown_male04.jpg
7,2,4,1,2,2,1,661.84,unknown_female15.jpg
7,1,5,1,1,1,1,579.43,famous_male17.jpg
7,2,6,1,2,2,1,649,unknown_male01.jpg
7,2,7,2,2,2,1,590.5,unknown_male16.jpg
7,1,8,2,2,2,1,588.1,famous_female12.jpg
7,2,9,2,1,1,1,553.66,unknown_female05.jpg
7,1,10,2,2,2,1,503.2,famous_male19.jpg
7,2,11,1,4,4,1,908.74,unknown_male14.jpg
7,2,12,2,1,1,1,802.31,unknown_male17.jpg
7,1,13,1,2,2,1,735.77,famous_female16.jpg
7,1,14,1,2,2,1,893.38,famous_male12.jpg
7,1,15,2,2,2,1,770.98,famous_male04.jpg
7,1,16,1,2,2,1,912.52,famous_male18.jpg
7,2,17,1,3,3,1,718,unknown_male12.jpg
7,2,18,2,4,4,1,851.56,unknown_male11.jpg
7,1,19,2,2,2,1,1041.15,famous_male15.jpg
7,1,20,2,1,1,1,654.73,famous_female04.jpg
7,2,21,1,1,1,1,796.3,unknown_male08.jpg
7,2,22,2,3,3,1,969.85,unknown_male18.jpg
7,2,23,2,4,4,1,791.4,unknown_female01.jpg
7,1,24,1,1,1,1,716.96,famous_female05.jpg
7,2,25,1,1,1,1,682.46,unknown_female08.jpg
7,2,26,2,3,3,1,887.98,unknown_female04.jpg
7,2,27,2,3,3,1,885.6,unknown_male09.jpg
7,2,28,2,4,4,1,795.13,unknown_male19.jpg
7,1,29,1,2,2,1,912.66,famous_female11.jpg
7,1,30,1,1,1,1,798.26,famous_female07.jpg
7,2,31,1,2,2,1,555.81,unknown_female09.jpg
7,2,32,2,3,3,1,793.33,unknown_female06.jpg
7,1,33,1,1,1,1,830.87,famous_male16.jpg
7,1,34,2,2,2,1,508.49,famous_female17.jpg
7,1,35,1,3,3,1,674.03,famous_male08.jpg
7,1,36,1,3,3,1,703.53,famous_female01.jpg
7,2,37,2,1,1,1,469.13,unknown_female18.jpg
7,1,38,1,2,2,1,658.68,famous_male11.jpg
7,1,39,2,1,1,1,568.2,famous_male13.jpg
7,1,40,2,3,3,1,749.77,famous_female15.jpg
7,1,41,1,4,4,1,771.31,famous_female09.jpg
7,1,42,1,4,4,1,1080.9,famous_male06.jpg
7,1,43,2,4,4,1,590.45,famous_female20.jpg
7,1,44,1,4,4,1,636.01,famous_female19.jpg
7,1,45,1,3,3,1,665.52,famous_female06.jpg
7,2,46,1,3,3,1,647.07,unknown_female19.jpg
7,2,47,1,4,4,1,980.66,unknown_female16.jpg
7,2,48,1,2,2,1,938.15,unknown_male13.jpg
7,2,49,1,3,3,1,767.71,unknown_male07.jpg
7,2,50,2,4,4,1,853.32,unknown_female02.jpg
7,2,51,2,4,4,1,954.83,unknown_female13.jpg
7,1,52,1,1,1,1,848.42,famous_female03.jpg
7,1,53,2,4,4,1,581.98,famous_male03.jpg
7,2,54,1,4,4,1,587.53,unknown_female14.jpg
7,1,55,2,4,4,1,505.08,famous_male14.jpg
7,2,56,2,3,3,1,1614.65,unknown_male05.jpg
7,2,57,1,1,1,1,684.19,unknown_female17.jpg
7,1,58,2,3,3,1,681.78,famous_male20.jpg
7,1,59,1,4,4,1,711.26,famous_female13.jpg
7,1,60,1,3,3,1,1332.85,famous_male01.jpg
7,1,61,2,1,1,1,642.4,famous_female18.jpg
7,1,62,2,1,1,1,855.88,famous_male05.jpg
7,2,63,1,3,3,1,781.51,unknown_male10.jpg
7,2,64,1,1,1,1,1055.2,unknown_male02.jpg
7,1,65,1,4,4,1,1212.72,famous_male07.jpg
7,1,66,2,1,1,1,786.27,famous_female14.jpg
7,2,67,2,1,1,1,575.83,unknown_female03.jpg
7,1,68,2,3,3,1,621.39,famous_female10.jpg
7,1,69,1,3,3,1,562.91,famous_male09.jpg
7,2,70,1,4,4,1,744.49,unknown_male15.jpg
7,2,71,1,4,4,1,782.05,unknown_female11.jpg
7,2,72,1,1,1,1,867.56,unknown_female10.jpg
7,2,73,2,2,2,1,1121.17,unknown_female20.jpg
7,1,74,2,4,4,1,1174.7,famous_female08.jpg
7,1,75,2,3,3,1,1276.26,famous_male02.jpg
7,2,76,1,3,3,1,601.8,unknown_female12.jpg
7,2,77,2,2,2,1,1231.34,unknown_female07.jpg
7,2,78,2,1,1,1,836.92,unknown_male03.jpg
7,1,79,2,4,4,1,1098.48,famous_female02.jpg
7,2,80,1,2,2,1,1440.03,unknown_male06.jpg
8,1,1,2,1,1,1,1790.04,famous_female09.jpg
8,1,2,1,4,4,1,1163.59,famous_female07.jpg
8,2,3,2,2,2,1,1233.15,unknown_male09.jpg
8,1,4,2,4,4,1,1014.73,famous_female15.jpg
8,2,5,1,1,1,1,860.23,unknown_female18.jpg
8,1,6,2,4,4,1,1041.06,famous_male16.jpg
8,1,7,1,2,2,1,750.65,famous_female05.jpg
8,2,8,1,2,2,1,804.21,unknown_male07.jpg
8,2,9,1,1,1,1,1081.76,unknown_female17.jpg
8,2,10,1,2,2,1,807.31,unknown_male18.jpg
8,1,11,1,4,4,1,884.9,famous_male19.jpg
8,1,12,1,2,2,1,1194.42,famous_female02.jpg
8,2,13,2,1,1,1,759.97,unknown_male12.jpg
8,1,14,1,1,1,1,565.54,famous_female10.jpg
8,1,15,2,4,4,1,915.08,famous_male07.jpg
8,2,16,1,1,1,1,720.63,unknown_male16.jpg
8,2,17,2,1,1,1,629.42,unknown_female11.jpg
8,1,18,1,1,1,1,779.03,famous_male01.jpg
8,1,19,1,3,3,1,1016.58,famous_male14.jpg
8,1,20,1,2,2,1,1166.14,famous_male20.jpg
8,1,21,1,3,3,1,1043.72,famous_female14.jpg
8,2,22,1,1,1,1,1081.25,unknown_male06.jpg
8,2,23,2,1,1,1,1086.81,unknown_female14.jpg
8,2,24,1,2,2,1,596.35,unknown_female06.jpg
8,2,25,2,3,3,1,817.9,unknown_female16.jpg
8,2,26,1,3,3,1,1335.49,unknown_male14.jpg
8,2,27,1,1,1,1,1373.02,unknown_female07.jpg
8,1,28,2,4,4,1,1026.5,famous_female19.jpg
8,2,29,1,3,3,1,1512.11,unknown_male10.jpg
8,2,30,1,2,2,1,797.69,unknown_female19.jpg
8,1,31,2,3,3,1,979.22,famous_male12.jpg
8,1,32,1,4,4,1,1120.78,famous_female11.jpg
8,2,33,2,3,3,1,1214.27,unknown_male15.jpg
8,1,34,1,3,3,1,1019.86,famous_male10.jpg
8,2,35,1,3,3,1,705.46,unknown_male02.jpg
8,2,36,1,4,4,1,775,unknown_male04.jpg
8,1,37,1,4,4,1,948.48,famous_male17.jpg
8,1,38,1,2,2,1,794.06,famous_male06.jpg
8,2,39,1,3,3,1,831.62,unknown_female08.jpg
8,1,40,2,2,2,1,789.2,famous_male18.jpg
8,2,41,2,2,2,1,946.75,unknown_female13.jpg
8,2,42,2,4,4,1,952.3,unknown_male08.jpg
8,1,43,1,1,1,1,781.85,famous_male08.jpg
8,1,44,2,3,3,1,747.42,famous_female12.jpg
8,2,45,2,3,3,1,832.96,unknown_male11.jpg
8,1,46,1,4,4,1,654.52,famous_female06.jpg
8,1,47,1,2,2,1,788.02,famous_male02.jpg
8,2,48,2,1,1,1,929.62,unknown_female01.jpg
8,1,49,2,1,1,1,1143.18,famous_male15.jpg
8,1,50,2,2,2,1,756.72,famous_male04.jpg
8,2,51,1,3,3,1,954.3,unknown_female12.jpg
8,2,52,2,2,2,1,1111.77,unknown_male20.jpg
8,2,53,2,4,4,1,805.4,unknown_male13.jpg
8,2,54,2,2,2,1,714.95,unknown_female02.jpg
8,1,55,2,3,3,1,600.49,famous_male11.jpg
8,1,56,2,2,2,1,598.04,famous_male09.jpg
8,2,57,1,4,4,1,1035.61,unknown_female05.jpg
8,1,58,1,1,1,1,1169.05,famous_female13.jpg
8,2,59,2,4,4,1,902.7,unknown_female15.jpg
8,1,60,2,3,3,1,1028.26,famous_male13.jpg
8,1,61,2,1,1,1,969.81,famous_female03.jpg
8,2,62,2,2,2,1,855.36,unknown_male19.jpg
8,2,63,2,1,1,1,580.93,unknown_male03.jpg
8,2,64,1,2,2,1,722.46,unknown_male17.jpg
8,1,65,2,2,2,1,1216.04,famous_female04.jpg
8,2,66,2,4,4,1,965.58,unknown_female04.jpg
8,1,67,2,1,1,1,875.07,famous_female16.jpg
8,2,68,1,4,4,1,816.68,unknown_male01.jpg
8,1,69,2,2,2,1,734.24,famous_female20.jpg
8,2,70,1,4,4,1,787.73,unknown_female10.jpg
8,1,71,2,4,4,1,649.36,famous_female01.jpg
8,2,72,2,3,3,1,798.89,unknown_female09.jpg
8,1,73,2,3,3,1,748.47,famous_female08.jpg
8,2,74,2,4,4,1,785.96,unknown_female20.jpg
8,1,75,1,1,1,1,1135.46,famous_female17.jpg
8,1,76,2,1,1,1,981.04,famous_male03.jpg
8,2,77,2,3,3,1,930.67,unknown_male05.jpg
8,1,78,1,3,3,1,888.21,famous_female18.jpg
8,2,79,1,4,4,1,781.74,unknown_female03.jpg
8,1,80,1,3,3,1,843.26,famous_male05.jpg
9,1,1,1,4,4,1,706.23,famous_female03.jpg
9,2,2,1,3,3,1,551.83,unknown_female08.jpg
9,1,3,2,4,4,1,1173.4,famous_female07.jpg
9,2,4,2,3,3,1,674.95,unknown_male07.jpg
9,2,5,2,2,2,1,984.52,unknown_female19.jpg
9,1,6,1,3,3,1,566.04,famous_male12.jpg
9,1,7,2,4,4,1,827.6,famous_male04.jpg
9,2,8,1,3,3,1,721.16,unknown_male14.jpg
9,1,9,2,2,2,1,1118.67,famous_male10.jpg
9,1,10,2,3,3,1,596.27,famous_male03.jpg
9,2,11,1,4,4,1,737.73,unknown_female13.jpg
9,2,12,2,3,3,1,951.36,unknown_female15.jpg
9,1,13,1,2,2,1,836.89,famous_female02.jpg
9,1,14,2,3,3,1,818.44,famous_male16.jpg
9,2,15,1,1,1,1,831.97,unknown_female09.jpg
9,2,16,1,4,4,1,1085.55,unknown_female10.jpg
9,2,17,2,1,1,1,1011.12,unknown_female01.jpg
9,2,18,2,2,2,1,680.66,unknown_male05.jpg
9,2,19,1,4,4,1,798.25,unknown_male09.jpg
9,2,20,1,1,1,1,611.76,unknown_female05.jpg
9,1,21,2,4,4,1,801.37,famous_male09.jpg
9,1,22,1,4,4,1,686.94,famous_female16.jpg
9,2,23,2,4,4,1,956.46,unknown_female11.jpg
9,1,24,2,2,2,1,841.95,famous_female20.jpg
9,1,25,1,3,3,1,855.57,famous_male01.jpg
9,1,26,2,1,1,1,829.12,famous_female09.jpg
9,2,27,1,2,2,1,650.68,unknown_male10.jpg
9,1,28,1,4,4,1,648.22,famous_male08.jpg
9,1,29,1,1,1,1,741.8,famous_male02.jpg
9,1,30,1,1,1,1,955.32,famous_female05.jpg
9,1,31,2,2,2,1,1016.88,famous_male06.jpg
9,2,32,2,1,1,1,766.44,unknown_male06.jpg
9,2,33,2,2,2,1,659.99,unknown_male12.jpg
9,1,34,1,2,2,1,673.55,famous_male05.jpg
9,2,35,2,3,3,1,695.1,unknown_female03.jpg
9,2,36,1,1,1,1,572.64,unknown_female16.jpg
9,2,37,2,4,4,1,778.2,unknown_male17.jpg
9,1,38,2,1,1,1,903.75,famous_female11.jpg
9,2,39,2,1,1,1,597.31,unknown_female02.jpg
9,1,40,1,2,2,1,632.3,famous_male13.jpg
9,2,41,2,2,2,1,661.93,unknown_female18.jpg
9,1,42,1,3,3,1,859.49,famous_female15.jpg
9,1,43,2,2,2,1,633.05,famous_male14.jpg
9,2,44,1,2,2,1,814.6,unknown_male20.jpg
9,2,45,1,3,3,1,540.14,unknown_male01.jpg
9,1,46,1,2,2,1,553.66,famous_female04.jpg
9,2,47,2,4,4,1,655.25,unknown_male04.jpg
9,2,48,1,2,2,1,804.79,unknown_female04.jpg
9,1,49,2,3,3,1,458.32,famous_female01.jpg
9,1,50,2,4,4,1,655.91,famous_female19.jpg
9,1,51,1,4,4,1,509.43,famous_female14.jpg
9,1,52,2,1,1,1,779.02,famous_male19.jpg
9,2,53,2,1,1,1,504.57,unknown_male19.jpg
9,2,54,2,3,3,1,462.12,unknown_male15.jpg
9,1,55,1,2,2,1,595.7,famous_male17.jpg
9,2,56,1,2,2,1,873.22,unknown_male16.jpg
9,2,57,1,3,3,1,862.7,unknown_female20.jpg
9,2,58,1,4,4,1,700.29,unknown_male11.jpg
9,2,59,2,4,4,1,649.88,unknown_female14.jpg
9,2,60,1,1,1,1,639.36,unknown_male13.jpg
9,1,61,2,3,3,1,628.97,famous_female18.jpg
9,2,62,2,4,4,1,922.53,unknown_female06.jpg
9,1,63,2,1,1,1,728.09,famous_female12.jpg
9,1,64,1,4,4,1,701.65,famous_male11.jpg
9,1,65,1,1,1,1,451.19,famous_male07.jpg
9,2,66,2,3,3,1,624.74,unknown_male18.jpg
9,1,67,1,1,1,1,734.3,famous_female06.jpg
9,1,68,2,1,1,1,475.77,famous_male20.jpg
9,2,69,1,1,1,1,809.41,unknown_male08.jpg
9,1,70,2,3,3,1,622.96,famous_male15.jpg
9,1,71,2,2,2,1,548.51,famous_female13.jpg
9,1,72,1,1,1,1,658.01,famous_female17.jpg
9,1,73,1,3,3,1,639.59,famous_male18.jpg
9,2,74,1,4,4,1,533.17,unknown_female07.jpg
9,2,75,2,2,2,1,498.69,unknown_male02.jpg
9,1,76,1,3,3,1,1056.24,famous_female10.jpg
9,2,77,2,1,1,1,845.81,unknown_female17.jpg
9,2,78,1,2,2,1,699.34,unknown_female12.jpg
9,2,79,1,3,3,1,864.89,unknown_male03.jpg
9,1,80,2,4,4,1,734.5,famous_female08.jpg
10,1,1,2,1,1,1,1777.48,famous_female09.jpg
10,1,2,2,4,4,1,1375.05,famous_male13.jpg
10,2,3,1,2,2,1,1436.6,unknown_male11.jpg
10,1,4,2,1,1,1,1522.11,famous_male11.jpg
10,2,5,2,4,4,1,1119.71,unknown_female12.jpg
10,1,6,1,3,3,1,1156.5,famous_male20.jpg
10,2,7,1,1,1,1,1410.11,unknown_male13.jpg
10,1,8,2,3,3,1,1319.61,famous_male16.jpg
10,1,9,2,4,4,1,1309.16,famous_female12.jpg
10,1,10,1,2,2,1,1666.8,famous_male19.jpg
10,2,11,2,3,3,1,1512.29,unknown_male19.jpg
10,1,12,1,1,1,1,1773.91,famous_female13.jpg
10,2,13,1,1,1,1,1611.42,unknown_male12.jpg
10,2,14,2,2,2,1,1361,unknown_male02.jpg
10,2,15,1,4,4,1,1414.53,unknown_female20.jpg
10,2,16,1,2,2,1,1484.09,unknown_male04.jpg
10,2,17,1,2,2,1,1577.64,unknown_female15.jpg
10,2,18,2,3,3,1,1367.19,unknown_male03.jpg
10,2,19,2,2,2,1,1708.75,unknown_male10.jpg
10,1,20,1,1,1,1,1538.32,famous_male05.jpg
10,2,21,1,2,2,1,1735.85,unknown_female05.jpg
10,1,22,2,2,2,1,1925.41,famous_female01.jpg
10,1,23,2,3,3,1,1634.95,famous_male10.jpg
10,2,24,2,1,1,1,1480.51,unknown_male08.jpg
10,2,25,2,3,3,1,1422.02,unknown_male20.jpg
10,1,26,2,1,1,1,1411.61,famous_female03.jpg
10,1,27,1,4,4,1,1089.19,famous_female08.jpg
10,2,28,2,1,1,1,1470.73,unknown_female03.jpg
10,1,29,1,4,4,1,1356.23,famous_male12.jpg
10,1,30,1,3,3,1,1673.85,famous_male17.jpg
10,1,31,1,4,4,1,1447.35,famous_female16.jpg
10,1,32,1,2,2,1,1188.91,famous_male02.jpg
10,1,33,2,4,4,1,1866.45,famous_female07.jpg
10,1,34,1,4,4,1,1392.03,famous_male07.jpg
10,1,35,1,3,3,1,1709.59,famous_male06.jpg
10,2,36,2,2,2,1,1467.14,unknown_female08.jpg
10,1,37,2,3,3,1,1408.7,famous_male18.jpg
10,2,38,1,1,1,1,1718.28,unknown_female18.jpg
10,2,39,1,4,4,1,1227.74,unknown_female14.jpg
10,2,40,1,2,2,1,1265.35,unknown_male09.jpg
10,2,41,1,3,3,1,1630.85,unknown_male01.jpg
10,1,42,2,1,1,1,1036.46,famous_male01.jpg
10,2,43,1,4,4,1,2026.03,unknown_male16.jpg
10,2,44,2,3,3,1,1167.58,unknown_female13.jpg
10,2,45,2,1,1,1,917.15,unknown_female17.jpg
10,1,46,2,2,2,1,1218.61,famous_male03.jpg
10,1,47,1,3,3,1,1440.18,famous_female18.jpg
10,2,48,1,3,3,1,1277.79,unknown_male14.jpg
10,1,49,1,2,2,1,1235.35,famous_male04.jpg
10,1,50,1,3,3,1,1544.82,famous_female04.jpg
10,1,51,2,1,1,1,1182.44,famous_female15.jpg
10,1,52,2,2,2,1,1140,famous_female14.jpg
10,1,53,2,2,2,1,1233.54,famous_male14.jpg
10,2,54,2,4,4,1,975.1,unknown_female16.jpg
10,2,55,2,4,4,1,860.59,unknown_male18.jpg
10,2,56,1,1,1,1,914.19,unknown_female01.jpg
10,1,57,1,1,1,1,1111.75,famous_male09.jpg
10,1,58,2,3,3,1,1085.32,famous_female19.jpg
10,2,59,2,4,4,1,906.87,unknown_male17.jpg
10,2,60,1,4,4,1,912.38,unknown_female02.jpg
10,1,61,2,2,2,1,1517.96,famous_male08.jpg
10,1,62,1,1,1,1,1907.49,famous_female05.jpg
10,2,63,2,1,1,1,1545.07,unknown_male05.jpg
10,2,64,1,3,3,1,758.62,unknown_female19.jpg
10,1,65,1,2,2,1,740.18,famous_female20.jpg
10,1,66,1,1,1,1,785.76,famous_female10.jpg
10,2,67,2,2,2,1,1151.14,unknown_female07.jpg
10,1,68,1,4,4,1,1228.84,famous_female17.jpg
10,2,69,1,3,3,1,882.39,unknown_female10.jpg
10,2,70,2,1,1,1,903.94,unknown_female11.jpg
10,2,71,1,1,1,1,1021.51,unknown_female06.jpg
10,1,72,2,3,3,1,1091.07,famous_female02.jpg
10,2,73,2,2,2,1,1144.6,unknown_male07.jpg
10,2,74,1,3,3,1,1454.17,unknown_male15.jpg
10,1,75,2,4,4,1,883.72,famous_male15.jpg
10,1,76,1,2,2,1,793.26,famous_female06.jpg
10,2,77,1,4,4,1,830.75,unknown_male06.jpg
10,2,78,2,4,4,1,676.38,unknown_female09.jpg
10,2,79,2,3,3,1,881.92,unknown_female04.jpg
10,1,80,2,4,4,1,791.48,famous_female11.jpg
11,2,1,2,4,4,1,1904.12,unknown_female03.jpg
11,2,2,2,4,4,1,421.71,unknown_female12.jpg
11,1,3,1,4,4,1,443.23,famous_female19.jpg
11,1,4,2,4,4,1,376.82,famous_female09.jpg
11,1,5,2,4,4,1,422.33,famous_male08.jpg
11,1,6,2,4,4,1,515.9,famous_female06.jpg
11,1,7,1,2,2,1,1033.47,famous_male20.jpg
11,1,8,1,2,2,1,751.03,famous_male05.jpg
11,2,9,1,2,2,1,564.58,unknown_female16.jpg
11,1,10,2,1,1,1,554.14,famous_male18.jpg
11,2,11,2,2,2,1,527.71,unknown_male18.jpg
11,1,12,1,4,4,1,421.25,famous_male10.jpg
11,2,13,1,3,3,1,730.79,unknown_male03.jpg
11,2,14,1,3,3,1,848.35,unknown_male07.jpg
11,1,15,1,3,3,1,757.9,famous_male01.jpg
11,1,16,2,2,2,1,755.46,famous_male16.jpg
11,2,17,1,2,2,1,713.01,unknown_male10.jpg
11,1,18,1,3,3,1,678.56,famous_male19.jpg
11,1,19,1,4,4,1,836.07,famous_female13.jpg
11,2,20,2,1,1,1,753.63,unknown_female18.jpg
11,1,21,1,1,1,1,535.21,famous_female12.jpg
11,1,22,2,3,3,1,516.76,famous_male06.jpg
11,1,23,1,2,2,1,402.26,famous_male17.jpg
11,1,24,2,1,1,1,863.88,famous_female02.jpg
11,2,25,1,4,4,1,533.39,unknown_female20.jpg
11,2,26,1,3,3,1,418.98,unknown_female17.jpg
11,2,27,1,1,1,1,656.53,unknown_female07.jpg
11,1,28,1,3,3,1,646.08,famous_female11.jpg
11,1,29,1,2,2,1,731.64,famous_female10.jpg
11,2,30,1,4,4,1,697.19,unknown_male02.jpg
11,1,31,2,3,3,1,382.74,famous_male09.jpg
11,2,32,1,3,3,1,348.26,unknown_female15.jpg
11,1,33,1,1,1,1,865.85,famous_male02.jpg
11,1,34,1,4,4,1,711.4,famous_male11.jpg
11,2,35,1,2,2,1,540.98,unknown_male20.jpg
11,2,36,2,2,2,1,362.52,unknown_male16.jpg
11,1,37,2,4,4,1,743.99,famous_male12.jpg
11,1,38,1,3,3,1,437.61,famous_female17.jpg
11,2,39,2,3,3,1,899.17,unknown_female01.jpg
11,1,40,2,2,2,1,520.72,famous_male04.jpg
11,1,41,1,1,1,1,1126.27,famous_female14.jpg
11,1,42,2,3,3,1,459.75,famous_female20.jpg
11,2,43,1,4,4,1,633.39,unknown_female14.jpg
11,2,44,1,1,1,1,854.93,unknown_female10.jpg
11,1,45,2,1,1,1,716.48,famous_female05.jpg
11,1,46,1,4,4,1,658.04,famous_female15.jpg
11,1,47,2,2,2,1,431.59,famous_female16.jpg
11,2,48,2,3,3,1,341.14,unknown_male15.jpg
11,2,49,2,1,1,1,898.73,unknown_female11.jpg
11,2,50,2,1,1,1,744.24,unknown_female05.jpg
11,2,51,2,4,4,1,645.83,unknown_male06.jpg
11,1,52,1,1,1,1,563.35,famous_male14.jpg
11,2,53,2,3,3,1,448.91,unknown_male11.jpg
11,2,54,1,2,2,1,374.46,unknown_male01.jpg
11,2,55,2,3,3,1,475.98,unknown_female04.jpg
11,2,56,1,1,1,1,793.56,unknown_male19.jpg
11,2,57,2,1,1,1,703.11,unknown_male13.jpg
11,1,58,1,3,3,1,732.61,famous_male13.jpg
11,2,59,2,1,2,0,882.19,unknown_male14.jpg
11,2,60,2,4,4,1,911.75,unknown_female06.jpg
11,1,61,1,2,2,1,565.33,famous_female18.jpg
11,1,62,2,2,2,1,474.92,famous_female01.jpg
11,2,63,1,1,1,1,728.44,unknown_male09.jpg
11,1,64,2,1,1,1,1366,famous_male03.jpg
11,2,65,2,2,2,1,499.51,unknown_female08.jpg
11,2,66,1,4,4,1,809.1,unknown_male04.jpg
11,1,67,1,1,1,1,990.65,famous_female04.jpg
11,2,68,2,2,2,1,636.21,unknown_female02.jpg
11,2,69,1,3,3,1,457.76,unknown_male17.jpg
11,2,70,2,4,4,1,735.29,unknown_male05.jpg
11,2,71,1,2,2,1,996.82,unknown_female19.jpg
11,2,72,1,1,1,1,1818.41,unknown_female13.jpg
11,2,73,2,2,2,1,1119.97,unknown_male08.jpg
11,1,74,2,3,3,1,821.48,famous_female07.jpg
11,1,75,2,3,3,1,539.07,famous_male15.jpg
11,1,76,2,2,2,1,544.64,famous_male07.jpg
11,1,77,2,1,1,1,838.19,famous_female08.jpg
11,2,78,1,4,4,1,483.73,unknown_female09.jpg
11,1,79,2,4,4,1,745.25,famous_female03.jpg
11,2,80,2,3,3,1,494.84,unknown_male12.jpg
12,1,1,2,4,4,1,1996.99,famous_female07.jpg
12,1,2,1,3,3,1,1154.54,famous_female01.jpg
12,2,3,1,3,3,1,1856.12,unknown_female14.jpg
12,2,4,2,4,4,1,1213.65,unknown_female09.jpg
12,2,5,1,1,1,1,1211.2,unknown_female19.jpg
12,1,6,1,4,4,1,1136.75,famous_female04.jpg
12,2,7,2,4,4,1,1558.3,unknown_male06.jpg
12,1,8,1,4,4,1,1051.9,famous_female03.jpg
12,1,9,2,3,3,1,961.44,famous_female13.jpg
12,2,10,2,1,1,1,2158.97,unknown_female08.jpg
12,1,11,1,3,3,1,1868.51,famous_female09.jpg
12,2,12,1,4,4,1,1554.08,unknown_female05.jpg
12,2,13,2,2,2,1,2015.62,unknown_male11.jpg
12,2,14,1,4,4,1,2101.2,unknown_female16.jpg
12,1,15,2,1,1,1,3026.72,famous_female15.jpg
12,1,16,2,2,2,1,2048.28,famous_female06.jpg
12,1,17,2,1,1,1,1317.82,famous_female18.jpg
12,2,18,2,1,1,1,1675.38,unknown_female10.jpg
12,1,19,2,2,2,1,2296.93,famous_male13.jpg
12,1,20,1,3,3,1,1334.5,famous_male20.jpg
12,2,21,1,3,3,1,1596.05,unknown_male17.jpg
12,2,22,2,3,3,1,2209.59,unknown_female04.jpg
12,2,23,1,4,4,1,1503.11,unknown_male12.jpg
12,2,24,2,4,4,1,1380.77,unknown_male14.jpg
12,2,25,1,2,2,1,1626.21,unknown_male16.jpg
12,1,26,2,2,2,1,1759.81,famous_female11.jpg
12,2,27,2,2,2,1,2213.37,unknown_male20.jpg
12,2,28,1,1,1,1,1850.91,unknown_female06.jpg
12,1,29,1,2,2,1,2416.46,famous_male16.jpg
12,1,30,1,1,1,1,1814.02,famous_male10.jpg
12,2,31,1,1,1,1,1803.59,unknown_male15.jpg
12,1,32,2,1,1,1,1969.13,famous_male07.jpg
12,2,33,1,4,4,1,2318.68,unknown_female15.jpg
12,2,34,2,2,2,1,2012.23,unknown_male05.jpg
12,1,35,1,1,1,1,1921.78,famous_female16.jpg
12,1,36,1,2,2,1,1847.33,famous_male08.jpg
12,1,37,2,2,2,1,1332.89,famous_male12.jpg
12,2,38,2,2,2,1,2306.44,unknown_female11.jpg
12,1,39,2,3,3,1,1759.99,famous_male01.jpg
12,2,40,1,2,2,1,1925.57,unknown_female13.jpg
12,1,41,1,2,2,1,1955.1,famous_female19.jpg
12,1,42,1,1,1,1,1576.65,famous_male03.jpg
12,1,43,1,3,3,1,2574.21,famous_male19.jpg
12,2,44,2,3,3,1,2419.78,unknown_male13.jpg
12,1,45,2,1,1,1,1657.33,famous_female17.jpg
12,1,46,2,3,3,1,2494.87,famous_female10.jpg
12,2,47,1,1,1,1,1676.42,unknown_male03.jpg
12,2,48,2,3,3,1,1137.97,unknown_male19.jpg
12,2,49,2,4,4,1,1247.53,unknown_female18.jpg
12,1,50,2,3,3,1,1541.08,famous_male17.jpg
12,1,51,1,3,3,1,2250.66,famous_male05.jpg
12,2,52,1,2,2,1,2184.21,unknown_male02.jpg
12,1,53,2,1,1,1,1621.73,famous_male18.jpg
12,1,54,2,4,4,1,1723.29,famous_male14.jpg
12,2,55,2,1,1,1,2104.85,unknown_female07.jpg
12,2,56,1,2,2,1,1798.42,unknown_male07.jpg
12,2,57,2,3,3,1,1779.94,unknown_female03.jpg
12,2,58,2,2,2,1,1641.51,unknown_female17.jpg
12,2,59,1,2,2,1,1855.07,unknown_female20.jpg
12,2,60,1,4,4,1,1668.62,unknown_male09.jpg
12,1,61,2,2,2,1,1290.18,famous_male04.jpg
12,1,62,1,4,4,1,2175.75,famous_male11.jpg
12,1,63,1,2,2,1,2077.3,famous_male15.jpg
12,1,64,2,4,4,1,1674.83,famous_female02.jpg
12,1,65,2,3,3,1,1744.36,famous_male09.jpg
12,1,66,1,1,1,1,2037.93,famous_female14.jpg
12,2,67,2,3,3,1,2539.48,unknown_male10.jpg
12,1,68,2,4,4,1,2713.07,famous_female12.jpg
12,2,69,1,3,3,1,1838.59,unknown_male08.jpg
12,2,70,1,3,3,1,1828.14,unknown_male01.jpg
12,1,71,2,4,4,1,2137.68,famous_male02.jpg
12,2,72,2,4,4,1,2111.27,unknown_female02.jpg
12,1,73,1,2,2,1,2124.8,famous_female20.jpg
12,2,74,2,1,1,1,1762.35,unknown_male04.jpg
12,2,75,1,3,3,1,1735.9,unknown_female12.jpg
12,2,76,2,1,1,1,2741.46,unknown_male18.jpg
12,1,77,1,1,1,1,1579.03,famous_female08.jpg
12,1,78,1,4,4,1,952.58,famous_male06.jpg
12,2,79,1,1,1,1,726.12,unknown_female01.jpg
12,1,80,1,4,4,1,1515.67,famous_female05.jpg
13,1,1,2,4,4,1,898.46,famous_female14.jpg
13,2,2,2,2,2,1,1120.02,unknown_female08.jpg
13,1,3,2,4,4,1,1109.64,famous_female08.jpg
13,2,4,1,4,4,1,1203.25,unknown_male10.jpg
13,2,5,1,3,3,1,1248.68,unknown_female12.jpg
