SID,Block,Trial,RepTime,Resp,Corr,RT,ImgName
1,2,51,1,1,1,840.49,unfamfemale21.jpg
1,2,52,1,3,0,846.41,unfamfemale15.jpg
1,2,53,2,2,1,804.33,unfamfemale08.jpg
1,2,54,1,1,1,890.24,capture015 copy.jpg
1,2,55,2,2,1,760.15,unfammale19.jpg
1,2,56,1,1,1,718.04,unfamfemale03.jpg
1,2,57,2,2,1,723.98,unfammale18.jpg
1,2,58,3,3,1,665.89,capture012 copy.jpg
1,2,59,1,1,1,858.42,capture017 copy.jpg
1,2,60,2,3,0,880.31,unfamfemale01.jpg
1,2,61,1,3,0,838.3,capture016 copy.jpg
1,2,62,2,2,1,844.21,capture020 copy.jpg
1,2,63,3,3,1,578.1,unfamfemale01.jpg
1,2,64,3,2,0,863.99,unfammale25.jpg
1,2,65,1,3,0,1045.94,unfamfemale20.jpg
1,2,66,1,1,1,627.82,unfamfemale40.jpg
1,2,67,2,2,1,881.77,unfamfemale15.jpg
1,2,68,2,3,0,687.67,unfamfemale06.jpg
1,2,69,2,2,1,773.59,unfamfemale38.jpg
1,2,70,2,3,0,635.5,unfammale14.jpg
1,2,71,2,1,0,777.35,unfammale16.jpg
1,2,72,2,2,1,711.33,unfammale35.jpg
1,2,73,1,2,0,829.24,unfamfemale26.jpg
1,2,74,2,3,0,803.15,capture015 copy.jpg
1,2,75,1,3,0,609.04,unfamfemale32.jpg
1,2,76,3,3,1,750.96,unfammale21.jpg
1,2,77,3,3,1,788.89,capture011 copy.jpg
1,2,78,1,2,0,866.8,unfamfemale24.jpg
1,2,79,1,1,1,592.67,unfammale23.jpg
1,2,80,2,3,0,918.61,unfamfemale20.jpg
1,2,81,2,3,0,908.5,unfamfemale03.jpg
1,2,82,2,1,0,730.44,unfammale39.jpg
1,2,83,3,3,1,904.33,unfammale19.jpg
1,2,84,3,3,1,886.24,capture020 copy.jpg
1,2,85,2,2,1,788.18,unfamfemale40.jpg
1,2,86,2,3,0,802.09,capture001 copy.jpg
1,2,87,2,2,1,927.9,unfammale08.jpg
1,2,88,2,2,1,765.86,unfammale23.jpg
1,2,89,3,2,0,787.82,unfamfemale17.jpg
1,2,90,2,3,0,857.74,unfamfemale32.jpg
1,2,91,3,3,1,711.65,unfammale18.jpg
1,2,92,3,3,1,781.56,unfammale39.jpg
1,2,93,3,2,0,883.42,capture021 copy.jpg
1,2,94,2,2,1,1049.39,capture010 copy.jpg
1,2,95,2,2,1,871.26,capture017 copy.jpg
1,2,96,2,2,1,757.21,unfammale33.jpg
1,2,97,2,3,0,835.12,unfamfemale24.jpg
1,2,98,3,3,1,825.01,unfammale09.jpg
1,2,99,3,3,1,774.89,unfammale08.jpg
1,2,100,3,3,1,636.83,unfammale23.jpg
1,2,101,2,2,1,818.75,capture003 copy.jpg
1,2,102,1,1,1,680.68,unfammale38.jpg
1,2,103,2,1,0,902.59,unfamfemale26.jpg
1,2,104,1,1,1,676.5,capture005 copy.jpg
1,2,105,2,2,1,810.41,unfamfemale21.jpg
1,2,106,2,3,0,768.24,unfamfemale05.jpg
1,2,107,2,3,0,742.22,capture016 copy.jpg
1,2,108,2,1,0,868.1,unfammale38.jpg
1,2,109,3,1,0,922.06,unfammale35.jpg
1,2,110,3,2,0,863.92,unfamfemale37.jpg
1,2,111,3,2,0,853.88,unfammale33.jpg
1,2,112,3,3,1,795.8,capture017 copy.jpg
1,2,113,3,3,1,769.67,capture016 copy.jpg
1,2,114,3,2,0,1007.62,capture015 copy.jpg
1,2,115,3,1,0,637.48,unfamfemale10.jpg
1,2,116,3,3,1,867.38,unfamfemale15.jpg
1,2,117,3,2,0,1121.35,unfammale02.jpg
1,2,118,3,1,0,799.26,unfamfemale06.jpg
1,2,119,3,2,0,789.18,unfamfemale26.jpg
1,2,120,3,1,0,859.09,unfamfemale40.jpg
1,2,121,3,2,0,840.94,unfamfemale08.jpg
1,2,122,1,1,1,686.91,capture013 copy.jpg
1,2,123,3,2,0,860.83,unfammale12.jpg
1,2,124,3,3,1,890.74,unfamfemale39.jpg
1,2,125,3,2,0,872.63,unfammale16.jpg
1,2,126,2,2,1,886.56,capture005 copy.jpg
1,2,127,3,2,0,788.47,unfammale38.jpg
1,2,128,3,3,1,858.38,capture001 copy.jpg
1,2,129,3,1,0,952.3,unfammale05.jpg
1,2,130,3,1,0,838.21,unfamfemale21.jpg
1,2,131,3,2,0,916.12,capture003 copy.jpg
1,2,132,3,2,0,930.01,unfamfemale32.jpg
1,2,133,3,3,1,871.91,unfamfemale20.jpg
1,2,134,3,0,0,0,unfamfemale04.jpg
1,2,135,3,2,0,307.76,unfamfemale38.jpg
1,2,136,3,1,0,609.66,unfammale14.jpg
1,2,137,3,3,1,999.6,capture010 copy.jpg
1,2,138,3,3,1,717.44,unfamfemale24.jpg
1,2,139,2,3,0,755.41,capture013 copy.jpg
1,2,140,3,2,0,609.3,unfammale28.jpg
1,2,141,3,2,0,639.2,capture005 copy.jpg
1,2,142,3,3,1,757.09,unfamfemale05.jpg
1,2,143,3,2,0,835.06,unfamfemale03.jpg
1,2,144,3,1,0,528.92,capture013 copy.jpg
1,3,1,1,1,1,712.58,unfammale05.jpg
1,3,2,1,1,1,686.51,capture003 copy.jpg
1,3,3,1,1,1,588.43,unfammale33.jpg
1,3,4,1,1,1,546.36,unfamfemale24.jpg
1,3,5,1,1,1,616.28,unfammale38.jpg
1,3,6,1,1,1,606.19,unfamfemale20.jpg
1,3,7,1,1,1,524.1,unfammale16.jpg
1,3,8,1,1,1,553.96,unfamfemale21.jpg
1,3,9,1,1,1,599.89,unfammale14.jpg
1,3,10,1,1,1,597.76,unfammale12.jpg
1,3,11,1,1,1,523.72,unfamfemale10.jpg
1,3,12,2,1,0,561.62,unfamfemale21.jpg
1,3,13,1,1,1,527.5,unfamfemale03.jpg
1,3,14,1,1,1,557.49,unfammale19.jpg
1,3,15,1,1,1,755.35,unfammale23.jpg
1,3,16,1,1,1,577.27,unfamfemale40.jpg
1,3,17,1,1,1,575.2,unfamfemale26.jpg
1,3,18,1,1,1,501.13,capture020 copy.jpg
1,3,19,2,2,1,570.98,unfammale19.jpg
1,3,20,1,1,1,584.95,unfamfemale32.jpg
1,3,21,2,1,0,878.88,unfammale05.jpg
1,3,22,1,1,1,724.72,unfamfemale39.jpg
1,3,23,1,1,1,562.64,unfamfemale38.jpg
1,3,24,2,1,0,568.59,unfamfemale10.jpg
1,3,25,1,1,1,606.52,unfamfemale04.jpg
1,3,26,2,2,1,580.41,unfamfemale04.jpg
1,3,27,1,1,1,578.34,unfammale39.jpg
1,3,28,1,1,1,664.19,capture012 copy.jpg
1,3,29,1,1,1,494.16,capture016 copy.jpg
1,3,30,2,1,0,628.08,unfamfemale26.jpg
1,3,31,1,1,1,553.96,unfammale35.jpg
1,3,32,2,2,1,679.89,unfamfemale39.jpg
1,3,33,1,1,1,581.81,capture002 copy.jpg
1,3,34,1,1,1,603.72,unfamfemale37.jpg
1,3,35,1,1,1,529.63,unfammale28.jpg
1,3,36,1,1,1,575.52,unfammale21.jpg
1,3,37,2,2,1,693.44,unfamfemale32.jpg
1,3,38,2,2,1,755.37,unfamfemale37.jpg
1,3,39,1,1,1,569.23,unfammale02.jpg
1,3,40,2,1,0,455.19,unfammale39.jpg
1,3,41,2,1,0,517.03,unfammale16.jpg
1,3,42,2,1,0,579.02,unfammale23.jpg
1,3,43,1,1,1,600.92,unfammale08.jpg
1,3,44,1,1,1,502.78,unfamfemale01.jpg
1,3,45,1,1,1,612.75,unfamfemale17.jpg
1,3,46,2,2,1,714.64,unfammale14.jpg
1,3,47,1,1,1,536.52,unfamfemale08.jpg
1,3,48,2,2,1,638.49,unfamfemale08.jpg
1,3,49,1,1,1,652.38,unfamfemale05.jpg
1,3,50,2,1,0,594.28,unfamfemale40.jpg
1,3,51,2,2,1,872.2,unfamfemale03.jpg
1,3,52,1,1,1,670.13,capture005 copy.jpg
1,3,53,2,1,0,844.05,capture003 copy.jpg
1,3,54,1,1,1,641.91,unfammale25.jpg
1,3,55,1,1,1,639.87,capture001 copy.jpg
1,3,56,2,1,0,893.73,capture020 copy.jpg
1,3,57,3,2,0,723.68,unfamfemale08.jpg
1,3,58,1,1,1,641.55,unfamfemale06.jpg
1,3,59,3,1,0,847.52,unfamfemale21.jpg
1,3,60,2,1,0,605.38,unfamfemale38.jpg
1,3,61,2,2,1,595.32,capture016 copy.jpg
1,3,62,1,1,1,753.21,capture017 copy.jpg
1,3,63,2,2,1,911.12,capture002 copy.jpg
1,3,64,1,1,1,741.02,unfamfemale15.jpg
1,3,65,2,2,1,738.96,capture005 copy.jpg
1,3,66,1,1,1,560.89,unfammale09.jpg
1,3,67,2,2,1,662.81,unfamfemale06.jpg
1,3,68,3,3,1,772.67,capture005 copy.jpg
1,3,69,1,1,1,650.62,capture011 copy.jpg
1,3,70,2,2,1,744.55,capture012 copy.jpg
1,3,71,2,2,1,558.45,unfamfemale15.jpg
1,3,72,2,2,1,772.31,unfammale25.jpg
1,3,73,2,2,1,570.24,capture017 copy.jpg
1,3,74,1,1,1,536.19,capture021 copy.jpg
1,3,75,2,2,1,606.06,capture011 copy.jpg
1,3,76,2,2,1,923.94,unfamfemale01.jpg
1,3,77,2,2,1,689.91,unfammale21.jpg
1,3,78,3,2,0,719.81,unfamfemale37.jpg
1,3,79,3,2,0,517.73,unfamfemale15.jpg
1,3,80,2,2,1,739.66,unfammale38.jpg
1,3,81,3,1,0,857.52,unfammale16.jpg
1,3,82,3,2,0,759.49,unfammale05.jpg
1,3,83,2,2,1,877.32,unfammale35.jpg
1,3,84,2,2,1,779.31,unfamfemale24.jpg
1,3,85,3,2,0,625.22,unfamfemale38.jpg
1,3,86,2,1,0,791.09,unfammale08.jpg
1,3,87,3,2,0,853.04,unfamfemale03.jpg
1,3,88,3,3,1,850.91,capture003 copy.jpg
1,3,89,3,2,0,864.81,capture016 copy.jpg
1,3,90,2,2,1,750.73,capture021 copy.jpg
1,3,91,2,2,1,796.66,unfammale02.jpg
1,3,92,3,3,1,1026.59,unfammale08.jpg
1,3,93,3,2,0,984.49,capture017 copy.jpg
1,3,94,3,2,0,878.43,unfamfemale04.jpg
1,3,95,3,3,1,740.31,unfamfemale39.jpg
1,3,96,2,3,0,738.25,unfammale09.jpg
1,3,97,2,3,0,584.16,unfamfemale05.jpg
1,3,98,3,2,0,742.05,unfamfemale10.jpg
1,3,99,3,2,0,867.99,capture012 copy.jpg
1,3,100,3,2,0,793.84,unfammale19.jpg
1,3,101,1,2,0,775.81,capture013 copy.jpg
1,3,102,3,2,0,669.72,capture020 copy.jpg
1,3,103,3,3,1,891.6,capture002 copy.jpg
1,3,104,1,2,0,729.47,capture015 copy.jpg
1,3,105,3,3,1,751.42,unfamfemale05.jpg
1,3,106,2,3,0,645.34,capture015 copy.jpg
1,3,107,2,3,0,803.24,capture013 copy.jpg
1,3,108,3,3,1,705.18,unfammale35.jpg
1,3,109,1,1,1,799.09,unfammale18.jpg
1,3,110,3,3,1,829.02,unfamfemale06.jpg
1,3,111,3,3,1,618.92,unfamfemale01.jpg
1,3,112,2,2,1,720.82,capture001 copy.jpg
1,3,113,2,2,1,742.67,unfammale18.jpg
1,3,114,3,2,0,692.61,capture021 copy.jpg
1,3,115,3,3,1,738.57,capture015 copy.jpg
1,3,116,3,3,1,672.45,capture013 copy.jpg
1,3,117,1,2,0,726.37,capture010 copy.jpg
1,3,118,2,2,1,636.26,unfammale33.jpg
1,3,119,2,2,1,658.19,unfammale12.jpg
1,3,120,2,3,0,952.11,unfamfemale20.jpg
1,3,121,3,1,0,998.04,unfamfemale20.jpg
1,3,122,3,2,0,563.95,unfammale12.jpg
1,3,123,2,3,0,705.86,unfamfemale17.jpg
1,3,124,3,1,0,695.78,unfamfemale17.jpg
1,3,125,2,2,1,949.65,capture010 copy.jpg
1,3,126,3,3,1,955.6,unfammale21.jpg
1,3,127,3,3,1,849.46,unfammale18.jpg
1,3,128,3,3,1,927.4,unfammale14.jpg
1,3,129,3,1,0,869.34,unfamfemale24.jpg
1,3,130,3,2,0,763.23,unfammale02.jpg
1,3,131,3,3,1,553.16,unfammale09.jpg
1,3,132,3,3,1,670.88,capture010 copy.jpg
1,3,133,2,1,0,476.97,unfammale28.jpg
1,3,134,3,3,1,586.85,unfamfemale32.jpg
1,3,135,3,2,0,864.73,capture001 copy.jpg
1,3,136,3,2,0,910.72,unfamfemale40.jpg
1,3,137,3,2,0,652.6,unfammale38.jpg
1,3,138,3,3,1,714.54,capture011 copy.jpg
1,3,139,3,2,0,728.43,unfamfemale26.jpg
1,3,140,3,1,0,846.35,unfammale28.jpg
1,3,141,3,2,0,764.28,unfammale25.jpg
1,3,142,3,3,1,610.19,unfammale33.jpg
1,3,143,3,1,0,896.1,unfammale39.jpg
1,3,144,3,3,1,845.95,unfammale23.jpg
1,4,1,1,1,1,653.4,unfammale18.jpg
1,4,2,1,1,1,419.3,capture016 copy.jpg
1,4,3,1,1,1,457.18,capture011 copy.jpg
1,4,4,1,1,1,439.09,unfamfemale39.jpg
1,4,5,1,1,1,389.01,unfammale28.jpg
1,4,6,1,1,1,458.94,unfamfemale08.jpg
1,4,7,1,1,1,512.87,unfamfemale05.jpg
1,4,8,1,1,1,454.78,unfamfemale06.jpg
1,4,9,1,1,1,396.68,unfamfemale26.jpg
1,4,10,1,1,1,458.56,capture021 copy.jpg
1,4,11,1,2,0,576.48,unfamfemale40.jpg
1,4,12,1,1,1,574.37,unfamfemale32.jpg
1,4,13,2,2,1,580.28,unfamfemale32.jpg
1,4,14,1,1,1,770.2,unfamfemale38.jpg
1,4,15,1,1,1,696.17,unfamfemale21.jpg
1,4,16,1,1,1,566.06,unfammale14.jpg
1,4,17,2,1,0,627.98,unfammale28.jpg
1,4,18,1,1,1,537.89,capture020 copy.jpg
1,4,19,1,1,1,503.81,unfammale25.jpg
1,4,20,1,1,1,565.72,capture005 copy.jpg
1,4,21,2,2,1,691.63,capture011 copy.jpg
1,4,22,1,1,1,697.53,unfammale21.jpg
1,4,23,1,1,1,599.4,unfammale19.jpg
1,4,24,2,2,1,717.37,capture020 copy.jpg
1,4,25,1,1,1,659.25,capture010 copy.jpg
1,4,26,2,2,1,745.19,capture016 copy.jpg
1,4,27,1,1,1,607.04,unfamfemale20.jpg
1,4,28,2,2,1,725.02,unfamfemale40.jpg
1,4,29,1,1,1,658.92,unfamfemale15.jpg
1,4,30,1,1,1,560.82,unfammale39.jpg
1,4,31,1,1,1,942.71,unfammale23.jpg
1,4,32,1,1,1,548.62,capture002 copy.jpg
1,4,33,2,1,0,538.56,unfamfemale08.jpg
1,4,34,1,2,0,520.48,unfammale16.jpg
1,4,35,1,1,1,630.36,unfammale08.jpg
1,4,36,2,1,0,780.3,capture005 copy.jpg
1,4,37,1,1,1,370.2,capture001 copy.jpg
1,4,38,2,1,0,392.13,unfammale39.jpg
1,4,39,1,1,1,422.03,unfamfemale03.jpg
1,4,40,3,2,0,587.94,capture016 copy.jpg
1,4,41,1,1,1,537.84,unfamfemale01.jpg
1,4,42,1,1,1,495.74,capture015 copy.jpg
1,4,43,1,1,1,365.67,unfammale35.jpg
1,4,44,3,1,0,355.56,capture005 copy.jpg
1,4,45,1,1,1,409.51,unfamfemale10.jpg
1,4,46,1,1,1,511.38,unfamfemale37.jpg
1,4,47,1,1,1,605.3,unfammale38.jpg
1,4,48,2,2,1,539.25,capture010 copy.jpg
1,4,49,2,2,1,593.12,capture001 copy.jpg
1,4,50,1,1,1,638.68,capture017 copy.jpg
1,4,51,2,2,1,725,unfammale21.jpg
1,4,52,1,2,0,802.9,unfammale33.jpg
1,4,53,1,1,1,864.81,capture013 copy.jpg
1,4,54,2,2,1,494.68,capture013 copy.jpg
1,4,55,2,1,0,604.58,unfamfemale39.jpg
1,4,56,1,1,1,586.54,unfammale12.jpg
1,4,57,2,1,0,576.43,unfamfemale26.jpg
1,4,58,1,1,1,662.31,unfamfemale24.jpg
1,4,59,2,2,1,876.29,unfamfemale03.jpg
1,4,60,3,2,0,410.13,unfamfemale03.jpg
1,4,61,1,1,1,760.1,capture003 copy.jpg
1,4,62,2,2,1,989.96,unfamfemale20.jpg
1,4,63,2,2,1,923.93,capture015 copy.jpg
1,4,64,1,1,1,873.78,unfammale09.jpg
1,4,65,3,3,1,823.71,unfammale21.jpg
1,4,66,2,2,1,861.66,unfamfemale38.jpg
1,4,67,2,2,1,931.55,capture002 copy.jpg
1,4,68,2,2,1,745.48,unfamfemale24.jpg
1,4,69,3,2,0,767.4,capture020 copy.jpg
1,4,70,2,2,1,885.31,unfammale23.jpg
1,4,71,2,2,1,819.22,unfammale09.jpg
1,4,72,3,3,1,897.1,unfamfemale20.jpg
1,4,73,1,2,0,923.25,capture012 copy.jpg
1,4,74,1,1,1,652.92,unfamfemale04.jpg
1,4,75,3,2,0,834.84,unfamfemale40.jpg
1,4,76,2,2,1,720.78,capture017 copy.jpg
1,4,77,2,2,1,918.69,capture003 copy.jpg
1,4,78,2,1,0,748.61,unfammale16.jpg
1,4,79,2,2,1,922.52,unfamfemale01.jpg
1,4,80,3,3,1,856.43,capture003 copy.jpg
1,4,81,2,1,0,638.34,unfamfemale06.jpg
1,4,82,2,2,1,684.24,unfamfemale10.jpg
1,4,83,3,3,1,938.16,capture010 copy.jpg
1,4,84,1,2,0,944.07,unfammale05.jpg
1,4,85,3,2,0,1029.96,capture011 copy.jpg
1,4,86,2,2,1,819.89,unfamfemale37.jpg
1,4,87,2,2,1,865.75,unfamfemale15.jpg
1,4,88,2,2,1,719.69,unfammale25.jpg
1,4,89,3,3,1,445.63,unfammale25.jpg
