SID,Familiarity,Trial,Repetition,ImgCat,Loc,Resp,Corr,RT,ImgName
1,1,1,2,1,3,1,1,1135.99,actor9.jpg
1,1,2,2,1,4,1,1,692.29,athlete13.jpg
1,1,3,1,2,3,2,1,536.67,famfemale01.jpg
1,1,4,1,1,2,1,1,789.05,actor53.jpg
1,1,5,2,1,3,1,1,1257.4,actor7.jpg
1,1,6,2,1,1,1,1,789.79,capture003 copy.jpg
1,1,7,1,2,2,2,1,690.14,famfemale39.jpg
1,1,8,2,2,1,2,1,662.56,famfemale24.jpg
1,1,9,2,2,4,2,1,602.92,famfemale29.jpg
1,1,10,1,2,2,2,1,423.24,famfemale36.jpg
1,1,11,2,2,3,2,1,635.7,famfemale37.jpg
1,1,12,1,2,1,2,1,591.98,famfemale02.jpg
1,1,13,2,2,3,2,1,900.37,famfemale11.jpg
1,1,14,1,1,1,1,1,840.8,capture027 copy.jpg
1,1,15,2,1,1,1,1,660.88,actor54.jpg
1,1,16,2,2,3,2,1,809.53,famfemale19.jpg
1,1,17,1,2,2,2,1,565.92,famfemale38.jpg
1,1,18,1,1,3,1,1,682.28,actorprac1.jpg
1,1,19,2,2,2,2,1,758.65,famfemale26.jpg
1,1,20,2,2,4,2,1,747.02,famfemale04.jpg
1,1,21,2,1,4,1,1,839.37,athlete7.jpg
1,1,22,2,2,2,2,1,803.67,famfemale23.jpg
1,1,23,1,2,4,2,1,808.04,famfemale22.jpg
1,1,24,1,2,3,2,1,820.46,famfemale08.jpg
1,1,25,2,2,2,2,1,472.77,famfemale18.jpg
1,1,26,1,1,1,1,1,645.19,capture025 copy.jpg
1,1,27,1,1,2,1,1,593.58,athlete28.jpg
1,1,28,2,2,4,2,1,797.95,famfemale06.jpg
1,1,29,2,1,3,1,1,842.31,capture026 copy.jpg
1,1,30,1,2,4,2,1,782.5,famfemale40.jpg
1,1,31,2,1,2,1,1,515.02,actor12.jpg
1,1,32,1,2,1,2,1,783.44,famfemale34.jpg
1,1,33,1,1,1,1,1,635.75,actor51.jpg
1,1,34,1,2,4,2,1,600.11,famfemale30.jpg
1,1,35,2,2,1,2,1,620.46,famfemale09.jpg
1,1,36,1,2,1,2,1,544.85,famfemale21.jpg
1,1,37,1,1,2,1,1,805.28,actor49.jpg
1,1,38,2,2,1,2,1,825.65,famfemale32.jpg
1,1,39,1,1,4,1,1,694.01,actor17.jpg
1,1,40,2,1,1,1,1,850.39,actor41.jpg
1,1,41,1,1,3,1,1,998.72,athlete1.jpg
1,1,42,2,1,4,1,1,579.07,actor35.jpg
1,1,43,2,1,2,1,1,735.49,actor19.jpg
1,1,44,1,1,4,1,1,739.84,capture008 copy.jpg
1,1,45,2,1,2,1,1,632.04,actor44.jpg
1,1,46,1,1,3,1,1,684.58,athlete6.jpg
1,1,47,1,2,3,2,1,880.93,famfemale12.jpg
1,1,48,1,1,4,1,1,661.29,actor14.jpg
2,1,1,2,1,3,1,1,886.64,athlete6.jpg
2,1,2,2,1,1,1,1,586.93,actor14.jpg
2,1,3,1,1,4,1,1,1215.32,capture026 copy.jpg
2,1,4,1,2,4,2,1,867.74,famfemale40.jpg
2,1,5,2,2,2,2,1,1368.09,famfemale04.jpg
2,1,6,2,1,2,1,1,1276.4,athlete28.jpg
2,1,7,1,2,3,2,1,1344.84,famfemale01.jpg
2,1,8,1,2,2,2,1,1461.16,famfemale22.jpg
2,1,9,2,2,2,2,1,929.56,famfemale18.jpg
2,1,10,1,1,2,1,1,1077.89,athlete7.jpg
2,1,11,2,2,4,2,1,1434.26,famfemale37.jpg
2,1,12,2,2,3,2,1,2134.5,famfemale19.jpg
2,1,13,2,2,1,2,1,1162.99,famfemale24.jpg
2,1,14,1,2,1,2,1,855.36,famfemale30.jpg
2,1,15,2,1,4,1,1,1915.76,actor53.jpg
2,1,16,1,1,1,1,1,2008.12,actor19.jpg
2,1,17,1,1,1,1,1,1388.43,capture003 copy.jpg
2,1,18,1,2,1,2,1,1448.87,famfemale12.jpg
2,1,19,2,2,2,2,1,2101.2,famfemale32.jpg
2,1,20,1,2,4,2,1,1585.57,famfemale34.jpg
2,1,21,2,2,3,2,1,1845.91,famfemale06.jpg
2,1,22,1,1,3,1,1,1738.37,actor35.jpg
2,1,23,2,1,4,1,1,1542.64,actor17.jpg
2,1,24,1,2,2,2,1,1675.07,famfemale08.jpg
2,1,25,2,2,4,0,0,0,famfemale23.jpg
2,1,26,1,2,4,2,1,763.82,famfemale21.jpg
2,1,27,2,2,3,2,1,1311.96,famfemale09.jpg
2,1,28,1,1,3,1,1,1188.47,actor44.jpg
2,1,29,2,1,3,1,1,1160.88,actorprac1.jpg
2,1,30,1,2,2,2,1,1229.3,famfemale38.jpg
2,1,31,1,2,1,1,0,1225.66,famfemale02.jpg
2,1,32,1,1,4,1,1,942.04,actor41.jpg
2,1,33,1,2,3,2,1,1690.39,famfemale39.jpg
2,1,34,1,1,4,1,1,1278.77,actor12.jpg
2,1,35,1,1,3,1,1,1091.09,actor7.jpg
2,1,36,2,1,2,1,1,903.46,capture008 copy.jpg
2,1,37,1,2,3,2,1,1459.85,famfemale36.jpg
2,1,38,2,1,1,1,1,1520.22,capture025 copy.jpg
2,1,39,2,1,2,1,1,1332.58,capture027 copy.jpg
2,1,40,2,1,3,1,1,1136.96,athlete1.jpg
2,1,41,2,2,4,2,1,1517.3,famfemale11.jpg
2,1,42,2,2,1,2,1,1665.44,famfemale29.jpg
2,1,43,2,1,1,1,1,1070.04,actor51.jpg
2,1,44,2,1,4,1,1,1346.38,actor49.jpg
2,1,45,1,1,2,1,1,814.74,actor9.jpg
2,1,46,1,1,1,1,1,923.17,actor54.jpg
2,1,47,2,2,1,1,0,991.46,famfemale26.jpg
2,1,48,1,1,2,1,1,771.91,athlete13.jpg
3,1,1,2,2,3,2,1,1076.23,famfemale40.jpg
3,1,2,1,1,1,1,1,792.56,athlete1.jpg
3,1,3,1,2,1,1,0,636.98,famfemale32.jpg
3,1,4,2,2,2,2,1,937.36,famfemale02.jpg
3,1,5,1,1,3,1,1,909.71,actor49.jpg
3,1,6,2,2,3,2,1,794.04,famfemale34.jpg
3,1,7,1,2,1,2,1,734.4,famfemale09.jpg
3,1,8,2,1,1,1,1,770.86,actor12.jpg
3,1,9,2,1,4,1,1,823.16,actor54.jpg
3,1,10,1,1,1,1,1,539.51,actorprac1.jpg
3,1,11,1,2,2,2,1,615.9,famfemale18.jpg
3,1,12,2,1,3,1,1,748.32,capture026 copy.jpg
3,1,13,2,2,1,2,1,624.44,famfemale22.jpg
3,1,14,1,2,4,2,1,877.07,famfemale19.jpg
3,1,15,2,2,4,2,1,857.42,famfemale08.jpg
3,1,16,1,1,2,1,1,789.77,capture025 copy.jpg
3,1,17,2,2,4,2,1,906.11,famfemale12.jpg
3,1,18,2,2,1,2,1,902.49,famfemale38.jpg
3,1,19,1,1,4,1,1,882.9,athlete6.jpg
3,1,20,2,1,3,1,1,871.23,actor44.jpg
3,1,21,1,1,1,1,1,963.64,actor14.jpg
3,1,22,2,2,2,2,1,719.94,famfemale21.jpg
3,1,23,1,1,2,1,1,932.32,capture027 copy.jpg
3,1,24,2,1,2,1,1,1104.73,capture003 copy.jpg
3,1,25,1,2,2,2,1,909.12,famfemale24.jpg
3,1,26,2,1,4,1,1,1089.45,actor19.jpg
3,1,27,1,2,2,2,1,829.82,famfemale37.jpg
3,1,28,1,2,3,2,1,809.94,famfemale26.jpg
3,1,29,1,1,3,1,1,878.53,actor17.jpg
3,1,30,1,1,4,1,1,1002.67,actor51.jpg
3,1,31,2,1,3,1,1,743.26,athlete7.jpg
3,1,32,1,1,4,1,1,699.63,actor53.jpg
3,1,33,1,2,4,2,1,623.99,famfemale06.jpg
3,1,34,2,1,1,1,1,716.44,actor9.jpg
3,1,35,2,1,2,1,1,808.73,actor7.jpg
3,1,36,2,2,3,2,1,829.09,famfemale01.jpg
3,1,37,1,1,2,1,1,721.52,capture008 copy.jpg
3,1,38,2,1,1,1,1,789.84,athlete13.jpg
3,1,39,1,2,4,2,1,714.21,famfemale23.jpg
3,1,40,1,2,3,2,1,686.59,famfemale29.jpg
3,1,41,2,2,4,2,1,738.97,famfemale30.jpg
3,1,42,2,2,2,2,1,679.32,famfemale39.jpg
3,1,43,1,2,3,2,1,739.72,famfemale11.jpg
3,1,44,1,1,3,1,1,712.07,athlete28.jpg
3,1,45,2,1,2,1,1,644.22,actor35.jpg
3,1,46,1,2,1,2,1,632.77,famfemale04.jpg
3,1,47,2,2,1,2,1,589.14,famfemale36.jpg
3,1,48,2,1,4,1,1,633.49,actor41.jpg
4,1,1,2,1,2,1,1,874.97,capture025 copy.jpg
4,1,2,1,2,3,2,1,703.33,famfemale40.jpg
4,1,3,2,2,2,2,1,1011.51,famfemale19.jpg
4,1,4,2,2,2,2,1,944.01,famfemale09.jpg
4,1,5,1,2,1,2,1,1004.38,famfemale08.jpg
4,1,6,1,1,3,1,1,856.84,actor44.jpg
4,1,7,2,2,2,2,1,1277.18,famfemale32.jpg
4,1,8,2,1,3,1,1,1009.49,athlete6.jpg
4,1,9,2,1,4,1,1,1013.85,capture027 copy.jpg
4,1,10,2,2,4,2,1,818.27,famfemale06.jpg
4,1,11,2,2,1,2,1,782.61,famfemale04.jpg
4,1,12,2,1,3,1,1,754.99,actor49.jpg
4,1,13,2,1,3,1,1,911.37,athlete28.jpg
4,1,14,1,2,2,2,1,747.77,famfemale30.jpg
4,1,15,2,1,2,1,1,960.1,actor53.jpg
4,1,16,2,1,1,1,1,1148.45,actor51.jpg
4,1,17,2,2,4,2,1,936.84,famfemale26.jpg
4,1,18,2,2,1,2,1,733,famfemale23.jpg
4,1,19,1,1,4,1,1,841.6,actor41.jpg
4,1,20,1,1,3,1,1,717.97,actor9.jpg
4,1,21,2,1,2,1,1,594.36,actor17.jpg
4,1,22,1,2,4,2,1,758.72,famfemale36.jpg
4,1,23,1,1,1,1,1,771.03,actor7.jpg
4,1,24,1,2,3,2,1,679.45,famfemale39.jpg
4,1,25,1,2,4,2,1,851.81,famfemale02.jpg
4,1,26,1,1,1,1,1,608.19,actor19.jpg
4,1,27,1,2,2,2,1,620.47,famfemale38.jpg
4,1,28,2,1,4,1,1,1160.89,actorprac1.jpg
4,1,29,2,1,1,1,1,941.27,capture008 copy.jpg
4,1,30,1,2,1,2,1,1049.64,famfemale12.jpg
4,1,31,1,1,4,1,1,1534.05,capture003 copy.jpg
4,1,32,2,2,3,2,1,834.34,famfemale24.jpg
4,1,33,2,2,3,2,1,1070.54,famfemale37.jpg
4,1,34,1,1,1,1,1,643.12,actor12.jpg
4,1,35,1,1,3,1,1,831.48,capture026 copy.jpg
4,1,36,1,2,3,2,1,771.83,famfemale01.jpg
4,1,37,1,2,2,2,1,728.25,famfemale22.jpg
4,1,38,2,1,1,1,1,740.58,athlete1.jpg
4,1,39,2,2,1,2,1,1056.92,famfemale11.jpg
4,1,40,1,2,4,2,1,917.31,famfemale34.jpg
4,1,41,1,1,2,1,1,777.71,actor35.jpg
4,1,42,2,2,4,2,1,950.02,famfemale18.jpg
4,1,43,1,1,2,1,1,858.42,actor54.jpg
4,1,44,1,2,1,2,1,910.78,famfemale21.jpg
4,1,45,2,1,4,1,1,763.14,actor14.jpg
4,1,46,1,1,4,1,1,903.51,athlete7.jpg
4,1,47,1,1,2,1,1,939.93,athlete13.jpg
4,1,48,2,2,3,2,1,1008,famfemale29.jpg
5,1,1,1,2,3,2,1,908.08,famfemale12.jpg
5,1,2,1,1,1,1,1,874.73,athlete6.jpg
5,1,3,2,1,1,1,1,1289.32,capture003 copy.jpg
5,1,4,1,1,2,1,1,1632,actor53.jpg
5,1,5,2,1,4,1,1,1550.52,actor44.jpg
5,1,6,1,1,4,1,1,1685.21,actor49.jpg
5,1,7,1,1,3,1,1,2211.84,actor14.jpg
5,1,8,2,2,1,2,1,962.39,famfemale24.jpg
5,1,9,1,2,2,2,1,1333.17,famfemale02.jpg
5,1,10,1,2,3,2,1,1475.86,famfemale38.jpg
5,1,11,1,2,1,2,1,1394.22,famfemale36.jpg
5,1,12,2,2,1,2,1,1825.07,famfemale29.jpg
5,1,13,2,1,2,1,1,1191.47,actor19.jpg
5,1,14,2,2,2,2,1,1398.27,famfemale32.jpg
5,1,15,2,2,2,2,1,1556.82,famfemale23.jpg
5,1,16,1,1,4,1,1,1251.45,capture027 copy.jpg
5,1,17,2,1,3,1,1,1274.09,athlete7.jpg
5,1,18,2,1,1,1,1,952.67,capture026 copy.jpg
5,1,19,2,1,2,1,1,1303.32,athlete13.jpg
5,1,20,2,1,4,1,1,1357.9,actor9.jpg
5,1,21,2,1,1,1,1,1852.53,actor7.jpg
5,1,22,1,2,1,2,1,1843.08,famfemale30.jpg
5,1,23,1,2,2,2,1,1705.69,famfemale21.jpg
5,1,24,1,1,2,1,1,768.36,actorprac1.jpg
5,1,25,1,1,3,1,1,2007,athlete28.jpg
5,1,26,1,1,1,1,1,1373.54,actor51.jpg
5,1,27,2,2,1,2,1,1284.17,famfemale19.jpg
5,1,28,1,1,2,1,1,1546.61,capture008 copy.jpg
5,1,29,1,2,2,2,1,1945.37,famfemale22.jpg
5,1,30,2,1,3,1,1,1199.99,actor35.jpg
5,1,31,2,2,3,2,1,1498.86,famfemale09.jpg
5,1,32,1,2,4,2,1,2113.49,famfemale08.jpg
5,1,33,2,2,3,2,1,1304.07,famfemale04.jpg
5,1,34,2,2,3,2,1,1302.68,famfemale11.jpg
5,1,35,1,2,1,2,1,1125.29,famfemale34.jpg
5,1,36,2,2,4,2,1,971.89,famfemale06.jpg
5,1,37,2,2,4,2,1,1594.5,famfemale26.jpg
5,1,38,2,1,3,1,1,1193.05,actor41.jpg
5,1,39,2,2,4,2,1,1127.68,famfemale18.jpg
5,1,40,1,1,1,1,1,646.31,athlete1.jpg
5,1,41,1,1,3,1,1,1180.84,actor17.jpg
5,1,42,1,2,4,2,1,787.43,famfemale40.jpg
5,1,43,2,1,2,1,1,1649.93,actor54.jpg
5,1,44,2,2,2,2,1,1432.72,famfemale37.jpg
5,1,45,1,2,3,2,1,903.35,famfemale01.jpg
5,1,46,1,1,4,1,1,957.91,capture025 copy.jpg
5,1,47,2,1,4,1,1,2284.56,actor12.jpg
5,1,48,1,2,4,2,1,2003.12,famfemale39.jpg
6,1,1,1,1,1,1,1,2000.72,athlete7.jpg
6,1,2,2,1,3,1,1,1829.07,actor49.jpg
6,1,3,1,1,1,1,1,513.33,capture003 copy.jpg
6,1,4,2,1,2,1,1,1101.74,capture027 copy.jpg
6,1,5,1,2,2,2,1,636.82,famfemale37.jpg
6,1,6,1,2,1,1,0,585.16,famfemale19.jpg
6,1,7,1,2,1,1,0,429.54,famfemale11.jpg
6,1,8,1,1,3,1,1,1025.9,actor35.jpg
6,1,9,2,1,3,1,1,502.28,actorprac1.jpg
6,1,10,1,1,4,1,1,562.62,actor12.jpg
6,1,11,2,1,4,1,1,910.98,actor51.jpg
6,1,12,1,2,4,2,1,899.17,famfemale32.jpg
6,1,13,2,2,3,1,0,447.78,famfemale34.jpg
6,1,14,1,2,3,2,1,652.07,famfemale04.jpg
6,1,15,2,2,4,2,1,704.51,famfemale38.jpg
6,1,16,2,2,4,2,1,612.85,famfemale08.jpg
6,1,17,2,1,3,1,1,1065.24,actor17.jpg
6,1,18,2,1,1,0,0,0,capture008 copy.jpg
6,1,19,1,2,2,2,1,593.92,famfemale26.jpg
6,1,20,1,2,4,2,1,710.31,famfemale18.jpg
6,1,21,1,1,2,1,1,1818.69,actor7.jpg
6,1,22,2,2,1,2,1,719.06,famfemale02.jpg
6,1,23,2,2,4,2,1,1107.39,famfemale22.jpg
6,1,24,2,1,4,1,1,1151.79,capture025 copy.jpg
6,1,25,1,1,3,1,1,980.13,actor9.jpg
6,1,26,1,2,3,2,1,848.48,famfemale24.jpg
6,1,27,2,2,2,2,1,644.68,famfemale01.jpg
6,1,28,1,1,4,1,1,1217.29,actor44.jpg
6,1,29,2,1,4,1,1,901.62,athlete1.jpg
6,1,30,1,1,4,1,1,890,actor54.jpg
6,1,31,2,2,2,2,1,918.4,famfemale21.jpg
6,1,32,1,1,2,1,1,1122.73,actor41.jpg
6,1,33,1,2,3,2,1,1151.1,famfemale06.jpg
6,1,34,2,1,1,1,1,1051.41,athlete28.jpg
6,1,35,2,1,2,1,1,647.86,actor14.jpg
6,1,36,1,2,2,2,1,764.17,famfemale29.jpg
6,1,37,1,1,3,1,1,760.55,actor19.jpg
6,1,38,2,1,2,1,1,1684.92,actor53.jpg
6,1,39,1,2,1,2,1,721.26,famfemale09.jpg
6,1,40,2,2,1,2,1,981.68,famfemale36.jpg
6,1,41,2,2,1,2,1,738.01,famfemale30.jpg
6,1,42,2,1,1,1,1,1158.24,athlete6.jpg
6,1,43,1,1,2,2,0,1594.78,capture026 copy.jpg
6,1,44,1,1,1,1,1,591.13,athlete13.jpg
6,1,45,2,2,3,2,1,1067.45,famfemale39.jpg
6,1,46,1,2,4,2,1,1111.87,famfemale23.jpg
6,1,47,2,2,2,2,1,748.27,famfemale40.jpg
6,1,48,2,2,3,2,1,568.58,famfemale12.jpg
7,1,1,1,2,4,2,1,666.31,famfemale19.jpg
7,1,2,1,2,3,2,1,628.21,famfemale06.jpg
7,1,3,2,2,1,2,1,702.16,famfemale40.jpg
7,1,4,1,1,4,1,1,1044.14,actor49.jpg
7,1,5,2,1,2,1,1,1118.21,actor12.jpg
7,1,6,2,1,3,1,1,696.11,actor41.jpg
7,1,7,2,2,2,2,1,654.3,famfemale02.jpg
7,1,8,2,1,1,1,1,808.18,actor54.jpg
7,1,9,2,1,2,1,1,674.1,actor19.jpg
7,1,10,1,1,3,1,1,675.96,athlete1.jpg
7,1,11,1,1,1,1,1,605.92,capture027 copy.jpg
7,1,12,2,1,3,1,1,695.82,capture003 copy.jpg
7,1,13,2,2,3,2,1,681.64,famfemale38.jpg
7,1,14,1,1,4,2,0,611.6,athlete28.jpg
7,1,15,1,2,4,2,1,677.53,famfemale26.jpg
7,1,16,1,1,4,1,1,815.43,capture008 copy.jpg
7,1,17,1,1,2,1,1,625.34,actorprac1.jpg
7,1,18,1,1,3,1,1,699.21,actor17.jpg
7,1,19,2,2,3,2,1,693.11,famfemale22.jpg
7,1,20,2,2,4,2,1,671.04,famfemale36.jpg
7,1,21,1,1,2,1,1,832.94,actor53.jpg
7,1,22,1,1,2,1,1,634.86,athlete6.jpg
7,1,23,2,2,2,2,1,636.53,famfemale30.jpg
7,1,24,2,1,1,1,1,718.56,actor9.jpg
7,1,25,2,2,2,2,1,952.49,famfemale34.jpg
7,1,26,1,2,2,2,1,794.47,famfemale32.jpg
7,1,27,1,1,1,1,1,620.34,capture025 copy.jpg
7,1,28,2,2,3,2,1,798.25,famfemale01.jpg
7,1,29,2,1,2,1,1,608.19,actor35.jpg
7,1,30,2,2,1,2,1,682,famfemale39.jpg
7,1,31,2,2,4,2,1,739.98,famfemale08.jpg
7,1,32,1,2,3,2,1,834.17,famfemale29.jpg
7,1,33,2,1,4,1,1,955.97,actor44.jpg
7,1,34,1,2,1,2,1,845.89,famfemale37.jpg
7,1,35,2,1,3,1,1,967.82,athlete13.jpg
7,1,36,1,1,1,1,1,1049.76,actor51.jpg
7,1,37,2,1,4,1,1,851.63,capture026 copy.jpg
7,1,38,2,2,1,2,1,605.48,famfemale21.jpg
7,1,39,1,2,1,2,1,927.41,famfemale24.jpg
7,1,40,2,1,1,1,1,1457.12,actor7.jpg
7,1,41,1,2,2,2,1,795.21,famfemale09.jpg
7,1,42,1,2,4,2,1,669.1,famfemale18.jpg
7,1,43,2,2,4,2,1,767.07,famfemale12.jpg
7,1,44,1,2,1,2,1,632.94,famfemale23.jpg
7,1,45,1,2,3,2,1,826.79,famfemale11.jpg
7,1,46,1,2,2,2,1,708.77,famfemale04.jpg
7,1,47,2,1,4,1,1,922.84,athlete7.jpg
7,1,48,1,1,3,1,1,948.84,actor14.jpg
8,1,1,2,2,1,2,1,886.87,famfemale06.jpg
8,1,2,1,1,1,1,1,2451.23,athlete7.jpg
8,1,3,2,1,3,1,1,2175.39,athlete6.jpg
8,1,4,1,2,1,2,1,2867.97,famfemale30.jpg
8,1,5,1,2,4,2,1,744.38,famfemale02.jpg
8,1,6,1,2,1,2,1,652.66,famfemale08.jpg
8,1,7,2,2,4,2,1,801.12,famfemale24.jpg
8,1,8,2,2,3,2,1,925.4,famfemale18.jpg
8,1,9,2,2,3,2,1,1049.81,famfemale19.jpg
8,1,10,1,1,3,1,1,846.18,actor54.jpg
8,1,11,2,1,2,1,1,1010.5,athlete28.jpg
8,1,12,2,2,1,2,1,1878.97,famfemale29.jpg
8,1,13,1,1,1,2,0,1443.33,capture026 copy.jpg
8,1,14,1,1,1,1,1,903.6,capture003 copy.jpg
8,1,15,2,2,2,2,1,1316.05,famfemale37.jpg
8,1,16,1,1,4,1,1,1128.33,athlete13.jpg
8,1,17,2,1,1,1,1,2972.78,capture008 copy.jpg
8,1,18,1,2,3,2,1,1232.94,famfemale39.jpg
8,1,19,2,1,1,1,1,1365.5,actor14.jpg
8,1,20,2,1,4,1,1,1617.81,capture025 copy.jpg
8,1,21,1,1,3,1,1,1286.18,actor19.jpg
8,1,22,2,2,1,2,1,706.52,famfemale23.jpg
8,1,23,1,2,3,2,1,550.95,famfemale38.jpg
8,1,24,1,1,4,1,1,667.34,actor12.jpg
8,1,25,1,2,2,2,1,919.64,famfemale40.jpg
8,1,26,2,2,4,2,1,1604.09,famfemale04.jpg
8,1,27,2,1,3,1,1,936.35,actor53.jpg
8,1,28,1,1,4,1,1,988.82,actor44.jpg
8,1,29,1,2,1,2,1,569.08,famfemale22.jpg
8,1,30,1,1,3,1,1,1117.55,actor7.jpg
8,1,31,1,2,4,2,1,785.9,famfemale21.jpg
8,1,32,2,2,2,2,1,622.21,famfemale32.jpg
8,1,33,1,1,2,1,1,730.44,actor41.jpg
8,1,34,2,1,2,1,1,894.99,actor49.jpg
8,1,35,2,1,4,1,1,1659.3,actorprac1.jpg
8,1,36,1,1,2,1,1,607.64,actor35.jpg
8,1,37,1,2,2,2,1,572.07,famfemale12.jpg
8,1,38,1,2,3,2,1,816.47,famfemale34.jpg
8,1,39,2,1,4,1,1,1108.79,actor51.jpg
8,1,40,1,1,2,1,1,769.11,actor9.jpg
8,1,41,2,1,2,1,1,1589.5,athlete1.jpg
8,1,42,2,2,4,2,1,1825.86,famfemale09.jpg
8,1,43,2,2,3,2,1,830.29,famfemale26.jpg
8,1,44,1,2,4,2,1,658.63,famfemale36.jpg
8,1,45,2,2,2,2,1,710.98,famfemale11.jpg
8,1,46,2,1,1,1,1,1187.35,actor17.jpg
8,1,47,1,2,2,2,1,631.73,famfemale01.jpg
8,1,48,2,1,3,1,1,675.89,capture027 copy.jpg
9,1,1,2,2,2,2,1,996.72,famfemale23.jpg
9,1,2,2,2,2,2,1,616.97,famfemale24.jpg
9,1,3,2,2,4,2,1,1293.15,famfemale11.jpg
9,1,4,2,1,1,1,1,913.38,actor9.jpg
9,1,5,1,2,4,2,1,629.68,famfemale30.jpg
9,1,6,1,2,3,2,1,1081.89,famfemale21.jpg
9,1,7,2,1,3,1,1,862.15,athlete7.jpg
9,1,8,2,1,1,1,1,818.36,actor54.jpg
9,1,9,2,2,3,2,1,1251.33,famfemale09.jpg
9,1,10,2,1,2,1,1,1234.87,actor44.jpg
9,1,11,1,1,3,1,1,887.18,actorprac1.jpg
9,1,12,2,2,4,2,1,843.4,famfemale29.jpg
9,1,13,1,1,2,1,1,831.44,capture025 copy.jpg
9,1,14,2,2,3,2,1,1035.9,famfemale32.jpg
9,1,15,1,1,1,1,1,704.15,actor51.jpg
9,1,16,1,2,1,2,1,964.42,famfemale40.jpg
9,1,17,2,1,3,1,1,856.62,actor41.jpg
9,1,18,1,1,4,1,1,932.9,capture008 copy.jpg
9,1,19,1,2,3,2,1,1377.14,famfemale38.jpg
9,1,20,2,2,1,2,1,1221.37,famfemale19.jpg
9,1,21,1,1,1,1,1,1129.61,actor53.jpg
9,1,22,1,2,2,2,1,1581.91,famfemale08.jpg
9,1,23,2,1,1,1,1,1026.1,athlete13.jpg
9,1,24,2,1,4,1,1,790.31,capture026 copy.jpg
9,1,25,1,1,3,1,1,730.6,athlete6.jpg
9,1,26,2,1,4,1,1,758.86,actor7.jpg
9,1,27,1,2,2,2,1,731.12,famfemale12.jpg
9,1,28,2,2,4,2,1,807.1,famfemale04.jpg
9,1,29,2,1,4,1,1,1403.58,actor12.jpg
9,1,30,2,2,1,2,1,898.52,famfemale26.jpg
9,1,31,1,1,2,1,1,886.71,athlete1.jpg
9,1,32,1,1,2,1,1,1219.04,athlete28.jpg
9,1,33,1,2,4,2,1,855.3,famfemale02.jpg
9,1,34,1,2,4,2,1,723.52,famfemale22.jpg
9,1,35,1,1,4,1,1,815.76,actor14.jpg
9,1,36,2,1,3,1,1,2580.04,capture003 copy.jpg
9,1,37,2,1,2,1,1,872.28,actor19.jpg
9,1,38,1,2,2,2,1,772.48,famfemale34.jpg
9,1,39,1,1,4,1,1,744.71,actor17.jpg
9,1,40,1,1,1,1,1,757,actor49.jpg
9,1,41,2,2,3,2,1,969.25,famfemale06.jpg
9,1,42,2,2,1,2,1,741.48,famfemale18.jpg
9,1,43,1,2,1,2,1,689.46,famfemale36.jpg
9,1,44,2,2,2,2,1,837.98,famfemale37.jpg
9,1,45,1,2,1,2,1,546.22,famfemale39.jpg
9,1,46,2,1,2,1,1,630.43,actor35.jpg
9,1,47,1,2,3,2,1,642.73,famfemale01.jpg
9,1,48,1,1,3,1,1,734.96,capture027 copy.jpg
10,1,1,1,1,4,1,1,1007.26,actor35.jpg
10,1,2,1,2,4,2,1,643.61,famfemale29.jpg
10,1,3,2,1,3,1,1,559.86,actorprac1.jpg
10,1,4,2,2,2,2,1,796.05,famfemale39.jpg
10,1,5,1,1,2,1,1,688.39,capture026 copy.jpg
10,1,6,1,1,4,1,1,700.59,actor54.jpg
10,1,7,2,2,4,2,1,576.83,famfemale36.jpg
10,1,8,2,1,2,1,1,980.91,capture008 copy.jpg
10,1,9,1,1,3,1,1,793.37,actor9.jpg
10,1,10,2,2,2,2,1,597.62,famfemale30.jpg
10,1,11,1,1,1,1,1,593.96,athlete7.jpg
10,1,12,1,1,2,1,1,486.24,actor19.jpg
10,1,13,2,2,1,2,1,538.5,famfemale22.jpg
10,1,14,1,1,3,1,1,718.71,capture003 copy.jpg
10,1,15,1,2,4,2,1,730.95,famfemale37.jpg
10,1,16,1,2,3,2,1,639.28,famfemale09.jpg
10,1,17,2,2,1,2,1,659.47,famfemale40.jpg
10,1,18,2,1,3,1,1,415.72,athlete28.jpg
10,1,19,2,1,4,1,1,772.07,actor49.jpg
10,1,20,1,1,3,1,1,480.35,actor41.jpg
10,1,21,1,1,1,1,1,692.57,actor12.jpg
10,1,22,1,2,1,2,1,624.83,famfemale19.jpg
10,1,23,1,2,2,2,1,636.89,famfemale24.jpg
10,1,24,2,1,1,1,1,425.35,athlete1.jpg
10,1,25,1,1,1,1,1,469.61,actor7.jpg
10,1,26,2,2,3,2,1,705.92,famfemale01.jpg
10,1,27,1,1,4,1,1,838.15,actor44.jpg
10,1,28,2,1,4,1,1,682.45,actor14.jpg
10,1,29,2,2,3,2,1,670.71,famfemale21.jpg
10,1,30,2,1,2,1,1,714.88,actor17.jpg
10,1,31,2,1,1,1,1,607.22,actor51.jpg
10,1,32,2,1,1,1,1,571.49,capture025 copy.jpg
10,1,33,1,2,3,2,1,743.76,famfemale04.jpg
10,1,34,2,1,2,1,1,859.98,actor53.jpg
10,1,35,1,1,2,1,1,752.28,athlete13.jpg
10,1,36,1,2,2,2,1,588.45,famfemale23.jpg
10,1,37,1,2,1,2,1,912.75,famfemale11.jpg
