SID,Familiarity,RepTime,Trial,ImgCat,Resp,Corr,RT,ImgName
1,2,1,1,2,2,1,609.87,unknown_female06.jpg
1,2,1,2,1,1,1,585.12,unknown_male12.jpg
1,2,1,3,2,2,1,481.17,unknown_female18.jpg
1,2,1,4,1,1,1,537.09,unknown_male13.jpg
1,2,1,5,1,1,1,521.08,unknown_male17.jpg
1,2,1,6,2,2,1,833.08,unknown_female21.jpg
1,2,1,7,2,2,1,665.08,unknown_female16.jpg
1,2,1,8,2,1,0,896.13,unknown_female12.jpg
1,2,1,9,1,1,1,984.78,unknown_male14.jpg
1,2,1,10,2,2,1,600.09,unknown_female05.jpg
1,2,1,11,2,2,1,680.04,unknown_female22.jpg
1,2,1,12,1,1,1,552.01,unknown_male15.jpg
1,2,1,13,2,2,1,719.97,unknown_female04.jpg
1,2,1,14,1,1,1,536.96,unknown_male16.jpg
1,2,1,15,1,1,1,744.95,unknown_male01.jpg
1,2,1,16,1,1,1,487.95,unknown_male09.jpg
1,2,1,17,2,2,1,655.97,unknown_female19.jpg
1,2,1,18,1,1,1,656.9,unknown_male04.jpg
1,2,1,19,1,1,1,416.87,unknown_male22.jpg
1,2,1,20,2,2,1,472.94,unknown_female01.jpg
1,2,1,21,2,2,1,576.86,unknown_female23.jpg
1,2,1,22,1,1,1,631.95,unknown_male20.jpg
1,2,1,23,2,2,1,560.82,unknown_female14.jpg
1,2,1,24,1,1,1,623.86,unknown_male21.jpg
1,2,2,1,2,2,1,831.16,unknown_female06.jpg
1,2,2,2,1,1,1,678.48,unknown_male20.jpg
1,2,2,3,2,2,1,631.13,unknown_female23.jpg
1,2,2,4,2,2,1,559.12,unknown_female19.jpg
1,2,2,5,1,1,1,623.1,unknown_male16.jpg
1,2,2,6,2,2,1,463.08,unknown_female18.jpg
1,2,2,7,1,1,1,559.08,unknown_male01.jpg
1,2,2,8,1,1,1,727.06,unknown_male09.jpg
1,2,2,9,1,1,1,655.04,unknown_male22.jpg
1,2,2,10,1,1,1,622.09,unknown_male12.jpg
1,2,2,11,1,1,1,671.05,unknown_male15.jpg
1,2,2,12,2,2,1,471,unknown_female16.jpg
1,2,2,13,2,2,1,1126.05,unknown_female12.jpg
1,2,2,14,1,1,1,590.98,unknown_male14.jpg
1,2,2,15,2,2,1,662.96,unknown_female21.jpg
1,2,2,16,1,1,1,1253.99,unknown_male17.jpg
1,2,2,17,1,1,1,894.92,unknown_male04.jpg
1,2,2,18,2,2,1,549.93,unknown_female05.jpg
1,2,2,19,2,2,1,454.94,unknown_female04.jpg
1,2,2,20,1,1,1,470.9,unknown_male13.jpg
1,2,2,21,2,2,1,502.92,unknown_female14.jpg
1,2,2,22,2,2,1,502.87,unknown_female01.jpg
1,2,2,23,1,1,1,766.87,unknown_male21.jpg
1,2,2,24,2,2,1,534.84,unknown_female22.jpg
1,2,3,1,1,1,1,950.59,unknown_male01.jpg
1,2,3,2,2,2,1,678.57,unknown_female12.jpg
1,2,3,3,1,1,1,646.55,unknown_male21.jpg
1,2,3,4,1,1,1,454.54,unknown_male17.jpg
1,2,3,5,2,2,1,805.57,unknown_female01.jpg
1,2,3,6,2,2,1,574.51,unknown_female19.jpg
1,2,3,7,2,2,1,510.47,unknown_female22.jpg
1,2,3,8,2,2,1,838.49,unknown_female23.jpg
1,2,3,9,2,2,1,942.47,unknown_female05.jpg
1,2,3,10,1,1,1,534.45,unknown_male15.jpg
1,2,3,11,1,1,1,702.44,unknown_male16.jpg
1,2,3,12,2,2,1,477.49,unknown_female18.jpg
1,2,3,13,1,1,1,518.42,unknown_male22.jpg
1,2,3,14,1,1,1,638.38,unknown_male20.jpg
1,2,3,15,2,2,1,1078.4,unknown_female04.jpg
1,2,3,16,2,2,1,574.38,unknown_female21.jpg
1,2,3,17,2,2,1,518.36,unknown_female16.jpg
1,2,3,18,1,1,1,429.37,unknown_male09.jpg
1,2,3,19,1,1,1,478.33,unknown_male12.jpg
1,2,3,20,2,2,1,646.32,unknown_female06.jpg
1,2,3,21,1,1,1,518.31,unknown_male13.jpg
1,2,3,22,1,1,1,462.27,unknown_male14.jpg
1,2,3,23,2,1,0,430.29,unknown_female14.jpg
1,2,3,24,1,1,1,554.39,unknown_male04.jpg
1,2,4,1,2,2,1,740.35,unknown_female05.jpg
1,2,4,2,1,1,1,596.36,unknown_male16.jpg
1,2,4,3,1,1,1,1092.34,unknown_male09.jpg
1,2,4,4,1,1,1,484.22,unknown_male15.jpg
1,2,4,5,1,1,1,604.31,unknown_male04.jpg
1,2,4,6,2,2,1,724.26,unknown_female18.jpg
1,2,4,7,1,1,1,468.28,unknown_male13.jpg
1,2,4,8,1,1,1,556.28,unknown_male21.jpg
1,2,4,9,1,1,1,492.3,unknown_male14.jpg
1,2,4,10,1,1,1,436.27,unknown_male22.jpg
1,2,4,11,2,2,1,532.23,unknown_female23.jpg
1,2,4,12,1,1,1,900.21,unknown_male12.jpg
1,2,4,13,2,2,1,588.21,unknown_female06.jpg
1,2,4,14,2,2,1,452.23,unknown_female04.jpg
1,2,4,15,2,2,1,395.23,unknown_female22.jpg
1,2,4,16,2,2,1,523.19,unknown_female12.jpg
1,2,4,17,2,2,1,427.18,unknown_female19.jpg
1,2,4,18,1,1,1,507.18,unknown_male01.jpg
1,2,4,19,2,2,1,620.09,unknown_female21.jpg
1,2,4,20,2,2,1,476.1,unknown_female01.jpg
1,2,4,21,2,2,1,468.09,unknown_female14.jpg
1,2,4,22,1,2,0,420.1,unknown_male20.jpg
1,2,4,23,2,2,1,531.11,unknown_female16.jpg
1,2,4,24,1,1,1,572.05,unknown_male17.jpg
1,2,5,1,2,2,1,831.78,unknown_female22.jpg
1,2,5,2,2,0,0,0,unknown_female14.jpg
1,2,5,3,1,2,0,150.79,unknown_male04.jpg
1,2,5,4,2,2,1,598.77,unknown_female16.jpg
1,2,5,5,2,2,1,518.75,unknown_female05.jpg
1,2,5,6,1,1,1,502.75,unknown_male15.jpg
1,2,5,7,1,1,1,462.74,unknown_male22.jpg
1,2,5,8,1,1,1,319.7,unknown_male17.jpg
1,2,5,9,2,2,1,623.67,unknown_female04.jpg
1,2,5,10,1,1,1,503.68,unknown_male01.jpg
1,2,5,11,2,2,1,647.62,unknown_female21.jpg
1,2,5,12,1,1,1,566.67,unknown_male12.jpg
1,2,5,13,1,1,1,583.61,unknown_male09.jpg
1,2,5,14,2,2,1,479.59,unknown_female23.jpg
1,2,5,15,2,2,1,543.57,unknown_female06.jpg
1,2,5,16,2,2,1,495.51,unknown_female12.jpg
1,2,5,17,1,1,1,486.63,unknown_male14.jpg
1,2,5,18,2,2,1,519.57,unknown_female18.jpg
1,2,5,19,2,2,1,711.52,unknown_female19.jpg
1,2,5,20,1,1,1,591.52,unknown_male16.jpg
1,2,5,21,1,1,1,807.49,unknown_male13.jpg
1,2,5,22,1,1,1,631.5,unknown_male20.jpg
1,2,5,23,2,2,1,567.49,unknown_female01.jpg
1,2,5,24,1,1,1,615.47,unknown_male21.jpg
1,2,6,1,1,1,1,400.9,unknown_male01.jpg
1,2,6,2,2,2,1,455.94,unknown_female05.jpg
1,2,6,3,1,1,1,376.88,unknown_male14.jpg
1,2,6,4,2,2,1,448.86,unknown_female22.jpg
1,2,6,5,1,1,1,488.84,unknown_male22.jpg
1,2,6,6,2,2,1,408.84,unknown_female23.jpg
1,2,6,7,1,1,1,368.85,unknown_male04.jpg
1,2,6,8,2,2,1,295.87,unknown_female18.jpg
1,2,6,9,2,2,1,528.81,unknown_female01.jpg
1,2,6,10,2,2,1,464.78,unknown_female12.jpg
1,2,6,11,1,1,1,631.8,unknown_male12.jpg
1,2,6,12,1,1,1,360.76,unknown_male17.jpg
1,2,6,13,1,1,1,352.73,unknown_male09.jpg
1,2,6,14,2,2,1,480.73,unknown_female19.jpg
1,2,6,15,1,1,1,640.75,unknown_male20.jpg
1,2,6,16,2,2,1,447.74,unknown_female21.jpg
1,2,6,17,1,1,1,472.68,unknown_male16.jpg
1,2,6,18,1,1,1,640.66,unknown_male13.jpg
1,2,6,19,1,1,1,311.71,unknown_male21.jpg
1,2,6,20,2,2,1,488.65,unknown_female06.jpg
1,2,6,21,1,1,1,696.63,unknown_male15.jpg
1,2,6,22,2,2,1,784.64,unknown_female16.jpg
1,2,6,23,2,2,1,1040.62,unknown_female04.jpg
1,2,6,24,2,2,1,592.59,unknown_female14.jpg
1,2,7,1,2,2,1,806.93,unknown_female21.jpg
1,2,7,2,1,1,1,494.9,unknown_male04.jpg
1,2,7,3,2,2,1,565.92,unknown_female16.jpg
1,2,7,4,2,2,1,470.89,unknown_female06.jpg
1,2,7,5,1,2,0,238.93,unknown_male14.jpg
1,2,7,6,2,2,1,526.87,unknown_female04.jpg
1,2,7,7,1,1,1,494.83,unknown_male15.jpg
1,2,7,8,2,2,1,517.87,unknown_female23.jpg
1,2,7,9,1,1,1,486.82,unknown_male09.jpg
1,2,7,10,1,1,1,477.87,unknown_male21.jpg
1,2,7,11,1,1,1,382.8,unknown_male22.jpg
1,2,7,12,1,1,1,398.79,unknown_male01.jpg
1,2,7,13,2,2,1,470.79,unknown_female22.jpg
1,2,7,14,2,2,1,550.76,unknown_female12.jpg
1,2,7,15,2,2,1,454.82,unknown_female14.jpg
1,2,7,16,2,2,1,334.73,unknown_female18.jpg
1,2,7,17,1,2,0,365.79,unknown_male13.jpg
1,2,7,18,2,2,1,670.7,unknown_female01.jpg
1,2,7,19,1,1,1,582.69,unknown_male12.jpg
1,2,7,20,1,1,1,494.67,unknown_male17.jpg
1,2,7,21,1,1,1,582.61,unknown_male20.jpg
1,2,7,22,2,2,1,845.68,unknown_female05.jpg
1,2,7,23,2,2,1,517.67,unknown_female19.jpg
1,2,7,24,1,1,1,502.61,unknown_male16.jpg
1,2,8,1,2,2,1,418.54,unknown_female21.jpg
1,2,8,2,1,1,1,441.56,unknown_male16.jpg
1,2,8,3,1,1,1,554.52,unknown_male15.jpg
1,2,8,4,2,2,1,434.49,unknown_female18.jpg
1,2,8,5,1,1,1,514.49,unknown_male13.jpg
1,2,8,6,1,1,1,593.52,unknown_male12.jpg
1,2,8,7,2,2,1,490.48,unknown_female23.jpg
1,2,8,8,2,2,1,521.49,unknown_female01.jpg
1,2,8,9,1,1,1,537.47,unknown_male04.jpg
1,2,8,10,2,2,1,490.42,unknown_female22.jpg
1,2,8,11,2,2,1,442.32,unknown_female16.jpg
1,2,8,12,1,1,1,610.46,unknown_male09.jpg
1,2,8,13,1,1,1,650.42,unknown_male20.jpg
1,2,8,14,1,1,1,529.41,unknown_male21.jpg
1,2,8,15,1,1,1,506.35,unknown_male01.jpg
1,2,8,16,2,2,1,473.39,unknown_female14.jpg
1,2,8,17,2,2,1,481.29,unknown_female19.jpg
1,2,8,18,2,2,1,497.36,unknown_female04.jpg
1,2,8,19,1,1,1,530.31,unknown_male22.jpg
1,2,8,20,1,1,1,449.31,unknown_male14.jpg
1,2,8,21,1,1,1,418.27,unknown_male17.jpg
1,2,8,22,2,2,1,450.27,unknown_female12.jpg
1,2,8,23,2,2,1,530.24,unknown_female06.jpg
1,2,8,24,2,2,1,722.24,unknown_female05.jpg
2,1,1,1,2,2,1,657.57,famous_female11.jpg
2,1,1,2,1,1,1,608.75,famous_male04.jpg
2,1,1,3,2,2,1,656.74,famous_female05.jpg
2,1,1,4,1,1,1,559.61,famous_male22.jpg
2,1,1,5,1,1,1,864.83,famous_male16.jpg
2,1,1,6,2,2,1,920.74,famous_female08.jpg
2,1,1,7,1,1,1,736.74,famous_male09.jpg
2,1,1,8,1,1,1,767.4,famous_male23.jpg
2,1,1,9,1,1,1,687.42,famous_male18.jpg
2,1,1,10,2,2,1,855.37,famous_female18.jpg
2,1,1,11,2,2,1,952.66,famous_female21.jpg
2,1,1,12,2,2,1,903.38,famous_female22.jpg
2,1,1,13,2,2,1,751.34,famous_female24.jpg
2,1,1,14,2,2,1,816.64,famous_female14.jpg
2,1,1,15,1,1,1,784.61,famous_male15.jpg
2,1,1,16,2,2,1,888.59,famous_female06.jpg
2,1,1,17,1,1,1,935.69,famous_male24.jpg
2,1,1,18,1,1,1,760.63,famous_male05.jpg
2,1,1,19,1,1,1,775.67,famous_male19.jpg
2,1,1,20,2,2,1,767.65,famous_female20.jpg
2,1,1,21,2,2,1,744.52,famous_female13.jpg
2,1,1,22,2,2,1,840.52,famous_female03.jpg
2,1,1,23,1,1,1,728.47,famous_male07.jpg
2,1,1,24,1,2,0,904.49,famous_male11.jpg
2,1,2,1,1,1,1,942.3,famous_male16.jpg
2,1,2,2,1,1,1,526.24,famous_male24.jpg
2,1,2,3,2,2,1,590.22,famous_female11.jpg
2,1,2,4,2,2,1,590.18,famous_female24.jpg
2,1,2,5,2,2,1,678.2,famous_female05.jpg
2,1,2,6,2,1,0,1166.21,famous_female22.jpg
2,1,2,7,1,1,1,734.16,famous_male09.jpg
2,1,2,8,1,1,1,892.83,famous_male18.jpg
2,1,2,9,1,1,1,518.14,famous_male11.jpg
2,1,2,10,1,1,1,502.11,famous_male07.jpg
2,1,2,11,2,2,1,566.12,famous_female06.jpg
2,1,2,12,1,1,1,814.11,famous_male19.jpg
2,1,2,13,2,2,1,654.06,famous_female13.jpg
2,1,2,14,2,2,1,678.09,famous_female20.jpg
2,1,2,15,2,2,1,454.1,famous_female03.jpg
2,1,2,16,1,1,1,614.07,famous_male05.jpg
2,1,2,17,2,2,1,646.05,famous_female18.jpg
2,1,2,18,1,1,1,646,famous_male23.jpg
2,1,2,19,2,2,1,662,famous_female08.jpg
2,1,2,20,1,1,1,525.99,famous_male04.jpg
2,1,2,21,1,1,1,557.99,famous_male15.jpg
2,1,2,22,2,2,1,789.97,famous_female21.jpg
2,1,2,23,2,2,1,861.95,famous_female14.jpg
2,1,2,24,1,1,1,573.94,famous_male22.jpg
2,1,3,1,2,2,1,572.88,famous_female11.jpg
2,1,3,2,1,1,1,708.87,famous_male07.jpg
2,1,3,3,1,1,1,612.86,famous_male11.jpg
2,1,3,4,1,1,1,476.84,famous_male05.jpg
2,1,3,5,2,2,1,556.81,famous_female08.jpg
2,1,3,6,1,1,1,724.81,famous_male09.jpg
2,1,3,7,1,1,1,588.81,famous_male19.jpg
2,1,3,8,2,2,1,628.79,famous_female21.jpg
2,1,3,9,2,2,1,748.78,famous_female06.jpg
2,1,3,10,2,2,1,740.83,famous_female20.jpg
2,1,3,11,1,1,1,660.73,famous_male15.jpg
2,1,3,12,1,1,1,596.79,famous_male22.jpg
2,1,3,13,2,2,1,572.7,famous_female03.jpg
2,1,3,14,1,1,1,732.7,famous_male18.jpg
2,1,3,15,2,2,1,652.72,famous_female22.jpg
2,1,3,16,2,2,1,508.67,famous_female14.jpg
2,1,3,17,1,1,1,500.67,famous_male16.jpg
2,1,3,18,2,2,1,460.65,famous_female24.jpg
2,1,3,19,2,2,1,468.63,famous_female13.jpg
2,1,3,20,2,2,1,596.62,famous_female18.jpg
2,1,3,21,1,1,1,540.62,famous_male23.jpg
2,1,3,22,1,2,0,644.6,famous_male04.jpg
2,1,3,23,2,2,1,556.56,famous_female05.jpg
2,1,3,24,1,1,1,444.57,famous_male24.jpg
2,1,4,1,2,2,1,506.69,famous_female03.jpg
2,1,4,2,1,1,1,570.66,famous_male11.jpg
2,1,4,3,2,2,1,506.64,famous_female14.jpg
2,1,4,4,1,1,1,762.62,famous_male19.jpg
2,1,4,5,2,2,1,602.64,famous_female06.jpg
2,1,4,6,2,2,1,562.61,famous_female05.jpg
2,1,4,7,2,2,1,682.59,famous_female18.jpg
2,1,4,8,1,1,1,594.58,famous_male09.jpg
2,1,4,9,2,2,1,610.56,famous_female24.jpg
2,1,4,10,1,1,1,754.54,famous_male18.jpg
2,1,4,11,1,1,1,498.54,famous_male16.jpg
2,1,4,12,2,2,1,930.48,famous_female21.jpg
2,1,4,13,2,1,0,858.48,famous_female13.jpg
2,1,4,14,1,1,1,690.5,famous_male15.jpg
2,1,4,15,2,2,1,514.48,famous_female11.jpg
2,1,4,16,1,1,1,578.48,famous_male07.jpg
2,1,4,17,2,2,1,642.46,famous_female08.jpg
2,1,4,18,2,2,1,450.51,famous_female22.jpg
2,1,4,19,1,1,1,578.41,famous_male22.jpg
2,1,4,20,1,1,1,594.42,famous_male05.jpg
2,1,4,21,1,1,1,570.4,famous_male24.jpg
2,1,4,22,1,1,1,546.39,famous_male04.jpg
2,1,4,23,2,2,1,562.38,famous_female20.jpg
2,1,4,24,1,1,1,554.36,famous_male23.jpg
2,1,5,1,2,2,1,623.04,famous_female14.jpg
2,1,5,2,1,1,1,599.03,famous_male04.jpg
2,1,5,3,2,2,1,423.02,famous_female22.jpg
2,1,5,4,1,1,1,535,famous_male11.jpg
2,1,5,5,1,1,1,559.03,famous_male19.jpg
2,1,5,6,2,2,1,518.98,famous_female11.jpg
2,1,5,7,2,2,1,558.95,famous_female13.jpg
2,1,5,8,1,1,1,502.95,famous_male09.jpg
2,1,5,9,2,2,1,534.93,famous_female24.jpg
2,1,5,10,1,1,1,558.92,famous_male05.jpg
2,1,5,11,1,1,1,550.92,famous_male24.jpg
2,1,5,12,2,2,1,494.9,famous_female03.jpg
2,1,5,13,2,2,1,542.87,famous_female08.jpg
2,1,5,14,2,2,1,550.51,famous_female06.jpg
2,1,5,15,1,1,1,686.85,famous_male15.jpg
2,1,5,16,1,1,1,582.84,famous_male07.jpg
2,1,5,17,2,2,1,558.83,famous_female05.jpg
2,1,5,18,2,2,1,558.89,famous_female20.jpg
2,1,5,19,2,2,1,629.96,famous_female21.jpg
2,1,5,20,1,1,1,502.78,famous_male18.jpg
2,1,5,21,2,2,1,582.76,famous_female18.jpg
2,1,5,22,1,1,1,750.75,famous_male16.jpg
2,1,5,23,1,1,1,518.74,famous_male23.jpg
2,1,5,24,1,1,1,438.73,famous_male22.jpg
2,1,6,1,1,1,1,517.79,famous_male23.jpg
2,1,6,2,2,2,1,501.72,famous_female03.jpg
2,1,6,3,1,1,1,549.71,famous_male19.jpg
2,1,6,4,1,1,1,645.7,famous_male09.jpg
2,1,6,5,2,2,1,597.69,famous_female21.jpg
2,1,6,6,2,2,1,957.67,famous_female22.jpg
2,1,6,7,2,2,1,613.65,famous_female13.jpg
2,1,6,8,2,2,1,621.64,famous_female08.jpg
2,1,6,9,2,2,1,661.64,famous_female11.jpg
2,1,6,10,1,1,1,581.6,famous_male11.jpg
2,1,6,11,2,2,1,445.61,famous_female05.jpg
2,1,6,12,2,2,1,501.57,famous_female24.jpg
2,1,6,13,2,2,1,501.57,famous_female18.jpg
2,1,6,14,1,1,1,541.56,famous_male07.jpg
2,1,6,15,1,1,1,421.55,famous_male16.jpg
2,1,6,16,1,1,1,365.53,famous_male18.jpg
2,1,6,17,1,1,1,373.53,famous_male04.jpg
2,1,6,18,1,1,1,397.51,famous_male15.jpg
2,1,6,19,2,2,1,517.5,famous_female20.jpg
2,1,6,20,2,2,1,565.48,famous_female14.jpg
2,1,6,21,1,1,1,557.45,famous_male24.jpg
2,1,6,22,1,1,1,357.46,famous_male05.jpg
2,1,6,23,1,1,1,469.46,famous_male22.jpg
2,1,6,24,2,2,1,541.43,famous_female06.jpg
2,1,7,1,1,1,1,444.76,famous_male18.jpg
2,1,7,2,2,2,1,436.68,famous_female24.jpg
2,1,7,3,1,1,1,492.66,famous_male11.jpg
2,1,7,4,1,1,1,396.65,famous_male05.jpg
2,1,7,5,1,1,1,548.63,famous_male07.jpg
2,1,7,6,1,1,1,468.59,famous_male24.jpg
2,1,7,7,1,1,1,684.52,famous_male22.jpg
2,1,7,8,2,2,1,636.6,famous_female08.jpg
2,1,7,9,2,2,1,548.58,famous_female03.jpg
2,1,7,10,2,2,1,508.19,famous_female22.jpg
2,1,7,11,2,2,1,636.57,famous_female13.jpg
2,1,7,12,1,1,1,588.55,famous_male23.jpg
2,1,7,13,1,1,1,580.54,famous_male16.jpg
2,1,7,14,1,1,1,564.5,famous_male15.jpg
2,1,7,15,2,2,1,588.51,famous_female14.jpg
2,1,7,16,1,1,1,716.49,famous_male19.jpg
2,1,7,17,2,2,1,580.47,famous_female05.jpg
2,1,7,18,1,1,1,588.45,famous_male04.jpg
2,1,7,19,2,2,1,540.46,famous_female11.jpg
2,1,7,20,2,2,1,764.44,famous_female20.jpg
2,1,7,21,2,2,1,628.39,famous_female18.jpg
2,1,7,22,2,2,1,716.41,famous_female21.jpg
2,1,7,23,2,2,1,692.39,famous_female06.jpg
2,1,7,24,1,1,1,732.37,famous_male09.jpg
2,1,8,1,1,1,1,550.84,famous_male24.jpg
2,1,8,2,1,1,1,446.78,famous_male18.jpg
2,1,8,3,2,2,1,454.79,famous_female08.jpg
2,1,8,4,2,2,1,590.76,famous_female13.jpg
2,1,8,5,2,2,1,622.76,famous_female24.jpg
2,1,8,6,1,1,1,598.74,famous_male16.jpg
2,1,8,7,2,2,1,670.74,famous_female03.jpg
2,1,8,8,2,2,1,558.73,famous_female11.jpg
2,1,8,9,2,2,1,614.72,famous_female05.jpg
2,1,8,10,2,2,1,606.72,famous_female06.jpg
2,1,8,11,1,1,1,550.67,famous_male05.jpg
2,1,8,12,1,1,1,502.63,famous_male09.jpg
2,1,8,13,2,2,1,558.66,famous_female20.jpg
2,1,8,14,2,2,1,526.63,famous_female18.jpg
2,1,8,15,1,1,1,598.62,famous_male19.jpg
2,1,8,16,1,1,1,454.62,famous_male15.jpg
2,1,8,17,1,1,1,422.6,famous_male07.jpg
2,1,8,18,1,1,1,573.25,famous_male23.jpg
2,1,8,19,1,1,1,486.57,famous_male04.jpg
2,1,8,20,1,1,1,438.56,famous_male22.jpg
2,1,8,21,2,2,1,494.54,famous_female14.jpg
2,1,8,22,2,2,1,598.54,famous_female21.jpg
2,1,8,23,1,1,1,582.52,famous_male11.jpg
2,1,8,24,2,2,1,486.5,famous_female22.jpg
3,2,1,1,2,2,1,867.23,unknown_female12.jpg
3,2,1,2,1,1,1,515.47,unknown_male18.jpg
3,2,1,3,1,1,1,451.22,unknown_male06.jpg
3,2,1,4,1,1,1,547.18,unknown_male19.jpg
3,2,1,5,2,2,1,715.2,unknown_female11.jpg
3,2,1,6,2,2,1,491.17,unknown_female20.jpg
3,2,1,7,1,1,1,515.16,unknown_male04.jpg
3,2,1,8,1,1,1,506.7,unknown_male14.jpg
3,2,1,9,2,2,1,466.15,unknown_female07.jpg
3,2,1,10,2,2,1,458.13,unknown_female03.jpg
3,2,1,11,1,1,1,403.08,unknown_male07.jpg
3,2,1,12,1,1,1,426.8,unknown_male21.jpg
3,2,1,13,1,1,1,427.06,unknown_male09.jpg
3,2,1,14,2,2,1,426.08,unknown_female13.jpg
3,2,1,15,2,2,1,578.06,unknown_female15.jpg
3,2,1,16,1,1,1,515.05,unknown_male11.jpg
3,2,1,17,2,2,1,651.03,unknown_female23.jpg
3,2,1,18,1,1,1,418.97,unknown_male17.jpg
3,2,1,19,2,2,1,506,unknown_female05.jpg
3,2,1,20,2,2,1,458.95,unknown_female09.jpg
3,2,1,21,2,2,1,418.93,unknown_female19.jpg
3,2,1,22,1,2,0,426.93,unknown_male12.jpg
3,2,1,23,2,2,1,417.97,unknown_female16.jpg
3,2,1,24,1,1,1,514.9,unknown_male24.jpg
3,2,2,1,2,2,1,602.94,unknown_female23.jpg
3,2,2,2,1,1,1,474.85,unknown_male19.jpg
3,2,2,3,1,1,1,458.82,unknown_male06.jpg
3,2,2,4,1,1,1,409.86,unknown_male04.jpg
3,2,2,5,2,2,1,458.8,unknown_female15.jpg
3,2,2,6,2,2,1,489.83,unknown_female20.jpg
3,2,2,7,1,1,1,458.8,unknown_male12.jpg
3,2,2,8,2,2,1,538.81,unknown_female09.jpg
3,2,2,9,2,2,1,546.75,unknown_female19.jpg
3,2,2,10,2,2,1,538.78,unknown_female13.jpg
3,2,2,11,1,1,1,634.68,unknown_male11.jpg
3,2,2,12,2,2,1,602.74,unknown_female05.jpg
3,2,2,13,1,1,1,538.69,unknown_male24.jpg
3,2,2,14,1,1,1,554.71,unknown_male21.jpg
3,2,2,15,1,1,1,458.66,unknown_male14.jpg
3,2,2,16,2,2,1,594.64,unknown_female07.jpg
3,2,2,17,1,1,1,650.67,unknown_male18.jpg
3,2,2,18,1,1,1,626.62,unknown_male17.jpg
3,2,2,19,2,2,1,514.61,unknown_female11.jpg
3,2,2,20,2,2,1,706.59,unknown_female03.jpg
3,2,2,21,2,2,1,578.59,unknown_female16.jpg
3,2,2,22,2,2,1,602.62,unknown_female12.jpg
3,2,2,23,1,1,1,450.55,unknown_male09.jpg
3,2,2,24,1,1,1,417.61,unknown_male07.jpg
3,2,3,1,2,2,1,539.42,unknown_female19.jpg
3,2,3,2,1,1,1,507.36,unknown_male11.jpg
3,2,3,3,2,2,1,547.33,unknown_female20.jpg
3,2,3,4,1,1,1,467.38,unknown_male07.jpg
3,2,3,5,1,1,1,507.35,unknown_male18.jpg
3,2,3,6,1,1,1,442.35,unknown_male04.jpg
3,2,3,7,1,1,1,411.32,unknown_male14.jpg
3,2,3,8,1,1,1,386.33,unknown_male06.jpg
3,2,3,9,2,2,1,515.25,unknown_female03.jpg
3,2,3,10,2,2,1,595.28,unknown_female12.jpg
3,2,3,11,2,2,1,507.25,unknown_female09.jpg
3,2,3,12,1,1,1,410.25,unknown_male19.jpg
3,2,3,13,1,1,1,386.26,unknown_male12.jpg
3,2,3,14,2,2,1,459.18,unknown_female16.jpg
3,2,3,15,2,2,1,555.18,unknown_female07.jpg
3,2,3,16,1,2,0,787.22,unknown_male17.jpg
3,2,3,17,1,1,1,867.16,unknown_male09.jpg
3,2,3,18,2,2,1,531.13,unknown_female11.jpg
3,2,3,19,1,1,1,562.17,unknown_male21.jpg
3,2,3,20,2,2,1,546.17,unknown_female15.jpg
3,2,3,21,1,1,1,498.16,unknown_male24.jpg
3,2,3,22,2,2,1,555.07,unknown_female05.jpg
3,2,3,23,2,2,1,483.07,unknown_female13.jpg
3,2,3,24,2,2,1,587.05,unknown_female23.jpg
3,2,4,1,2,2,1,509.92,unknown_female23.jpg
3,2,4,2,1,1,1,550.05,unknown_male06.jpg
3,2,4,3,1,1,1,949.94,unknown_male19.jpg
3,2,4,4,2,2,1,484.99,unknown_female11.jpg
3,2,4,5,1,1,1,477.92,unknown_male17.jpg
3,2,4,6,1,1,1,469.91,unknown_male12.jpg
3,2,4,7,2,2,1,485.88,unknown_female05.jpg
3,2,4,8,2,2,1,605.87,unknown_female15.jpg
3,2,4,9,2,2,1,413.9,unknown_female12.jpg
3,2,4,10,1,1,1,429.87,unknown_male04.jpg
3,2,4,11,1,1,1,525.83,unknown_male09.jpg
3,2,4,12,1,1,1,452.89,unknown_male18.jpg
3,2,4,13,2,2,1,717.85,unknown_female03.jpg
3,2,4,14,1,1,1,509.83,unknown_male21.jpg
3,2,4,15,1,1,1,700.76,unknown_male07.jpg
3,2,4,16,2,2,1,533.8,unknown_female07.jpg
3,2,4,17,1,1,1,773.75,unknown_male11.jpg
3,2,4,18,1,1,1,549.74,unknown_male14.jpg
3,2,4,19,2,2,1,549.74,unknown_female20.jpg
3,2,4,20,2,2,1,541.73,unknown_female16.jpg
3,2,4,21,2,2,1,501.76,unknown_female19.jpg
3,2,4,22,2,2,1,556.74,unknown_female13.jpg
3,2,4,23,1,1,1,468.74,unknown_male24.jpg
3,2,4,24,2,2,1,669.68,unknown_female09.jpg
3,2,5,1,1,1,1,577.29,unknown_male09.jpg
3,2,5,2,2,2,1,473.25,unknown_female11.jpg
3,2,5,3,1,1,1,416.31,unknown_male24.jpg
3,2,5,4,1,1,1,480.28,unknown_male19.jpg
3,2,5,5,1,1,1,441.25,unknown_male04.jpg
3,2,5,6,1,1,1,401.2,unknown_male12.jpg
3,2,5,7,1,1,1,433.21,unknown_male18.jpg
3,2,5,8,2,2,1,841.19,unknown_female13.jpg
