SID,Familiarity,RepTime,Trial,ImgCat,Resp,Corr,RT,ImgName
1,1,6,39,1,1,1,458.48,famous_male01.jpg
1,2,6,40,2,2,1,466.89,unknown_female15.jpg
1,2,7,1,2,2,1,450.69,unknown_female07.jpg
1,2,7,2,1,1,1,426.72,unknown_male11.jpg
1,1,7,3,2,2,1,522.66,famous_female05.jpg
1,2,7,4,2,2,1,394.33,unknown_female20.jpg
1,1,7,5,2,2,1,465.39,famous_female04.jpg
1,2,7,6,1,1,1,562.22,unknown_male14.jpg
1,2,7,7,2,1,0,658.6,unknown_female06.jpg
1,2,7,8,1,1,1,410.56,unknown_male19.jpg
1,2,7,9,2,2,1,442.57,unknown_female19.jpg
1,1,7,10,2,2,1,442.55,famous_female09.jpg
1,1,7,11,1,1,1,458.54,famous_male11.jpg
1,1,7,12,2,2,1,442.55,famous_female16.jpg
1,1,7,13,1,1,1,418.51,famous_male13.jpg
1,1,7,14,2,2,1,402.52,famous_female01.jpg
1,1,7,15,1,1,1,578.49,famous_male06.jpg
1,1,7,16,2,2,1,410.49,famous_female13.jpg
1,2,7,17,2,2,1,402.48,unknown_female04.jpg
1,2,7,18,1,1,1,594.47,unknown_male01.jpg
1,1,7,19,1,1,1,602.45,famous_male01.jpg
1,2,7,20,1,1,1,618.48,unknown_male17.jpg
1,2,7,21,2,2,1,642.42,unknown_female02.jpg
1,1,7,22,2,2,1,490.4,famous_female10.jpg
1,1,7,23,2,2,1,434.37,famous_female12.jpg
1,2,7,24,1,1,1,378.37,unknown_male06.jpg
1,2,7,25,2,2,1,489.97,unknown_female15.jpg
1,1,7,26,1,1,1,386.33,famous_male20.jpg
1,2,7,27,1,1,1,458.34,unknown_male18.jpg
1,2,7,28,1,1,1,442.33,unknown_male04.jpg
1,1,7,29,1,1,1,498.31,famous_male14.jpg
1,2,7,30,1,1,1,498.3,unknown_male05.jpg
1,1,7,31,2,2,1,658.28,famous_female03.jpg
1,1,7,32,1,1,1,562.22,famous_male12.jpg
1,1,7,33,1,1,1,466.25,famous_male18.jpg
1,2,7,34,2,2,1,418.17,unknown_female14.jpg
1,1,7,35,2,2,1,442.23,famous_female20.jpg
1,1,7,36,1,1,1,450.28,famous_male10.jpg
1,2,7,37,2,2,1,442.21,unknown_female05.jpg
1,2,7,38,1,1,1,626.15,unknown_male08.jpg
1,2,7,39,2,2,1,586.17,unknown_female09.jpg
1,1,7,40,1,1,1,474.15,famous_male03.jpg
1,2,8,1,2,2,1,416.92,unknown_female05.jpg
1,2,8,2,1,1,1,376.86,unknown_male06.jpg
1,2,8,3,1,1,1,392.84,unknown_male08.jpg
1,1,8,4,1,1,1,384.83,famous_male12.jpg
1,1,8,5,2,2,1,384.82,famous_female10.jpg
1,1,8,6,2,2,1,408.8,famous_female01.jpg
1,1,8,7,1,1,1,416.79,famous_male10.jpg
1,1,8,8,1,1,1,496.75,famous_male03.jpg
1,1,8,9,1,1,1,400.7,famous_male18.jpg
1,2,8,10,1,1,1,344.73,unknown_male18.jpg
1,2,8,11,2,2,1,416.73,unknown_female14.jpg
1,2,8,12,1,1,1,440.79,unknown_male19.jpg
1,2,8,13,1,1,1,360.71,unknown_male04.jpg
1,1,8,14,1,1,1,480.7,famous_male14.jpg
1,1,8,15,2,2,1,544.67,famous_female03.jpg
1,2,8,16,2,2,1,488.67,unknown_female02.jpg
1,1,8,17,1,1,1,488.64,famous_male13.jpg
1,2,8,18,1,1,1,424.64,unknown_male05.jpg
1,1,8,19,1,1,1,464.64,famous_male11.jpg
1,2,8,20,2,2,1,496.7,unknown_female19.jpg
1,1,8,21,1,1,1,520.61,famous_male01.jpg
1,1,8,22,2,2,1,368.58,famous_female04.jpg
1,2,8,23,2,2,1,400.61,unknown_female04.jpg
1,2,8,24,1,1,1,400.57,unknown_male11.jpg
1,2,8,25,2,2,1,576.52,unknown_female07.jpg
1,2,8,26,2,2,1,568.52,unknown_female06.jpg
1,1,8,27,2,2,1,448.52,famous_female20.jpg
1,2,8,28,1,1,1,432.51,unknown_male14.jpg
1,1,8,29,1,1,1,488.48,famous_male20.jpg
1,1,8,30,2,2,1,440.47,famous_female13.jpg
1,1,8,31,2,2,1,432.47,famous_female09.jpg
1,1,8,32,1,1,1,440.45,famous_male06.jpg
1,2,8,33,2,2,1,568.43,unknown_female15.jpg
1,2,8,34,1,1,1,448.4,unknown_male01.jpg
1,1,8,35,2,2,1,384.41,famous_female12.jpg
1,2,8,36,1,1,1,424.41,unknown_male17.jpg
1,2,8,37,2,2,1,440.39,unknown_female09.jpg
1,1,8,38,2,2,1,408.38,famous_female05.jpg
1,2,8,39,2,2,1,480.36,unknown_female20.jpg
1,1,8,40,2,2,1,496.35,famous_female16.jpg
2,1,1,1,1,1,1,612.89,famous_male17.jpg
2,1,1,2,2,2,1,580.15,famous_female17.jpg
2,1,1,3,2,2,1,620.14,famous_female08.jpg
2,1,1,4,1,1,1,588.15,famous_male03.jpg
2,2,1,5,2,2,1,540.14,unknown_female04.jpg
2,2,1,6,2,2,1,532.17,unknown_female14.jpg
2,1,1,7,2,2,1,588.08,famous_female06.jpg
2,2,1,8,1,1,1,516.11,unknown_male17.jpg
2,2,1,9,2,2,1,468.06,unknown_female20.jpg
2,2,1,10,1,1,1,475.02,unknown_male04.jpg
2,1,1,11,1,1,1,532.02,famous_male04.jpg
2,2,1,12,1,1,1,539,unknown_male07.jpg
2,2,1,13,1,1,1,500.03,unknown_male14.jpg
2,1,1,14,2,2,1,466.99,famous_female13.jpg
2,2,1,15,2,2,1,474.96,unknown_female07.jpg
2,2,1,16,1,1,1,514.83,unknown_male03.jpg
2,2,1,17,1,1,1,427.94,unknown_male18.jpg
2,2,1,18,2,2,1,506.8,unknown_female03.jpg
2,2,1,19,2,2,1,499.93,unknown_female11.jpg
2,1,1,20,1,1,1,475.9,famous_male14.jpg
2,1,1,21,1,2,0,491.81,famous_male08.jpg
2,1,1,22,1,1,1,643.88,famous_male16.jpg
2,2,1,23,2,2,1,603.85,unknown_female02.jpg
2,1,1,24,1,1,1,507.89,famous_male12.jpg
2,1,1,25,2,2,1,635.83,famous_female19.jpg
2,1,1,26,1,1,1,483.87,famous_male07.jpg
2,1,1,27,2,2,1,610.53,famous_female12.jpg
2,1,1,28,2,2,1,555.82,famous_female02.jpg
2,1,1,29,2,2,1,531.8,famous_female09.jpg
2,1,1,30,2,2,1,715.81,famous_female01.jpg
2,1,1,31,1,1,1,490.43,famous_male15.jpg
2,2,1,32,1,1,1,547.75,unknown_male01.jpg
2,2,1,33,1,1,1,474.86,unknown_male08.jpg
2,1,1,34,2,2,1,538.41,famous_female16.jpg
2,2,1,35,2,2,1,491.63,unknown_female12.jpg
2,1,1,36,1,1,1,634.42,famous_male10.jpg
2,2,1,37,2,2,1,611.71,unknown_female17.jpg
2,2,1,38,2,2,1,499.61,unknown_female06.jpg
2,2,1,39,1,1,1,451.66,unknown_male02.jpg
2,2,1,40,1,1,1,435.65,unknown_male19.jpg
2,2,2,1,2,2,1,547.99,unknown_female04.jpg
2,2,2,2,1,1,1,435.98,unknown_male08.jpg
2,2,2,3,2,2,1,354.69,unknown_female12.jpg
2,2,2,4,1,1,1,427.95,unknown_male04.jpg
2,1,2,5,2,2,1,387.94,famous_female13.jpg
2,1,2,6,2,2,1,562.71,famous_female12.jpg
2,2,2,7,2,2,1,442.57,unknown_female11.jpg
2,1,2,8,1,1,1,411.89,famous_male04.jpg
2,2,2,9,1,1,1,395.04,unknown_male02.jpg
2,1,2,10,2,2,1,419.87,famous_female01.jpg
2,1,2,11,1,1,1,451.86,famous_male03.jpg
2,2,2,12,2,2,1,451.85,unknown_female07.jpg
2,1,2,13,2,2,1,451.86,famous_female09.jpg
2,2,2,14,1,1,1,763.81,unknown_male07.jpg
2,1,2,15,1,1,1,539.8,famous_male08.jpg
2,2,2,16,2,2,1,531.79,unknown_female17.jpg
2,2,2,17,2,2,1,467.77,unknown_female20.jpg
2,2,2,18,1,1,1,483.76,unknown_male18.jpg
2,1,2,19,1,1,1,395.74,famous_male10.jpg
2,1,2,20,1,1,1,579.74,famous_male12.jpg
2,1,2,21,1,1,1,595.62,famous_male17.jpg
2,2,2,22,2,2,1,731.71,unknown_female03.jpg
2,1,2,23,1,1,1,515.67,famous_male15.jpg
2,1,2,24,1,1,1,419.67,famous_male14.jpg
2,2,2,25,2,2,1,531.64,unknown_female06.jpg
2,1,2,26,2,2,1,459.65,famous_female06.jpg
2,1,2,27,2,2,1,483.65,famous_female19.jpg
2,1,2,28,2,2,1,411.7,famous_female08.jpg
2,1,2,29,2,2,1,467.61,famous_female17.jpg
2,1,2,30,1,1,1,483.6,famous_male07.jpg
2,1,2,31,2,2,1,451.58,famous_female16.jpg
2,2,2,32,1,1,1,515.57,unknown_male03.jpg
2,1,2,33,1,1,1,547.56,famous_male16.jpg
2,2,2,34,1,1,1,451.45,unknown_male17.jpg
2,2,2,35,1,1,1,427.53,unknown_male14.jpg
2,1,2,36,2,2,1,483.52,famous_female02.jpg
2,2,2,37,1,1,1,507.51,unknown_male19.jpg
2,2,2,38,2,2,1,483.49,unknown_female14.jpg
2,2,2,39,1,1,1,507.47,unknown_male01.jpg
2,2,2,40,2,2,1,547.47,unknown_female02.jpg
2,2,3,1,2,2,1,518.38,unknown_female06.jpg
2,1,3,2,2,2,1,486.36,famous_female16.jpg
2,1,3,3,2,2,1,438.39,famous_female17.jpg
2,2,3,4,2,2,1,414.32,unknown_female02.jpg
2,2,3,5,2,2,1,462.32,unknown_female03.jpg
2,1,3,6,1,1,1,446.32,famous_male16.jpg
2,2,3,7,1,1,1,582.31,unknown_male07.jpg
2,1,3,8,1,1,1,430.29,famous_male10.jpg
2,2,3,9,1,1,1,382.32,unknown_male08.jpg
2,1,3,10,2,2,1,438.29,famous_female08.jpg
