SID,Familiarity,Trial,Repetition,AscLoc,ScrResp,Corr,RT,Confident,ImgName
17,2,15,1,1,3,0,5304.72,2,nonwin2_11.png
17,2,16,2,2,3,0,3915.94,2,nonwin2_6.png
17,2,17,2,3,1,0,6451.85,1,nonwin2_9.png
17,2,18,2,2,2,1,1724.65,4,nonwin2_5.png
17,2,19,2,3,3,1,16571.62,2,nonwex2_1.png
17,2,20,1,3,1,0,7918.68,1,nonwin2_8.png
17,2,21,1,2,2,1,2808.31,2,nonwin2_4.png
17,2,22,1,3,3,1,1277.85,4,nonwex2_9.png
17,2,23,2,1,2,0,1537.67,4,nonwex9.png
17,2,24,1,3,3,1,2605.63,3,nonwex2_5.png
17,2,25,2,4,4,1,7447.59,3,nonwin9.png
17,2,26,2,4,3,0,2843.59,2,nonwin5.png
17,2,27,2,2,2,1,1351.97,4,nonwex2_12.png
17,2,28,1,2,1,0,11145.64,1,nonwex8.png
17,2,29,2,2,2,1,7503.35,4,nonwex2_3.png
17,2,30,1,3,3,1,3635.54,4,nonwex2.png
17,2,31,1,2,2,1,1291.08,3,nonwex2_8.png
17,2,32,2,3,4,0,2743.17,2,nonwin4.png
17,2,33,2,4,4,1,2297.11,4,nonwex7.png
17,2,34,2,1,1,1,4824.12,4,nonwin2_12.png
17,2,35,2,3,3,1,2413.92,3,nonwin2_3.png
17,2,36,1,2,2,1,1093,4,nonwin6.png
17,2,37,1,2,2,1,3408.78,3,nonwex2_7.png
17,2,38,1,1,1,1,2525.64,3,nonwin2.png
17,2,39,1,4,3,0,3799.39,1,nonwex2_6.png
17,2,40,2,1,3,0,2073.96,3,nonwex2_4.png
17,2,41,1,1,1,1,3038.71,3,nonwex4.png
17,2,42,1,4,4,1,7672.92,1,nonwin2_7.png
17,2,43,1,1,1,1,1528.17,4,nonwin2_2.png
17,2,44,1,2,2,1,1934.63,2,nonwex6.png
17,2,45,1,1,2,0,2421.68,2,nonwin12.png
17,2,46,2,4,3,0,2876.97,3,nonwex2_10.png
17,2,47,2,3,3,1,10127.24,2,nonwex12.png
17,2,48,1,3,1,0,2870.94,1,nonwin7.png
18,2,1,2,2,3,0,5808.97,3,nonwex2_6.png
18,2,2,1,1,1,1,2943.07,2,nonwex2_3.png
18,2,3,1,2,4,0,2596.36,2,nonwin2_6.png
18,2,4,1,2,2,1,2403.9,2,nonwex2_8.png
18,2,5,1,4,3,0,2033,3,nonwin11.png
18,2,6,2,4,3,0,5168.02,1,nonwin3.png
18,2,7,2,2,3,0,1962.96,3,nonwin2_3.png
18,2,8,1,4,4,1,3260.68,3,nonwin1.png
18,2,9,2,4,1,0,2958.97,1,nonwex6.png
18,2,10,2,4,2,0,3035.6,1,nonwin7.png
18,2,11,1,1,3,0,2794.78,3,nonwex10.png
18,2,12,1,2,3,0,2186.25,2,nonwin6.png
18,2,13,1,3,3,1,1766.36,3,nonwex2_11.png
18,2,14,2,2,1,0,1402.4,3,nonwin2_8.png
18,2,15,1,3,3,1,2630.41,4,nonwex2_12.png
18,2,16,2,4,4,1,1781.64,4,nonwin2_5.png
18,2,17,2,3,3,1,3351.03,2,nonwin2_10.png
18,2,18,2,1,1,1,1553.06,4,nonwin2_2.png
18,2,19,2,1,2,0,2468.94,1,nonwin2_1.png
18,2,20,2,4,2,0,2249.42,1,nonwex12.png
18,2,21,1,1,3,0,1893.62,3,nonwex2.png
18,2,22,2,1,1,1,2812.32,2,nonwex2_2.png
18,2,23,1,2,2,1,1507.6,3,nonwex3.png
18,2,24,2,3,3,1,2360,3,nonwin10.png
18,2,25,2,2,1,0,1094.64,1,nonwex1.png
18,2,26,1,4,1,0,3437.2,1,nonwex7.png
18,2,27,2,3,1,0,948.51,1,nonwin2_4.png
18,2,28,1,3,3,1,2221.42,2,nonwin2.png
18,2,29,1,1,3,0,1273.69,2,nonwin2_11.png
18,2,30,1,1,1,1,2997.22,1,nonwex8.png
18,2,31,2,1,3,0,2071.24,2,nonwex11.png
18,2,32,1,3,2,0,1520.88,2,nonwex2_9.png
18,2,33,2,2,2,1,1956.75,4,nonwin12.png
18,2,34,1,3,1,0,1499.6,2,nonwex2_1.png
18,2,35,2,3,1,0,1714.63,1,nonwex2_7.png
18,2,36,1,2,2,1,2545.32,4,nonwex9.png
18,2,37,1,3,3,1,3200.81,1,nonwex5.png
18,2,38,2,2,4,0,3088.12,1,nonwin2_9.png
18,2,39,2,3,1,0,1380.76,1,nonwin8.png
18,2,40,2,3,2,0,2763.2,1,nonwex2_4.png
18,2,41,1,1,3,0,1812.95,2,nonwin9.png
18,2,42,1,4,3,0,1072.99,2,nonwex2_5.png
18,2,43,1,4,2,0,2295.27,1,nonwin4.png
18,2,44,2,1,1,1,3816.84,4,nonwex2_10.png
18,2,45,2,1,3,0,2078.11,1,nonwin5.png
18,2,46,2,4,3,0,1362.26,2,nonwex4.png
18,2,47,1,4,4,1,1534.13,2,nonwin2_7.png
18,2,48,1,2,3,0,1655.32,2,nonwin2_12.png
19,2,1,1,2,2,1,2688.01,2,nonwex1.png
19,2,2,2,1,3,0,2528.08,2,nonwex2_1.png
19,2,3,2,1,1,1,3026.61,2,nonwin1.png
19,2,4,1,2,1,0,1978.47,1,nonwex2_2.png
19,2,5,1,4,4,1,5288.53,3,nonwex2_6.png
19,2,6,2,2,4,0,1358.29,3,nonwin6.png
19,2,7,1,1,1,1,1818.09,3,nonwex2_7.png
19,2,8,2,1,4,0,1785.02,2,nonwex9.png
19,2,9,1,2,4,0,1595.17,4,nonwex12.png
19,2,10,2,3,1,0,2631.17,1,nonwin2_6.png
19,2,11,1,1,2,0,2145.01,2,nonwin12.png
19,2,12,1,4,4,1,1722.56,4,nonwin8.png
19,2,13,1,4,4,1,1238.6,4,nonwin2_9.png
19,2,14,2,4,3,0,5082.23,2,nonwex7.png
19,2,15,2,2,4,0,2013.36,2,nonwin2_12.png
19,2,16,2,3,2,0,5580.36,1,nonwin2.png
19,2,17,2,2,3,0,1527.45,1,nonwin4.png
19,2,18,1,3,3,1,6886.01,4,nonwex4.png
19,2,19,2,1,1,1,1086.89,1,nonwin2_11.png
19,2,20,1,3,4,0,5648.09,3,nonwin2_10.png
19,2,21,1,1,3,0,4163.27,3,nonwin3.png
19,2,22,1,3,1,0,2410.98,2,nonwex11.png
19,2,23,1,1,3,0,2519.26,3,nonwin5.png
19,2,24,2,1,3,0,2422.24,3,nonwex2_5.png
19,2,25,2,4,1,0,1168.23,1,nonwex2_8.png
19,2,26,1,1,2,0,3649.13,1,nonwin2_4.png
19,2,27,1,4,2,0,4699.62,1,nonwin2_2.png
19,2,28,1,1,1,1,3856.9,1,nonwin2_5.png
19,2,29,2,4,2,0,1368.37,1,nonwin2_7.png
19,2,30,1,3,2,0,3137.43,1,nonwin2_1.png
19,2,31,2,3,4,0,6387.63,2,nonwex2_9.png
19,2,32,2,2,3,0,3217.82,2,nonwex2_11.png
19,2,33,1,2,2,1,1464.89,1,nonwin7.png
19,2,34,2,3,3,1,1568.36,1,nonwex2_3.png
19,2,35,2,2,2,1,1318.75,1,nonwin11.png
19,2,36,2,3,3,1,2837.54,3,nonwex3.png
19,2,37,1,4,3,0,1290.68,3,nonwin10.png
19,2,38,1,2,1,0,1721.12,2,nonwex6.png
19,2,39,2,1,1,1,1010.6,4,nonwex2_12.png
19,2,40,1,3,1,0,956.06,4,nonwex2_10.png
19,2,41,1,3,3,1,1815.77,4,nonwex2_4.png
19,2,42,2,4,4,1,3427.81,3,nonwin9.png
19,2,43,2,4,4,1,1664.57,3,nonwex2.png
19,2,44,2,2,3,0,1273.85,1,nonwex8.png
19,2,45,2,4,3,0,2384.72,1,nonwex5.png
19,2,46,2,3,3,1,3213.78,4,nonwex10.png
19,2,47,1,4,3,0,2421.15,3,nonwin2_3.png
19,2,48,1,2,3,0,2534.86,2,nonwin2_8.png
20,2,1,2,3,4,0,2060.56,1,nonwex2_11.png
20,2,2,1,2,4,0,2083.56,3,nonwin2_6.png
20,2,3,1,3,3,1,1784.07,4,nonwex9.png
20,2,4,1,1,4,0,3953.47,1,nonwin9.png
20,2,5,1,4,4,1,1163.95,3,nonwex5.png
20,2,6,1,3,2,0,1944,2,nonwin5.png
20,2,7,2,4,2,0,2207.17,2,nonwin2_8.png
20,2,8,2,1,1,1,7283.65,1,nonwin2_7.png
20,2,9,1,1,1,1,1151.35,1,nonwex2_2.png
20,2,10,1,1,3,0,3051.46,2,nonwex2_12.png
20,2,11,1,4,4,1,858.93,4,nonwex2_4.png
20,2,12,1,4,4,1,3059.96,4,nonwin2_10.png
20,2,13,2,4,4,1,1605.94,3,nonwex8.png
20,2,14,1,2,2,1,2359.53,3,nonwin2_5.png
20,2,15,1,3,4,0,2162.1,2,nonwin2_3.png
20,2,16,1,1,1,1,1617.69,1,nonwin4.png
20,2,17,2,2,4,0,3475.03,2,nonwin2_4.png
20,2,18,1,1,4,0,2618.88,2,nonwex1.png
20,2,19,1,3,3,1,2263.33,2,nonwex2_3.png
20,2,20,1,4,3,0,1663.27,2,nonwex10.png
20,2,21,1,2,2,1,1045.97,2,nonwin11.png
20,2,22,1,2,2,1,873.7,2,nonwin3.png
20,2,23,1,1,1,1,1055.91,2,nonwin2_9.png
20,2,24,2,3,1,0,2120.93,1,nonwin2.png
20,2,25,2,4,4,1,1287.61,4,nonwex2_9.png
20,2,26,2,1,1,1,2955.98,1,nonwin6.png
20,2,27,1,3,3,1,2640.28,3,nonwex12.png
20,2,28,2,1,2,0,1663.73,1,nonwin2_1.png
20,2,29,2,2,2,1,968.9,1,nonwex2_8.png
20,2,30,1,3,2,0,3815.33,2,nonwin2_12.png
20,2,31,1,4,1,0,2975.2,1,nonwex7.png
20,2,32,2,3,1,0,1110.29,1,nonwin2_2.png
20,2,33,2,1,2,0,1783.01,2,nonwex11.png
20,2,34,2,4,3,0,3184.47,1,nonwin7.png
20,2,35,1,2,3,0,2117.38,4,nonwex2_10.png
20,2,36,2,4,4,1,1825.45,4,nonwin2_11.png
20,2,37,2,2,4,0,1704.07,4,nonwex3.png
20,2,38,2,3,1,0,1435.95,1,nonwin8.png
20,2,39,1,2,2,1,1407.8,3,nonwex2_1.png
20,2,40,2,3,1,0,2721.29,1,nonwex2_5.png
20,2,41,2,1,1,1,1496.25,4,nonwex2.png
20,2,42,2,4,4,1,1417.65,4,nonwex4.png
20,2,43,2,2,1,0,1432.06,1,nonwin12.png
20,2,44,2,2,2,1,1932.06,1,nonwin1.png
20,2,45,2,2,2,1,877.4,1,nonwex2_6.png
20,2,46,2,3,3,1,2630.51,4,nonwex2_7.png
20,2,47,2,1,1,1,1584.23,4,nonwex6.png
20,2,48,1,4,4,1,1484.16,3,nonwin10.png
21,2,1,1,4,2,0,2671.48,2,nonwex11.png
21,2,2,1,1,1,1,1569.65,4,nonwin2.png
21,2,3,1,4,3,0,1736.58,3,nonwex2_8.png
21,2,4,2,2,3,0,5098.11,2,nonwin2_10.png
21,2,5,2,1,1,1,2023.98,1,nonwex2_4.png
21,2,6,2,1,1,1,1662.89,3,nonwex2_1.png
21,2,7,1,2,2,1,2298.93,1,nonwin2_7.png
21,2,8,2,2,2,1,5610.11,1,nonwex2_3.png
21,2,9,2,2,2,1,949.46,2,nonwex10.png
21,2,10,2,4,3,0,1193.59,1,nonwex2_10.png
21,2,11,1,1,4,0,2121.02,1,nonwex2_7.png
21,2,12,1,4,2,0,3333.18,1,nonwex6.png
21,2,13,1,2,3,0,1714.21,1,nonwin1.png
21,2,14,2,3,2,0,2398.23,2,nonwex2_2.png
21,2,15,1,2,3,0,1149.92,2,nonwex2_9.png
21,2,16,2,3,4,0,1863.28,1,nonwin10.png
21,2,17,1,1,3,0,3888.64,1,nonwin6.png
21,2,18,2,2,2,1,1200.49,2,nonwin2_9.png
21,2,19,2,1,1,1,1273.96,2,nonwin9.png
21,2,20,2,3,4,0,4819.23,1,nonwex9.png
21,2,21,1,3,3,1,1280.68,2,nonwin2_2.png
21,2,22,1,4,2,0,10815.4,2,nonwex8.png
21,2,23,2,3,3,1,1695.77,1,nonwin2_6.png
21,2,24,1,3,3,1,1566.21,1,nonwin12.png
21,2,25,2,4,4,1,1615.78,2,nonwin5.png
21,2,26,2,2,2,1,6300.01,1,nonwin2_12.png
21,2,27,1,4,3,0,9281.98,1,nonwin2_4.png
21,2,28,2,4,3,0,6553.93,1,nonwin4.png
21,2,29,1,1,3,0,6648.23,1,nonwex4.png
21,2,30,1,4,4,1,1369.27,1,nonwex2_11.png
21,2,31,1,3,3,1,935.84,2,nonwin2_8.png
21,2,32,1,2,1,0,1734.33,1,nonwin2_1.png
21,2,33,2,4,2,0,847.88,1,nonwin11.png
21,2,34,1,3,2,0,760.91,2,nonwin2_11.png
21,2,35,2,3,4,0,1327.26,1,nonwin2_3.png
21,2,36,1,1,1,1,792.44,4,nonwex3.png
21,2,37,2,1,1,1,1268,4,nonwex12.png
21,2,38,1,3,3,1,1194.5,4,nonwex2_5.png
21,2,39,2,4,3,0,5232.91,3,nonwex7.png
21,2,40,2,2,2,1,1377.1,3,nonwin3.png
21,2,41,1,2,2,1,3789.14,3,nonwin8.png
21,2,42,2,4,3,0,1127.48,1,nonwex1.png
21,2,43,2,1,1,1,2403.18,2,nonwin2_5.png
21,2,44,1,1,2,0,3844.67,2,nonwin7.png
21,2,45,2,3,3,1,1303.26,2,nonwex2_12.png
21,2,46,2,1,3,0,11501.84,1,nonwex5.png
21,2,47,1,2,4,0,1392.83,1,nonwex2_6.png
21,2,48,1,3,3,1,1274.27,1,nonwex2.png
22,2,1,1,4,4,1,5187.39,4,nonwex10.png
22,2,2,1,3,3,1,7003.4,2,nonwex9.png
22,2,3,1,4,4,1,1523.37,4,nonwin2_7.png
22,2,4,1,4,4,1,2971.37,4,nonwex2_12.png
22,2,5,1,2,2,1,2960.71,4,nonwex7.png
22,2,6,1,1,1,1,2344.71,3,nonwin4.png
22,2,7,2,2,2,1,2208.72,4,nonwin2_9.png
22,2,8,1,3,3,1,1960.73,4,nonwin2_12.png
22,2,9,2,3,1,0,2086.06,2,nonwin2_8.png
22,2,10,2,4,2,0,2131.37,2,nonwex6.png
22,2,11,2,1,1,1,2027.39,2,nonwin2_10.png
22,2,12,2,1,1,1,4096.73,4,nonwex4.png
22,2,13,1,1,1,1,1019.39,4,nonwin2.png
22,2,14,1,3,3,1,3238.04,4,nonwex5.png
22,2,15,1,4,4,1,859.35,4,nonwex2_5.png
22,2,16,1,2,3,0,3683.38,1,nonwex2_8.png
22,2,17,1,3,3,1,2184.7,2,nonwex3.png
22,2,18,2,4,4,1,1323.37,4,nonwin8.png
22,2,19,1,3,4,0,987.37,4,nonwex2_9.png
22,2,20,1,1,1,1,2539.33,4,nonwex2_11.png
22,2,21,2,3,2,0,2563.39,2,nonwex11.png
22,2,22,2,4,2,0,2006.04,2,nonwex12.png
22,2,23,2,4,3,0,4526.06,1,nonwin2_1.png
22,2,24,1,2,2,1,3518.06,2,nonwin11.png
22,2,25,1,1,2,0,4480.74,2,nonwin9.png
22,2,26,1,2,3,0,4670.07,2,nonwex2_3.png
22,2,27,2,2,3,0,5475.38,2,nonwex2_6.png
22,2,28,2,1,1,1,8086.06,1,nonwin2_4.png
22,2,29,2,2,1,0,3259.4,1,nonwin7.png
22,2,30,1,4,2,0,5326.03,3,nonwex2.png
22,2,31,2,1,2,0,1696.72,2,nonwex1.png
22,2,32,2,1,3,0,2619.39,2,nonwin3.png
22,2,33,2,4,4,1,1171.37,4,nonwin10.png
22,2,34,2,3,3,1,3942.06,4,nonwex2_7.png
22,2,35,2,3,4,0,1494.06,3,nonwex2_10.png
22,2,36,2,2,2,1,2891.39,2,nonwin2_2.png
22,2,37,1,3,3,1,4398.04,3,nonwex8.png
22,2,38,1,1,2,0,3843.38,3,nonwin2_6.png
22,2,39,1,4,4,1,1622.04,4,nonwex2_1.png
22,2,40,2,3,1,0,2632.73,1,nonwin2_5.png
22,2,41,1,1,1,1,1006.04,4,nonwin6.png
22,2,42,2,3,3,1,1992.69,1,nonwex2_2.png
22,2,43,1,2,2,1,2099.38,3,nonwin1.png
22,2,44,2,2,3,0,3979.38,1,nonwin5.png
22,2,45,2,2,2,1,1830.06,3,nonwin2_3.png
22,2,46,1,2,3,0,5211.38,1,nonwin2_11.png
22,2,47,2,4,4,1,5704.73,4,nonwex2_4.png
22,2,48,2,1,2,0,1510.05,2,nonwin12.png
23,2,1,2,4,3,0,5512.73,1,nonwex2_3.png
23,2,2,2,2,3,0,1475.38,1,nonwin2_7.png
23,2,3,2,4,1,0,6550.04,1,nonwin1.png
23,2,4,2,1,1,1,7299.38,1,nonwin11.png
23,2,5,2,1,3,0,3686.85,1,nonwin2.png
23,2,6,2,2,2,1,1830.04,3,nonwin2_12.png
23,2,7,1,1,4,0,1659.33,4,nonwin7.png
23,2,8,1,4,2,0,3800.71,3,nonwex2_2.png
23,2,9,2,4,3,0,3248.71,1,nonwex2_5.png
23,2,10,1,2,2,1,2491.38,3,nonwex11.png
23,2,11,1,1,2,0,1699.38,3,nonwin10.png
23,2,12,1,1,4,0,6062.05,1,nonwin2_1.png
23,2,13,2,4,1,0,6974.05,1,nonwin4.png
23,2,14,1,2,4,0,1590.04,3,nonwin12.png
23,2,15,2,3,1,0,6848.73,2,nonwin9.png
23,2,16,2,1,2,0,2819.4,1,nonwex2_1.png
23,2,17,1,3,3,1,1456.71,4,nonwin3.png
23,2,18,2,1,3,0,1910.04,3,nonwex2.png
23,2,19,1,3,4,0,5430.06,3,nonwin2_8.png
23,2,20,1,1,1,1,1750.04,1,nonwin2_9.png
23,2,21,1,1,1,1,5726.06,4,nonwex4.png
23,2,22,1,4,1,0,1947.38,4,nonwin2_2.png
23,2,23,2,3,3,1,3278.05,1,nonwex10.png
23,2,24,1,3,2,0,1366.06,3,nonwin2_4.png
23,2,25,2,4,3,0,3603.39,2,nonwex5.png
23,2,26,2,3,1,0,1899.4,3,nonwin2_11.png
23,2,27,1,3,3,1,1803.38,3,nonwex2_6.png
23,2,28,2,3,4,0,2627.37,1,nonwin6.png
23,2,29,2,1,1,1,2619.4,3,nonwex7.png
23,2,30,1,4,2,0,2411.38,3,nonwin5.png
23,2,31,1,3,3,1,1926.07,3,nonwin2_3.png
23,2,32,1,2,2,1,5099.4,3,nonwex2_4.png
23,2,33,1,4,2,0,3915.38,4,nonwin8.png
23,2,34,1,2,3,0,2248.73,2,nonwex1.png
23,2,35,1,2,1,0,11232.74,3,nonwex2_7.png
23,2,36,1,4,4,1,9307.38,4,nonwin2_5.png
23,2,37,2,2,1,0,2552.72,1,nonwex9.png
23,2,38,2,2,3,0,2222.05,1,nonwex2_11.png
23,2,39,2,3,2,0,2971.4,1,nonwex2_8.png
23,2,40,1,1,1,1,3334.05,3,nonwex12.png
23,2,41,1,2,3,0,4843.4,2,nonwin2_10.png
23,2,42,2,2,2,1,2984.71,4,nonwex2_9.png
23,2,43,1,3,3,1,3051.38,4,nonwex2_10.png
23,2,44,2,1,4,0,2123.4,1,nonwex3.png
23,2,45,1,4,2,0,4539.4,3,nonwex6.png
23,2,46,2,4,1,0,2376.71,1,nonwex8.png
23,2,47,2,3,3,1,4374.05,3,nonwex2_12.png
23,2,48,2,2,2,1,2496.71,4,nonwin2_6.png
24,2,1,1,4,4,1,3692.43,3,nonwin3.png
24,2,2,1,2,2,1,4247.11,4,nonwex2_3.png
24,2,3,2,1,2,0,4276.47,2,nonwex2_9.png
24,2,4,1,1,3,0,2529.79,3,nonwex2_12.png
24,2,5,1,3,2,0,7177.78,2,nonwin2_3.png
24,2,6,2,3,3,1,2868.44,2,nonwex2.png
24,2,7,1,4,4,1,3593.8,4,nonwin10.png
24,2,8,1,4,4,1,5652.46,2,nonwex5.png
24,2,9,1,2,1,0,10281.81,1,nonwex7.png
24,2,10,2,1,1,1,2060.45,1,nonwex4.png
24,2,11,1,2,2,1,4457.78,2,nonwex10.png
24,2,12,2,2,3,0,2503.12,2,nonwin2.png
24,2,13,2,1,3,0,4313.77,2,nonwin2_8.png
24,2,14,1,2,1,0,2657.77,1,nonwex12.png
24,2,15,2,2,2,1,6329.8,1,nonwin8.png
24,2,16,2,2,3,0,7535.13,4,nonwex2_7.png
24,2,17,1,2,1,0,5201.77,1,nonwin2_10.png
24,2,18,1,1,1,1,3513.8,4,nonwin11.png
24,2,19,1,3,4,0,4121.77,1,nonwex2_2.png
24,2,20,2,4,4,1,2865.79,4,nonwex6.png
24,2,21,1,3,2,0,12215.13,1,nonwex2_4.png
24,2,22,2,2,4,0,2137.78,3,nonwin12.png
24,2,23,1,1,1,1,2196.44,3,nonwex1.png
24,2,24,1,4,3,0,8599.13,1,nonwin4.png
24,2,25,2,2,2,1,4057.78,3,nonwin6.png
24,2,26,2,4,4,1,3988.45,3,nonwex8.png
24,2,27,2,3,3,1,9801.79,1,nonwin1.png
24,2,28,1,1,1,1,1935.11,2,nonwex2_10.png
24,2,29,2,3,4,0,3881.78,2,nonwex2_6.png
24,2,30,1,4,2,0,10687.11,1,nonwin5.png
24,2,31,1,2,1,0,8361.78,1,nonwin2_9.png
24,2,32,2,3,4,0,15353.78,1,nonwin2_1.png
24,2,33,2,1,3,0,2180.44,2,nonwex2_11.png
24,2,34,2,1,3,0,2655.1,2,nonwex2_8.png
24,2,35,2,4,4,1,1711.07,4,nonwin2_7.png
24,2,36,1,3,1,0,4041.8,2,nonwin2_12.png
24,2,37,1,1,2,0,3681.8,1,nonwin9.png
24,2,38,2,1,1,1,3457.78,2,nonwin2_4.png
24,2,39,1,3,1,0,9247.12,1,nonwin2_6.png
24,2,40,2,4,4,1,3295.11,3,nonwin7.png
24,2,41,2,4,3,0,9727.12,2,nonwex11.png
24,2,42,1,4,1,0,5572.4,3,nonwex9.png
24,2,43,2,3,3,1,8873.81,1,nonwin2_2.png
24,2,44,1,1,3,0,3748.46,2,nonwin2_5.png
24,2,45,2,2,1,0,10391.12,2,nonwex2_5.png
24,2,46,1,3,1,0,1567.11,2,nonwex2_1.png
24,2,47,2,4,4,1,3452.47,3,nonwin2_11.png
24,2,48,2,3,3,1,2833.79,3,nonwex3.png
25,2,1,2,1,1,1,4464.31,3,nonwin9.png
25,2,2,2,2,2,1,2759.92,4,nonwin2_12.png
25,2,3,1,1,1,1,2496.37,2,nonwin2_8.png
25,2,4,2,3,2,0,6520.15,3,nonwin3.png
25,2,5,2,2,2,1,2587.46,3,nonwin10.png
25,2,6,1,3,3,1,2357.66,4,nonwex2_9.png
25,2,7,2,3,1,0,4054.54,1,nonwex2_1.png
25,2,8,2,4,2,0,8548.44,2,nonwex2_3.png
25,2,9,2,4,4,1,1700.51,4,nonwin2_9.png
25,2,10,1,2,2,1,2003.35,2,nonwex3.png
25,2,11,2,2,4,0,2145,4,nonwex12.png
25,2,12,2,3,3,1,12975.27,1,nonwin2_10.png
25,2,13,2,1,2,0,2317.34,4,nonwex7.png
25,2,14,1,4,4,1,5762.29,1,nonwex2_11.png
25,2,15,2,4,1,0,5638.68,2,nonwin2_3.png
25,2,16,1,3,3,1,2053.59,2,nonwex2.png
25,2,17,1,4,4,1,8226.96,1,nonwin2.png
25,2,18,1,4,1,0,55223.15,1,nonwin2_4.png
25,2,19,2,1,1,1,2124.41,4,nonwex2_2.png
25,2,20,2,1,1,1,1439.76,4,nonwex2_12.png
25,2,21,2,1,2,0,3394.22,3,nonwin5.png
25,2,22,1,2,2,1,1883.85,3,nonwex11.png
25,2,23,2,2,2,1,2294.78,3,nonwex10.png
25,2,24,1,2,3,0,6143.62,2,nonwex2_8.png
25,2,25,1,1,4,0,4924.75,1,nonwin1.png
25,2,26,1,1,2,0,3423.76,1,nonwex2_7.png
25,2,27,2,4,4,1,7784.96,4,nonwin2_6.png
25,2,28,1,1,3,0,9652.47,2,nonwin2_11.png
25,2,29,1,2,2,1,3454.49,2,nonwin2_1.png
25,2,30,1,3,3,1,2852.72,3,nonwin2_2.png
25,2,31,2,1,4,0,23456.44,1,nonwin2_5.png
25,2,32,2,4,2,0,6011.95,2,nonwex2_4.png
25,2,33,2,2,4,0,36126.03,1,nonwin11.png
25,2,34,2,3,2,0,2007.59,1,nonwex5.png
25,2,35,1,4,3,0,4203.19,1,nonwex4.png
25,2,36,1,3,3,1,2417.63,3,nonwex2_6.png
25,2,37,1,1,3,0,1151.36,4,nonwin7.png
25,2,38,1,1,2,0,2426.3,3,nonwex2_5.png
25,2,39,1,3,3,1,3279.38,4,nonwin6.png
25,2,40,1,3,2,0,29624.86,1,nonwin12.png
25,2,41,1,2,4,0,1297.17,1,nonwex8.png
25,2,42,2,3,3,1,4443.78,4,nonwex1.png
25,2,43,2,2,2,1,1508.11,4,nonwex2_10.png
25,2,44,1,2,2,1,1382.97,4,nonwin8.png
25,2,45,2,3,1,0,5160.8,3,nonwex9.png
25,2,46,1,4,4,1,2802.71,4,nonwin2_7.png
25,2,47,2,4,4,1,2953.28,3,nonwin4.png
25,2,48,1,4,4,1,16462.64,1,nonwex6.png
26,2,1,2,1,1,1,4586.73,3,nonwin2_10.png
26,2,2,1,2,3,0,4640.73,2,nonwex5.png
26,2,3,1,2,1,0,2144.72,3,nonwex8.png
26,2,4,2,3,4,0,2505.52,1,nonwin2_1.png
26,2,5,1,4,1,0,1990.2,4,nonwex2_5.png
26,2,6,1,3,3,1,2313.59,2,nonwex7.png
26,2,7,2,1,1,1,10001.34,2,nonwin2_4.png
26,2,8,1,1,1,1,2965.54,3,nonwex3.png
26,2,9,2,2,4,0,2170.86,1,nonwin2_9.png
26,2,10,2,3,2,0,2789.7,1,nonwex2_10.png
26,2,11,1,3,4,0,9325.49,1,nonwin2.png
26,2,12,1,2,3,0,4223.76,3,nonwex2_3.png
26,2,13,2,2,2,1,1786.34,1,nonwin10.png
26,2,14,1,1,4,0,2632.12,2,nonwex2_8.png
26,2,15,2,2,4,0,3613.25,1,nonwex2_7.png
26,2,16,2,4,2,0,2313.52,1,nonwex4.png
26,2,17,1,1,1,1,1217.57,2,nonwin2_7.png
26,2,18,2,1,3,0,7623.22,1,nonwex6.png
26,2,19,2,2,2,1,1169.84,1,nonwin8.png
26,2,20,2,4,2,0,2654.61,1,nonwin5.png
26,2,21,2,2,4,0,1814.33,1,nonwin2_3.png
26,2,22,1,3,1,0,4081.5,2,nonwex2_1.png
26,2,23,2,4,3,0,5275.17,2,nonwin3.png
26,2,24,1,4,4,1,3662.65,2,nonwex2_9.png
26,2,25,1,1,3,0,2813.85,3,nonwin11.png
26,2,26,1,4,1,0,2341.04,2,nonwin2_12.png
26,2,27,2,4,3,0,2286.86,1,nonwex1.png
26,2,28,1,3,1,0,5717.62,1,nonwex2.png
26,2,29,1,4,2,0,4299.16,1,nonwin1.png
26,2,30,2,4,1,0,2772.53,1,nonwin7.png
26,2,31,1,4,4,1,2189.93,1,nonwex9.png
26,2,32,1,1,1,1,1108.47,1,nonwin2_6.png
26,2,33,2,4,1,0,796.58,3,nonwin12.png
26,2,34,2,1,2,0,2891.06,2,nonwex12.png
26,2,35,1,2,3,0,2682.34,2,nonwin2_11.png
26,2,36,1,3,1,0,848.53,2,nonwin6.png
26,2,37,1,2,4,0,5013.33,2,nonwin9.png
26,2,38,2,3,3,1,1815.62,2,nonwex2_2.png
26,2,39,2,3,2,0,2019.02,2,nonwin2_5.png
26,2,40,2,2,1,0,1189.23,2,nonwin2_2.png
26,2,41,1,2,4,0,4213.58,2,nonwex2_11.png
26,2,42,1,4,1,0,695.45,2,nonwin4.png
26,2,43,2,3,1,0,759.92,2,nonwin2_8.png
26,2,44,1,1,1,1,3613.34,4,nonwex10.png
26,2,45,2,1,3,0,1351.91,2,nonwex2_6.png
26,2,46,2,1,2,0,7779.15,1,nonwex2_4.png
26,2,47,2,3,3,1,2768.46,1,nonwex11.png
