SID,Familiarity,Trial,Repetition,Loc,Resp,Corr,RT,ImgName
3,1,3,1,3,3,1,927.18,wordin3.png
3,1,4,1,1,1,1,1188.75,wordin2_7.png
3,1,5,2,4,4,1,1466.3,wordex12.png
3,2,6,2,2,2,1,1295.84,nonwin1.png
3,2,7,1,3,3,1,1101.4,nonwex2_2.png
3,1,8,1,4,4,1,1146.95,wordex2_8.png
3,1,9,2,3,3,1,1024.51,wordin7.png
3,1,10,2,1,1,1,1014.06,wordin8.png
3,1,11,2,3,3,1,1155.62,wordex2_7.png
3,2,12,2,2,2,1,1153.18,nonwin2_7.png
3,2,13,2,4,4,1,1134.72,nonwin12.png
3,2,14,2,1,1,1,1396.27,nonwex2_6.png
3,1,15,2,4,4,1,833.81,wordex2_12.png
3,2,16,1,3,3,1,1087.37,nonwex10.png
3,1,17,1,4,4,1,900.93,wordin5.png
3,1,18,2,2,2,1,1370.48,wordex6.png
3,2,19,1,2,2,1,1232.03,nonwex2_9.png
3,2,20,2,3,3,1,1261.59,nonwin5.png
3,1,21,2,2,2,1,1011.13,wordex2_1.png
3,2,22,1,4,4,1,1280.69,nonwin2_3.png
3,2,23,1,1,1,1,1070.24,nonwex3.png
3,1,24,1,2,2,1,1035.79,wordin2_11.png
3,2,25,2,1,1,1,1305.36,nonwin2_2.png
3,2,26,1,4,4,1,1286.9,nonwex6.png
3,2,27,1,2,2,1,1636.37,nonwin2_8.png
3,1,28,2,1,1,1,978.11,wordin2_9.png
3,1,29,1,1,1,1,983.55,wordex5.png
3,2,30,2,2,2,1,1093.12,nonwin11.png
3,2,31,1,3,3,1,1082.68,nonwex2_1.png
3,2,32,2,3,3,1,1176.21,nonwin2_6.png
3,1,33,1,3,3,1,1229.77,wordex8.png
3,2,34,2,2,2,1,1027.39,nonwin2_12.png
3,2,35,1,2,2,1,1232.88,nonwin2_9.png
3,1,36,2,2,2,1,886.43,wordex2_4.png
3,1,37,1,4,4,1,1155.99,wordex2_3.png
3,2,38,2,4,4,1,1049.56,nonwex2_4.png
3,1,39,2,3,3,1,1215.09,wordex4.png
3,2,40,2,2,2,1,1140.7,nonwex12.png
3,1,41,2,2,2,1,946.22,wordex2.png
3,2,42,1,3,3,1,1071.75,nonwin2_10.png
3,2,43,2,4,4,1,1053.36,nonwex4.png
3,2,44,1,2,2,1,754.81,nonwex2_8.png
3,1,45,1,2,2,1,744.39,wordin11.png
3,2,46,2,4,4,1,573.96,nonwex7.png
3,2,47,1,1,1,1,1155.53,nonwex5.png
