SID,Block,Trial,RepTime,Resp,Corr,RT,ImgName
2,3,2,1,1,1,322.36,nonwin12.png
2,3,3,1,1,1,320.39,nonwin2_7.png
2,3,4,1,1,1,422.39,nonwin5.png
2,3,5,2,2,1,588.3,nonwin5.png
2,3,6,1,1,1,810.32,nonwin1.png
2,3,7,1,1,1,632.34,nonwex2_6.png
2,3,8,1,1,1,590.37,nonwex2.png
2,3,9,1,1,1,588.33,nonwin3.png
2,3,10,2,2,1,722.36,nonwin2_7.png
2,3,11,1,2,0,800.35,nonwex1.png
2,3,12,1,1,1,718.29,nonwin2_6.png
2,3,13,1,1,1,644.34,nonwex7.png
2,3,14,1,1,1,562.32,nonwex12.png
2,3,15,1,1,1,552.3,nonwex2_9.png
2,3,16,1,1,1,662.32,nonwex3.png
2,3,17,1,1,1,540.31,nonwex2_2.png
2,3,18,1,2,0,634.31,nonwex2_11.png
2,3,19,1,2,0,712.3,nonwin2_12.png
2,3,20,1,2,0,734.3,nonwin2_8.png
2,3,21,1,1,1,652.29,nonwin2_9.png
2,3,22,1,1,1,650.27,nonwex2_8.png
2,3,23,2,2,1,992.29,nonwin2_12.png
2,3,24,1,2,0,630.22,nonwin2.png
2,3,25,2,2,1,684.22,nonwex2_11.png
2,3,26,1,1,1,690.26,nonwin2_1.png
2,3,27,2,2,1,760.22,nonwin1.png
2,3,28,1,1,1,774.25,nonwex2_4.png
2,3,29,1,1,1,732.24,nonwex2_5.png
2,3,30,2,2,1,890.23,nonwin12.png
2,3,31,2,3,0,800.16,nonwin2_8.png
2,3,32,1,2,0,630.22,nonwex6.png
2,3,33,1,1,1,724.21,nonwex2_3.png
2,3,34,2,2,1,554.13,nonwex2_6.png
2,3,35,2,2,1,760.2,nonwex6.png
2,3,36,1,1,1,758.14,nonwin2_4.png
2,3,37,2,2,1,660.15,nonwex2_9.png
2,3,38,2,2,1,746.16,nonwin10.png
2,3,39,1,1,1,728.13,nonwex5.png
2,3,40,3,2,0,734.11,nonwin10.png
2,3,41,1,1,1,988.14,nonwin9.png
2,3,42,2,2,1,649.52,nonwin2_1.png
2,3,43,1,1,1,840.1,nonwin2_10.png
2,3,44,2,2,1,694.08,nonwin9.png
2,3,45,1,1,1,644.14,nonwin2_2.png
2,3,46,2,2,1,666.13,nonwex5.png
2,3,47,2,3,0,744.1,nonwex1.png
2,3,48,1,2,0,702.06,nonwin6.png
2,3,49,1,1,1,892.08,nonwex2_12.png
2,3,50,3,2,0,730.06,nonwex6.png
2,3,51,2,2,1,760.1,nonwin6.png
2,3,52,1,1,1,614.06,nonwin7.png
2,3,53,1,1,1,804.03,nonwin11.png
2,3,54,3,3,1,746.07,nonwex1.png
2,3,55,1,2,0,720.08,nonwex9.png
2,3,56,1,2,0,806.07,nonwin2_11.png
2,3,57,2,2,1,716.04,nonwin2_4.png
2,3,58,2,2,1,618.06,nonwin2_2.png
2,3,59,2,2,1,631.99,nonwin7.png
2,3,60,2,2,1,998.05,nonwin3.png
2,3,61,1,2,0,891.99,nonwex2_10.png
2,3,62,2,2,1,753.98,nonwin2_11.png
2,3,63,1,1,1,695.94,nonwin4.png
2,3,64,1,1,1,733.98,nonwin8.png
2,3,65,2,2,1,716.01,nonwex3.png
2,3,66,2,2,1,746.01,nonwin2_6.png
2,3,67,3,2,0,895.98,nonwin2_12.png
2,3,68,3,2,0,901.96,nonwex3.png
2,3,69,1,2,0,843.98,nonwex8.png
2,3,70,1,2,0,873.96,nonwex2_7.png
2,3,71,1,2,0,847.98,nonwex10.png
2,3,72,2,3,0,877.92,nonwin4.png
2,3,73,3,2,0,739.96,nonwin12.png
2,3,74,2,2,1,705.95,nonwin2.png
2,3,75,1,1,1,927.88,nonwin2_3.png
2,3,76,1,2,0,829.92,nonwex11.png
2,3,77,3,2,0,723.92,nonwin2_1.png
2,3,78,1,3,0,793.88,nonwin2_5.png
2,3,79,2,2,1,679.92,nonwex2_5.png
2,3,80,3,2,0,709.92,nonwin2.png
2,3,81,2,2,1,683.92,nonwex8.png
2,3,82,2,2,1,609.85,nonwex2_4.png
2,3,83,2,2,1,815.85,nonwex2_12.png
2,3,84,2,2,1,797.89,nonwin2_9.png
2,3,85,3,2,0,763.85,nonwin2_8.png
2,3,86,2,2,1,673.82,nonwin11.png
2,3,87,3,2,0,759.88,nonwin2_4.png
2,3,88,3,2,0,845.82,nonwin2_7.png
2,3,89,3,2,0,539.86,nonwin5.png
2,3,90,2,2,1,753.85,nonwin2_5.png
2,3,91,2,2,1,775.85,nonwex2.png
2,3,92,3,3,1,701.82,nonwin2_6.png
2,3,93,2,3,0,779.81,nonwin2_10.png
2,3,94,2,3,0,753.83,nonwex2_10.png
2,3,95,2,2,1,855.83,nonwex2_2.png
2,3,96,3,3,1,693.82,nonwin3.png
2,3,97,3,2,0,635.8,nonwin2_11.png
2,3,98,1,2,0,737.76,nonwex4.png
2,3,99,3,3,1,711.8,nonwin2_10.png
2,3,100,3,2,0,613.78,nonwin7.png
2,3,101,2,3,0,571.79,nonwex2_8.png
2,3,102,3,2,0,905.76,nonwin6.png
2,3,103,2,3,0,759.78,nonwex11.png
2,3,104,2,2,1,637.75,nonwex2_7.png
2,3,105,2,2,1,691.7,nonwex12.png
2,3,106,2,2,1,809.75,nonwex2_3.png
2,3,107,3,2,0,687.75,nonwex2_4.png
2,3,108,2,3,0,813.68,nonwex9.png
2,3,109,3,3,1,835.67,nonwin9.png
2,3,110,2,2,1,857.7,nonwex7.png
2,3,111,3,3,1,679.71,nonwex2_10.png
2,3,112,3,3,1,797.72,nonwex8.png
2,3,113,3,3,1,811.72,nonwex12.png
2,3,114,3,3,1,729.72,nonwex2_8.png
2,3,115,2,3,0,591.63,nonwex4.png
2,3,116,3,3,1,653.68,nonwin1.png
2,3,117,3,3,1,699.68,nonwin4.png
2,3,118,2,3,0,817.68,nonwin2_3.png
2,3,119,3,2,0,663.67,nonwex4.png
2,3,120,3,3,1,789.62,nonwex5.png
2,3,121,3,2,0,867.66,nonwex2_9.png
2,3,122,1,2,0,881.58,nonwex2_1.png
2,3,123,2,3,0,711.63,nonwex10.png
2,3,124,3,2,0,781.64,nonwin2_9.png
2,3,125,3,3,1,763.61,nonwin2_2.png
2,3,126,2,3,0,793.63,nonwin8.png
2,3,127,3,2,0,671.59,nonwex2_12.png
2,3,128,3,3,1,701.57,nonwex2.png
2,3,129,3,3,1,691.61,nonwex2_7.png
2,3,130,3,2,0,585.55,nonwin2_3.png
2,3,131,3,3,1,671.56,nonwex2_3.png
2,3,132,2,3,0,725.56,nonwex2_1.png
2,3,133,3,3,1,739.59,nonwex10.png
2,3,134,3,2,0,665.58,nonwex2_6.png
2,3,135,3,2,0,847.54,nonwex2_11.png
2,3,136,3,3,1,781.55,nonwex11.png
2,3,137,3,3,1,675.5,nonwex2_5.png
2,3,138,3,2,0,649.55,nonwex2_1.png
2,3,139,3,3,1,671.53,nonwin11.png
2,3,140,3,3,1,749.48,nonwex2_2.png
2,3,141,3,3,1,731.51,nonwin8.png
2,3,142,3,3,1,777.51,nonwin2_5.png
2,3,143,3,3,1,719.47,nonwex7.png
2,3,144,3,3,1,797.48,nonwex9.png
2,4,1,1,1,1,721.25,nonwex11.png
2,4,2,1,1,1,375.21,nonwin2_8.png
2,4,3,1,1,1,229.25,nonwex4.png
2,4,4,1,1,1,371.23,nonwin2_7.png
2,4,5,1,1,1,401.25,nonwin4.png
2,4,6,1,1,1,343.25,nonwin2_2.png
2,4,7,1,1,1,341.24,nonwin2_3.png
2,4,8,2,2,1,515.21,nonwex4.png
2,4,9,2,2,1,609.23,nonwin2_8.png
2,4,10,1,1,1,591.22,nonwex2_7.png
2,4,11,1,1,1,597.16,nonwex7.png
2,4,12,1,1,1,627.17,nonwin2_10.png
2,4,13,1,1,1,633.21,nonwex2_6.png
2,4,14,1,1,1,599.18,nonwex5.png
2,4,15,1,1,1,581.15,nonwin2_1.png
2,4,16,1,1,1,619.19,nonwex2_12.png
2,4,17,1,1,1,625.17,nonwin8.png
2,4,18,1,1,1,911.12,nonwex2_5.png
2,4,19,2,2,1,581.16,nonwex2_5.png
2,4,20,1,1,1,915.11,nonwin7.png
2,4,21,1,1,1,697.11,nonwex1.png
2,4,22,1,2,0,735.15,nonwin2_11.png
2,4,23,1,1,1,741.15,nonwin11.png
2,4,24,2,2,1,779.12,nonwin4.png
2,4,25,1,1,1,673.13,nonwin2.png
2,4,26,2,2,1,711.09,nonwin8.png
2,4,27,3,2,0,669.11,nonwin8.png
2,4,28,1,2,0,803.1,nonwin5.png
2,4,29,1,2,0,809.08,nonwex2_9.png
2,4,30,2,2,1,759.06,nonwin2_10.png
2,4,31,1,1,1,893.1,nonwex2_2.png
2,4,32,2,2,1,819.07,nonwex2_12.png
2,4,33,2,2,1,801.09,nonwin2_2.png
2,4,34,1,1,1,839.08,nonwin10.png
2,4,35,1,2,0,765.02,nonwex2_1.png
2,4,36,2,2,1,923.04,nonwin2_1.png
2,4,37,1,1,1,793.03,nonwex8.png
2,4,38,1,1,1,759.02,nonwex6.png
2,4,39,1,2,0,749.04,nonwex2_10.png
2,4,40,1,1,1,786.99,nonwex12.png
2,4,41,1,1,1,681,nonwin2_9.png
2,4,42,1,2,0,791.02,nonwex2_3.png
2,4,43,1,1,1,828.99,nonwin2_5.png
2,4,44,1,2,0,771.01,nonwex2_11.png
2,4,45,1,2,0,769.01,nonwin2_12.png
2,4,46,1,2,0,815,nonwex9.png
2,4,47,2,3,0,917,nonwex7.png
2,4,48,1,2,0,778.93,nonwin12.png
2,4,49,1,2,0,736.98,nonwex2.png
2,4,50,2,2,1,830.98,nonwex2_2.png
2,4,51,2,2,1,804.96,nonwin2_9.png
2,4,52,2,2,1,802.97,nonwex1.png
2,4,53,2,2,1,784.93,nonwin2_12.png
2,4,54,1,2,0,814.95,nonwin3.png
2,4,55,2,2,1,772.88,nonwex2_1.png
2,4,56,1,1,1,978.92,nonwin6.png
2,4,57,3,2,0,736.93,nonwex2_5.png
2,4,58,2,2,1,782.92,nonwex2_9.png
2,4,59,3,2,0,860.93,nonwex2_12.png
2,4,60,3,2,0,826.85,nonwex1.png
2,4,61,2,2,1,816.87,nonwin11.png
2,4,62,2,2,1,798.87,nonwin12.png
2,4,63,3,3,1,820.86,nonwex2_9.png
2,4,64,2,3,0,842.89,nonwex11.png
2,4,65,1,2,0,792.82,nonwin2_4.png
2,4,66,1,2,0,806.88,nonwin2_6.png
2,4,67,2,2,1,764.87,nonwin2_7.png
2,4,68,2,2,1,770.85,nonwin7.png
2,4,69,3,3,1,752.84,nonwin2_9.png
2,4,70,2,2,1,774.82,nonwin2_6.png
2,4,71,2,3,0,756.84,nonwex2_7.png
2,4,72,1,2,0,770.8,nonwex3.png
2,4,73,1,3,0,744.83,nonwin1.png
2,4,74,2,3,0,838.83,nonwex8.png
2,4,75,3,3,1,828.74,nonwin2_12.png
2,4,76,2,2,1,850.82,nonwex2_6.png
2,4,77,2,3,0,848.75,nonwin2.png
2,4,78,3,3,1,678.8,nonwex4.png
2,4,79,1,3,0,676.79,nonwex2_8.png
2,4,80,2,2,1,882.79,nonwex2_11.png
2,4,81,2,3,0,992.79,nonwex6.png
2,4,82,2,2,1,766.75,nonwin6.png
2,4,83,1,1,1,988.75,nonwex2_4.png
2,4,84,2,2,1,778.76,nonwin2_5.png
2,4,85,2,3,0,768.75,nonwex2_10.png
2,4,86,3,3,1,638.71,nonwex11.png
2,4,87,2,3,0,820.75,nonwex12.png
2,4,88,3,3,1,778.69,nonwex6.png
2,4,89,2,3,0,824.7,nonwex9.png
2,4,90,1,2,0,718.67,nonwin9.png
2,4,91,1,2,0,812.73,nonwex10.png
2,4,92,3,3,1,770.71,nonwex8.png
2,4,93,2,3,0,728.71,nonwex2_3.png
2,4,94,2,2,1,790.67,nonwin9.png
2,4,95,2,3,0,756.64,nonwin10.png
2,4,96,2,3,0,874.65,nonwin5.png
2,4,97,3,2,0,896.62,nonwex2_6.png
2,4,98,3,2,0,950.68,nonwex9.png
2,4,99,3,3,1,940.65,nonwin2.png
2,4,100,2,3,0,954.63,nonwin2_3.png
2,4,101,2,3,0,768.62,nonwin3.png
2,4,102,2,3,0,742.65,nonwin1.png
2,4,103,3,3,1,788.65,nonwex12.png
2,4,104,3,3,1,818.58,nonwin11.png
2,4,105,2,3,0,1088.57,nonwex10.png
2,4,106,3,2,0,638.63,nonwin2_8.png
2,4,107,3,3,1,676.56,nonwin9.png
2,4,108,3,2,0,834.59,nonwin3.png
2,4,109,3,3,1,792.61,nonwex2_3.png
2,4,110,3,3,1,798.57,nonwin2_3.png
2,4,111,3,3,1,924.55,nonwin1.png
2,4,112,3,3,1,890.58,nonwin2_6.png
2,4,113,3,3,1,952.55,nonwex7.png
2,4,114,3,3,1,910.57,nonwin2_5.png
2,4,115,2,3,0,780.55,nonwin2_11.png
2,4,116,3,2,0,842.56,nonwex2_1.png
2,4,117,2,3,0,776.56,nonwex2_4.png
2,4,118,3,3,1,766.5,nonwin6.png
2,4,119,2,3,0,804.55,nonwex5.png
2,4,120,3,3,1,842.49,nonwin2_10.png
2,4,121,3,3,1,808.51,nonwex10.png
2,4,122,3,3,1,862.49,nonwin5.png
2,4,123,3,3,1,852.44,nonwin2_11.png
2,4,124,2,3,0,866.48,nonwex2_8.png
2,4,125,3,3,1,840.5,nonwin7.png
2,4,126,3,3,1,838.46,nonwin2_7.png
2,4,127,3,3,1,780.45,nonwin2_2.png
2,4,128,3,3,1,746.43,nonwex2_11.png
2,4,129,3,3,1,680.39,nonwex2_10.png
2,4,130,2,3,0,766.48,nonwin2_4.png
2,4,131,3,3,1,772.47,nonwex5.png
2,4,132,3,3,1,714.44,nonwin10.png
2,4,133,2,3,0,736.41,nonwex3.png
2,4,134,2,3,0,686.45,nonwex2.png
2,4,135,3,3,1,652.43,nonwex2_8.png
2,4,136,3,3,1,754.44,nonwex2_2.png
2,4,137,3,3,1,736.39,nonwex2_7.png
2,4,138,3,3,1,934.41,nonwin12.png
2,4,139,3,3,1,948.42,nonwin2_1.png
2,4,140,3,3,1,762.37,nonwin2_4.png
2,4,141,3,3,1,824.41,nonwin4.png
2,4,142,3,3,1,718.4,nonwex2_4.png
2,4,143,3,3,1,700.4,nonwex2.png
2,4,144,3,3,1,682.39,nonwex3.png
2,5,1,1,1,1,558.47,nonwin12.png
2,5,2,1,1,1,428.48,nonwex7.png
2,5,3,1,1,1,306.46,nonwex2.png
2,5,4,2,2,1,544.41,nonwex2.png
2,5,5,1,2,0,638.45,nonwex3.png
2,5,6,1,1,1,556.41,nonwin2_9.png
2,5,7,1,1,1,818.46,nonwin2_1.png
2,5,8,1,1,1,744.43,nonwex4.png
2,5,9,1,1,1,742.44,nonwin11.png
2,5,10,1,1,1,588.44,nonwin2_6.png
2,5,11,2,2,1,762.43,nonwex7.png
2,5,12,3,2,0,760.4,nonwex2.png
2,5,13,1,1,1,686.38,nonwex5.png
2,5,14,1,1,1,652.42,nonwex2_5.png
2,5,15,1,1,1,602.41,nonwex2_12.png
2,5,16,1,1,1,640.41,nonwex2_1.png
2,5,17,1,1,1,670.34,nonwex6.png
2,5,18,1,1,1,612.33,nonwin2_3.png
2,5,19,1,1,1,610.35,nonwex2_2.png
2,5,20,3,2,0,800.38,nonwex7.png
2,5,21,1,1,1,734.31,nonwin10.png
2,5,22,1,1,1,788.33,nonwin2_10.png
2,5,23,1,1,1,834.34,nonwex8.png
2,5,24,1,1,1,816.31,nonwin4.png
2,5,25,1,1,1,750.3,nonwex2_9.png
2,5,26,1,1,1,724.33,nonwin2_5.png
2,5,27,1,2,0,818.34,nonwin2_12.png
2,5,28,1,2,0,848.28,nonwex2_7.png
2,5,29,1,1,1,958.3,nonwin6.png
2,5,30,2,2,1,756.32,nonwex3.png
2,5,31,1,1,1,738.23,nonwin2.png
2,5,32,2,2,1,848.25,nonwex2_9.png
2,5,33,1,2,0,862.23,nonwin2_4.png
2,5,34,2,2,1,892.3,nonwex2_2.png
2,5,35,2,2,1,778.28,nonwex2_12.png
2,5,36,2,1,0,752.24,nonwin2_9.png
2,5,37,2,1,0,814.27,nonwex8.png
2,5,38,1,1,1,756.27,nonwin9.png
2,5,39,1,1,1,842.2,nonwex2_3.png
2,5,40,1,2,0,792.2,nonwex9.png
2,5,41,2,2,1,782.2,nonwex5.png
2,5,42,1,1,1,708.24,nonwex10.png
2,5,43,2,2,1,698.24,nonwex2_5.png
2,5,44,2,2,1,712.23,nonwin2_5.png
2,5,45,1,2,0,862.21,nonwin2_11.png
2,5,46,2,2,1,796.22,nonwex6.png
2,5,47,2,2,1,706.18,nonwex2_3.png
2,5,48,3,2,0,728.15,nonwex2_9.png
2,5,49,1,2,0,878.18,nonwin2_2.png
2,5,50,1,1,1,948.2,nonwex1.png
2,5,51,3,2,0,858.17,nonwex2_5.png
2,5,52,2,2,1,752.17,nonwin2_11.png
2,5,53,1,2,0,822.18,nonwex2_6.png
2,5,54,1,1,1,988.15,nonwex2_11.png
2,5,55,1,2,0,714.16,nonwin1.png
2,5,56,2,2,1,784.1,nonwin2_2.png
2,5,57,2,2,1,718.13,nonwin2_10.png
2,5,58,2,3,0,740.14,nonwex2_11.png
2,5,59,3,3,1,778.08,nonwex3.png
2,5,60,2,3,0,800.06,nonwex1.png
2,5,61,1,2,0,774.1,nonwin3.png
2,5,62,1,1,1,796.12,nonwin2_8.png
2,5,63,2,2,1,778.06,nonwin4.png
2,5,64,1,1,1,920.09,nonwin5.png
2,5,65,1,2,0,790.09,nonwex2_8.png
2,5,66,1,1,1,860.1,nonwin2_7.png
2,5,67,2,2,1,810.02,nonwin2_4.png
2,5,68,3,3,1,808.08,nonwex2_11.png
2,5,69,3,2,0,838.08,nonwex2_2.png
2,5,70,2,2,1,836.07,nonwin2_12.png
2,5,71,1,2,0,898.05,nonwex2_4.png
2,5,72,2,2,1,895.96,nonwex9.png
2,5,73,2,3,0,894.05,nonwin1.png
2,5,74,1,2,0,876.04,nonwin7.png
2,5,75,2,2,1,866.01,nonwex2_6.png
2,5,76,2,1,0,968.04,nonwin11.png
2,5,77,3,3,1,950,nonwin2_11.png
2,5,78,2,2,1,795.97,nonwin7.png
2,5,79,3,3,1,858.01,nonwex1.png
2,5,80,1,2,0,784,nonwex11.png
2,5,81,1,1,1,781.98,nonwex12.png
2,5,82,2,3,0,884,nonwex11.png
2,5,83,1,2,0,673.96,nonwex2_10.png
2,5,84,3,2,0,695.98,nonwin2_9.png
2,5,85,1,2,0,741.9,nonwin8.png
2,5,86,2,2,1,779.97,nonwex10.png
2,5,87,2,2,1,865.97,nonwin2_8.png
2,5,88,2,2,1,799.96,nonwin9.png
2,5,89,3,2,0,869.93,nonwin2_2.png
2,5,90,2,3,0,763.9,nonwin8.png
2,5,91,2,3,0,777.92,nonwex2_4.png
2,5,92,2,2,1,751.87,nonwin2_6.png
2,5,93,3,2,0,765.89,nonwin7.png
2,5,94,2,2,1,755.92,nonwin5.png
2,5,95,3,2,0,609.88,nonwex2_6.png
2,5,96,2,2,1,695.85,nonwex4.png
2,5,97,2,3,0,677.87,nonwin2_7.png
2,5,98,2,2,1,795.89,nonwin2_1.png
2,5,99,2,2,1,633.88,nonwex2_10.png
2,5,100,3,2,0,599.82,nonwin2_10.png
2,5,101,3,2,0,757.82,nonwin8.png
2,5,102,3,3,1,747.87,nonwex8.png
2,5,103,2,3,0,953.83,nonwin2.png
2,5,104,2,3,0,583.85,nonwin3.png
2,5,105,2,3,0,725.79,nonwex12.png
2,5,106,3,3,1,683.82,nonwex11.png
2,5,107,2,2,1,769.82,nonwin12.png
2,5,108,3,3,1,799.83,nonwex10.png
2,5,109,3,3,1,717.78,nonwin3.png
2,5,110,3,3,1,627.8,nonwex9.png
2,5,111,3,3,1,673.75,nonwin11.png
2,5,112,3,3,1,679.75,nonwex4.png
2,5,113,2,3,0,685.76,nonwex2_7.png
2,5,114,3,2,0,803.78,nonwex6.png
2,5,115,2,2,1,849.79,nonwin6.png
2,5,116,2,2,1,871.75,nonwex2_8.png
2,5,117,3,3,1,773.78,nonwex2_10.png
2,5,118,3,2,0,851.77,nonwin2.png
2,5,119,3,3,1,841.76,nonwex2_7.png
2,5,120,3,3,1,767.77,nonwin2_7.png
2,5,121,2,2,1,845.75,nonwin10.png
2,5,122,3,3,1,763.72,nonwin2_8.png
2,5,123,3,3,1,761.74,nonwex2_12.png
2,5,124,3,3,1,711.73,nonwin6.png
2,5,125,3,3,1,637.72,nonwex2_8.png
2,5,126,3,2,0,691.71,nonwin4.png
2,5,127,3,2,0,729.7,nonwex5.png
2,5,128,2,3,0,727.7,nonwex2_1.png
2,5,129,2,3,0,701.68,nonwin2_3.png
2,5,130,3,3,1,667.69,nonwin2_1.png
2,5,131,3,2,0,721.65,nonwin2_5.png
2,5,132,3,3,1,687.64,nonwin12.png
2,5,133,3,3,1,669.67,nonwin5.png
2,5,134,3,3,1,651.67,nonwin2_12.png
2,5,135,3,3,1,641.66,nonwex2_3.png
2,5,136,3,3,1,799.62,nonwex12.png
2,5,137,3,3,1,773.65,nonwex2_1.png
2,5,138,3,3,1,851.64,nonwin10.png
2,5,139,3,3,1,897.6,nonwex2_4.png
2,5,140,3,3,1,927.63,nonwin1.png
2,5,141,3,3,1,917.63,nonwin9.png
2,5,142,3,3,1,827.62,nonwin2_3.png
2,5,143,3,3,1,833.55,nonwin2_6.png
2,5,144,3,3,1,775.59,nonwin2_4.png
2,6,1,1,1,1,475.58,nonwex2_2.png
2,6,2,1,1,1,321.63,nonwex2_7.png
2,6,3,1,1,1,399.63,nonwin2_10.png
2,6,4,1,1,1,405.59,nonwin6.png
2,6,5,1,1,1,419.58,nonwin2_9.png
2,6,6,1,1,1,497.59,nonwex2_12.png
2,6,7,1,1,1,407.61,nonwex3.png
2,6,8,2,2,1,597.57,nonwin6.png
2,6,9,1,1,1,635.6,nonwin2_4.png
2,6,10,1,1,1,537.55,nonwin12.png
2,6,11,1,1,1,511.53,nonwin2_12.png
2,6,12,1,1,1,485.57,nonwin2.png
2,6,13,1,1,1,579.56,nonwin2_7.png
2,6,14,1,1,1,569.54,nonwex8.png
2,6,15,1,1,1,615.54,nonwin1.png
2,6,16,1,1,1,797.56,nonwex6.png
2,6,17,1,1,1,731.55,nonwin3.png
2,6,18,1,1,1,657.54,nonwex11.png
2,6,19,1,1,1,655.52,nonwex2_8.png
2,6,20,1,1,1,605.53,nonwex2.png
2,6,21,1,1,1,595.51,nonwex12.png
2,6,22,1,1,1,561.47,nonwex2_5.png
2,6,23,1,1,1,719.48,nonwin2_2.png
2,6,24,1,2,0,733.51,nonwex1.png
2,6,25,2,2,1,779.46,nonwex2_12.png
2,6,26,2,2,1,857.43,nonwin2.png
2,6,27,2,2,1,855.47,nonwex2_5.png
2,6,28,1,2,0,821.48,nonwex9.png
2,6,29,2,2,1,779.47,nonwin12.png
2,6,30,2,2,1,785.47,nonwin2_2.png
2,6,31,1,2,0,703.41,nonwin7.png
2,6,32,3,3,1,837.46,nonwin2.png
2,6,33,1,1,1,827.41,nonwex2_3.png
2,6,34,1,1,1,737.45,nonwex2_9.png
2,6,35,1,2,0,711.43,nonwin2_8.png
2,6,36,1,2,0,741.37,nonwex2_10.png
2,6,37,1,1,1,683.42,nonwex2_6.png
2,6,38,2,2,1,729.42,nonwex2_9.png
2,6,39,1,1,1,855.42,nonwin10.png
2,6,40,1,1,1,853.37,nonwex2_11.png
2,6,41,2,2,1,755.4,nonwex2.png
2,6,42,1,1,1,833.34,nonwin5.png
2,6,43,2,2,1,943.35,nonwin7.png
2,6,44,2,2,1,853.38,nonwin2_7.png
2,6,45,2,2,1,803.35,nonwex2_3.png
2,6,46,2,2,1,721.37,nonwin2_8.png
2,6,47,1,2,0,735.32,nonwin11.png
2,6,48,1,1,1,805.36,nonwin2_6.png
2,6,49,2,2,1,763.31,nonwex2_11.png
2,6,50,2,2,1,713.28,nonwin2_4.png
2,6,51,1,2,0,735.33,nonwin2_11.png
2,6,52,2,3,0,813.34,nonwex3.png
2,6,53,2,2,1,803.29,nonwex6.png
2,6,54,3,3,1,761.28,nonwin6.png
2,6,55,2,2,1,751.32,nonwex9.png
2,6,56,1,2,0,845.27,nonwex2_1.png
2,6,57,1,2,0,875.3,nonwin4.png
2,6,58,2,2,1,969.25,nonwex2_7.png
2,6,59,2,2,1,799.29,nonwex8.png
2,6,60,3,3,1,661.28,nonwex8.png
2,6,61,1,1,1,811.28,nonwin8.png
2,6,62,1,2,0,769.27,nonwex5.png
2,6,63,2,2,1,823.25,nonwin11.png
2,6,64,2,2,1,813.25,nonwex2_2.png
2,6,65,1,2,0,811.25,nonwin2_3.png
2,6,66,2,2,1,753.22,nonwex2_10.png
2,6,67,2,2,1,775.24,nonwex2_6.png
2,6,68,1,2,0,861.17,nonwin2_1.png
2,6,69,1,2,0,795.21,nonwex7.png
2,6,70,3,2,0,865.22,nonwex6.png
2,6,71,2,3,0,807.2,nonwin1.png
2,6,72,2,3,0,781.21,nonwin4.png
2,6,73,1,2,0,771.2,nonwex10.png
2,6,74,2,2,1,777.19,nonwin2_1.png
2,6,75,2,3,0,719.13,nonwin2_3.png
2,6,76,1,2,0,773.14,nonwex4.png
2,6,77,2,3,0,691.18,nonwex10.png
2,6,78,3,3,1,681.12,nonwex2_10.png
2,6,79,2,3,0,783.12,nonwex5.png
2,6,80,3,3,1,829.16,nonwex2_6.png
2,6,81,2,3,0,915.15,nonwin5.png
2,6,82,3,3,1,817.08,nonwex9.png
2,6,83,2,2,1,815.08,nonwex12.png
2,6,84,3,3,1,781.13,nonwin12.png
2,6,85,3,3,1,747.11,nonwex5.png
2,6,86,3,3,1,745.12,nonwex2_11.png
2,6,87,3,3,1,783.12,nonwex2_9.png
2,6,88,2,3,0,781.11,nonwin3.png
2,6,89,3,3,1,803.1,nonwin7.png
2,6,90,2,3,0,745.06,nonwin2_11.png
2,6,91,2,2,1,815.06,nonwin2_9.png
2,6,92,3,3,1,797.06,nonwin2_3.png
2,6,93,2,3,0,795.08,nonwex4.png
2,6,94,1,2,0,801.03,nonwex2_4.png
2,6,95,2,3,0,919.07,nonwin2_10.png
2,6,96,2,3,0,837.06,nonwex1.png
2,6,97,2,3,0,875.05,nonwex7.png
2,6,98,3,3,1,793,nonwex4.png
2,6,99,2,3,0,807.01,nonwex2_1.png
2,6,100,2,3,0,749,nonwin2_12.png
2,6,101,3,3,1,770.99,nonwin3.png
2,6,102,3,3,1,793.02,nonwex2_7.png
2,6,103,1,2,0,967,nonwin2_5.png
2,6,104,3,3,1,708.96,nonwin2_8.png
2,6,105,3,3,1,794.99,nonwin2_10.png
2,6,106,3,3,1,704.93,nonwin2_11.png
2,6,107,3,2,0,750.99,nonwex2.png
2,6,108,3,3,1,812.96,nonwex2_3.png
2,6,109,2,3,0,794.94,nonwex2_4.png
2,6,110,2,2,1,888.97,nonwin8.png
2,6,111,2,3,0,902.9,nonwin10.png
2,6,112,1,3,0,916.95,nonwin9.png
2,6,113,2,2,1,954.89,nonwin2_6.png
2,6,114,2,3,0,664.94,nonwex2_8.png
2,6,115,3,3,1,718.86,nonwex7.png
2,6,116,3,3,1,724.93,nonwex10.png
2,6,117,2,3,0,850.9,nonwin2_5.png
2,6,118,3,3,1,840.92,nonwex2_1.png
2,6,119,3,3,1,838.92,nonwex2_2.png
2,6,120,3,2,0,820.86,nonwin2_2.png
2,6,121,2,3,0,810.9,nonwex11.png
2,6,122,3,3,1,832.9,nonwex12.png
2,6,123,3,3,1,934.9,nonwin2_4.png
2,6,124,3,3,1,868.89,nonwex11.png
2,6,125,3,2,0,802.82,nonwex2_8.png
2,6,126,3,3,1,784.87,nonwin4.png
2,6,127,3,3,1,806.81,nonwin2_5.png
2,6,128,3,3,1,868.85,nonwin2_12.png
