SID,Familiarity,RepTime,Trial,Resp,Corr,RT,ImgName
1,1,1,1,2,1,880.96,wordin2_11.png
1,1,1,2,1,1,868.35,wordex2_9.png
1,1,1,3,1,1,620.83,wordex2_1.png
1,1,1,4,2,1,669.82,wordin2_1.png
1,1,1,5,2,1,1006.57,wordex10.png
1,1,1,6,1,1,551.29,wordex6.png
1,1,1,7,1,1,872.02,wordin2_5.png
1,1,1,8,1,1,896.77,wordin7.png
1,1,1,9,1,1,801.46,wordin2_8.png
1,1,1,10,2,1,706.22,wordin9.png
1,1,1,11,2,1,858.91,wordin11.png
1,1,1,12,1,1,723.69,wordin2.png
1,1,1,13,1,1,732.41,wordex2_8.png
1,1,1,14,1,1,773.16,wordex3.png
1,1,1,15,1,1,605.84,wordex2_4.png
1,1,1,16,2,1,798.63,wordex2_5.png
1,1,1,17,2,1,1007.37,wordin2_12.png
1,1,1,18,1,1,760.03,wordex2_3.png
1,1,1,19,1,1,688.82,wordin2_10.png
1,1,1,20,1,1,505.51,wordex5.png
1,1,1,21,1,1,578.28,wordin2_9.png
1,1,1,22,1,1,691.02,wordin2_4.png
1,1,1,23,2,1,787.68,wordex8.png
1,1,1,24,1,1,788.46,wordin10.png
1,1,2,1,2,1,731.88,wordin2_12.png
1,1,2,2,1,1,716.63,wordin2.png
1,1,2,3,2,1,877.38,wordin2_5.png
1,1,2,4,1,1,614.08,wordin2_9.png
1,1,2,5,1,1,622.82,wordex6.png
1,1,2,6,1,1,583.58,wordex2_8.png
1,1,2,7,1,1,728.31,wordex3.png
1,1,2,8,1,1,585,wordin7.png
1,1,2,9,2,1,713.74,wordex2_5.png
1,1,2,10,1,1,538.48,wordex5.png
1,1,2,11,2,1,683.24,wordin2_1.png
1,1,2,12,1,1,643.91,wordin2_10.png
1,1,2,13,1,1,692.64,wordex2_3.png
1,1,2,14,2,1,669.43,wordex8.png
1,1,2,15,2,1,870.12,wordin9.png
1,1,2,16,2,1,1118.92,wordin2_11.png
1,1,2,17,1,1,551.62,wordin10.png
1,1,2,18,1,1,576.35,wordex2_9.png
1,1,2,19,1,1,841.07,wordex10.png
1,1,2,20,2,1,657.81,wordin11.png
1,1,2,21,1,1,546.48,wordex2_1.png
1,1,2,22,1,1,523.27,wordex2_4.png
1,1,2,23,1,1,484,wordin2_8.png
1,1,2,24,1,1,564.74,wordin2_4.png
1,1,3,1,2,1,588.12,wordin2_1.png
1,1,3,2,1,1,484.86,wordex2_8.png
1,1,3,3,1,1,477.65,wordex3.png
1,1,3,4,1,1,422.35,wordex10.png
1,1,3,5,1,1,471.05,wordin2.png
1,1,3,6,1,1,447.84,wordex5.png
1,1,3,7,1,1,368.56,wordex2_4.png
1,1,3,8,1,1,481.29,wordin2_9.png
1,1,3,9,2,1,633.95,wordin9.png
1,1,3,10,1,1,514.76,wordex2_3.png
1,1,3,11,1,1,315.48,wordex2_9.png
1,1,3,12,1,1,428.18,wordin2_4.png
1,1,3,13,2,1,580.95,wordex2_5.png
1,1,3,14,2,1,525.68,wordin2_5.png
1,1,3,15,2,1,574.41,wordex8.png
1,1,3,16,1,1,519.12,wordex2_1.png
1,1,3,17,1,1,383.84,wordin11.png
1,1,3,18,1,1,552.6,wordin7.png
1,1,3,19,2,1,609.31,wordin2_12.png
1,1,3,20,1,1,594.02,wordin2_10.png
1,1,3,21,1,1,530.77,wordex6.png
1,1,3,22,2,1,763.48,wordin2_11.png
1,1,3,23,1,1,572.22,wordin10.png
1,1,3,24,1,1,540.98,wordin2_8.png
1,1,4,1,1,1,764.35,wordex2_9.png
1,1,4,2,1,1,533.02,wordin10.png
1,1,4,3,2,1,669.79,wordin2_5.png
1,1,4,4,1,1,470.52,wordex2_4.png
1,1,4,5,1,1,503.27,wordex2_1.png
1,1,4,6,1,1,503.91,wordex6.png
1,1,4,7,1,1,336.68,wordex10.png
1,1,4,8,1,1,489.43,wordin2.png
1,1,4,9,1,1,618.12,wordin2_9.png
1,1,4,10,1,1,562.92,wordin2_10.png
1,1,4,11,1,1,547.59,wordex2_8.png
1,1,4,12,2,1,532.38,wordin2_12.png
1,1,4,13,1,1,525.11,wordin2_4.png
1,1,4,14,2,1,661.78,wordin11.png
1,1,4,15,1,1,494.57,wordex5.png
1,1,4,16,2,1,711.26,wordin2_11.png
1,1,4,17,1,1,488.03,wordin2_8.png
1,1,4,18,2,1,584.76,wordex8.png
1,1,4,19,2,1,593.48,wordin2_1.png
1,1,4,20,2,1,578.22,wordex2_5.png
1,1,4,21,1,1,594.95,wordex2_3.png
1,1,4,22,1,1,595.63,wordex3.png
1,1,4,23,2,1,572.36,wordin9.png
1,1,4,24,1,1,557.13,wordin7.png
1,1,5,1,1,1,773.13,wordin2_8.png
1,1,5,2,2,1,565.83,wordin11.png
1,1,5,3,1,1,550.51,wordex10.png
1,1,5,4,2,1,551.3,wordex2_5.png
1,1,5,5,2,1,583.98,wordex8.png
1,1,5,6,1,1,488.71,wordin2_10.png
1,1,5,7,1,1,433.47,wordex2_4.png
1,1,5,8,1,1,474.22,wordin2_9.png
1,1,5,9,1,1,554.94,wordex2_8.png
1,1,5,10,1,1,467.65,wordin10.png
1,1,5,11,1,1,420.41,wordex5.png
1,1,5,12,2,1,517.1,wordin9.png
1,1,5,13,1,1,517.87,wordin2.png
1,1,5,14,2,1,614.6,wordin2_11.png
1,1,5,15,1,1,527.33,wordin2_4.png
1,1,5,16,1,1,439.94,wordex3.png
1,1,5,17,1,1,736.8,wordex2_1.png
1,1,5,18,1,1,481.51,wordin7.png
1,1,5,19,2,1,498.2,wordin2_12.png
1,1,5,20,2,1,538.97,wordin2_1.png
1,1,5,21,1,1,515.69,wordex6.png
1,1,5,22,1,1,500.44,wordex2_9.png
1,1,5,23,1,1,509.13,wordex2_3.png
1,1,5,24,2,1,541.89,wordin2_5.png
1,1,6,1,1,1,477.14,wordin10.png
1,1,6,2,1,1,421.88,wordex2_1.png
1,1,6,3,1,1,502.59,wordex2_8.png
1,1,6,4,1,1,519.38,wordin2_10.png
1,1,6,5,1,1,536.12,wordin2_8.png
1,1,6,6,1,1,544.85,wordex6.png
1,1,6,7,2,1,537.53,wordin9.png
1,1,6,8,2,1,514.3,wordin2_1.png
1,1,6,9,1,1,491.02,wordex3.png
1,1,6,10,1,1,475.71,wordex2_9.png
1,1,6,11,1,1,460.45,wordex2_4.png
1,1,6,12,1,1,533.21,wordin7.png
1,1,6,13,2,1,549.96,wordin2_11.png
1,1,6,14,1,1,774.67,wordex8.png
1,1,6,15,1,1,455.36,wordin11.png
1,1,6,16,0,0,0,wordin2_9.png
1,1,6,17,2,1,528.85,wordin2_5.png
1,1,6,18,1,1,465.55,wordin2.png
1,1,6,19,1,1,434.34,wordin2_4.png
1,1,6,20,1,1,515.07,wordex5.png
1,1,6,21,1,1,443.79,wordex10.png
1,1,6,22,1,1,500.53,wordex2_3.png
1,1,6,23,2,1,637.24,wordex2_5.png
1,1,6,24,2,1,613.99,wordin2_12.png
1,1,7,1,1,1,394.22,wordex5.png
1,1,7,2,1,1,403.03,wordin7.png
1,1,7,3,1,1,483.73,wordin2_4.png
1,1,7,4,2,1,532.47,wordin2_1.png
1,1,7,5,1,1,525.21,wordex3.png
1,1,7,6,1,1,485.95,wordin2_8.png
1,1,7,7,2,1,542.64,wordex8.png
1,1,7,8,2,1,455.4,wordin2_5.png
1,1,7,9,1,1,624.11,wordex10.png
1,1,7,10,2,1,576.85,wordin2_11.png
1,1,7,11,1,1,521.59,wordin2_10.png
1,1,7,12,2,1,538.34,wordin9.png
1,1,7,13,1,1,795.02,wordin2_9.png
1,1,7,14,1,1,467.76,wordin10.png
1,1,7,15,1,1,548.5,wordex2_9.png
1,1,7,16,2,1,629.26,wordin2_12.png
1,1,7,17,1,1,621.99,wordin2.png
1,1,7,18,1,1,814.72,wordin11.png
1,1,7,19,1,1,527.43,wordex2_1.png
1,1,7,20,1,1,456.17,wordex2_3.png
1,1,7,21,1,1,520.9,wordex2_8.png
1,1,7,22,2,1,529.64,wordex2_5.png
1,1,7,23,1,1,826.38,wordex6.png
1,1,7,24,1,1,891.09,wordex2_4.png
1,1,8,1,1,1,748.86,wordin2_10.png
1,1,8,2,0,0,0,wordin2_4.png
1,1,8,3,1,1,510.35,wordex6.png
1,1,8,4,1,1,527.03,wordex2_9.png
1,1,8,5,1,1,455.82,wordex2_1.png
1,1,8,6,1,1,520.54,wordex2_8.png
1,1,8,7,1,1,513.25,wordex2_4.png
1,1,8,8,2,1,490,wordin2_12.png
1,1,8,9,1,1,538.74,wordin10.png
1,1,8,10,1,1,515.46,wordin7.png
1,1,8,11,1,1,644.17,wordin11.png
1,1,8,12,2,1,540.92,wordin9.png
1,1,8,13,2,1,373.65,wordex2_3.png
1,1,8,14,2,1,542.39,wordin2_11.png
1,1,8,15,1,1,527.12,wordex10.png
1,1,8,16,2,1,543.85,wordin2_5.png
1,1,8,17,2,1,552.58,wordin2_1.png
1,1,8,18,1,1,769.27,wordin2_9.png
1,1,8,19,1,1,538.04,wordex3.png
1,1,8,20,1,1,674.72,wordin2_8.png
1,1,8,21,2,1,587.5,wordex2_5.png
1,1,8,22,1,1,492.21,wordex5.png
1,1,8,23,1,1,508.96,wordin2.png
1,1,8,24,2,1,565.65,wordex8.png
2,1,1,1,1,1,555.84,wordex1.png
2,1,1,2,1,1,351.17,wordin2_7.png
2,1,1,3,1,1,578.66,wordin5.png
2,1,1,4,2,1,470.03,wordin2_2.png
2,1,1,5,1,1,505.41,wordex2_10.png
2,1,1,6,1,1,492.86,wordex11.png
2,1,1,7,2,1,552.2,wordex9.png
2,1,1,8,1,1,571.64,wordin2_3.png
2,1,1,9,2,1,471,wordex2.png
2,1,1,10,1,1,599.6,wordin1.png
2,1,1,11,1,1,560.51,wordex7.png
2,1,1,12,2,1,617.22,wordin2_6.png
2,1,1,13,1,1,657.94,wordin6.png
2,1,1,14,2,1,562.7,wordex12.png
2,1,1,15,1,1,539.4,wordin4.png
2,1,1,16,2,1,524.16,wordex2_12.png
2,1,1,17,1,1,556.9,wordex2_2.png
2,1,1,18,2,1,357.62,wordex4.png
2,1,1,19,1,1,494.34,wordex2_6.png
2,1,1,20,2,1,447.08,wordin3.png
2,1,1,21,2,1,455.82,wordin8.png
2,1,1,22,1,1,488.5,wordin12.png
2,1,1,23,2,1,553.24,wordex2_11.png
2,1,1,24,2,1,586.01,wordex2_7.png
2,1,2,1,2,1,931.7,wordex7.png
2,1,2,2,1,1,676.46,wordex2_7.png
2,1,2,3,2,1,533.14,wordex2_11.png
2,1,2,4,2,1,397.91,wordex9.png
2,1,2,5,1,1,726.64,wordex2_2.png
2,1,2,6,2,1,447.32,wordin2_2.png
2,1,2,7,1,1,488.09,wordin2_3.png
2,1,2,8,1,1,528.84,wordin1.png
2,1,2,9,2,1,529.5,wordex12.png
2,1,2,10,1,1,474.29,wordin2_6.png
2,1,2,11,1,1,571.04,wordex11.png
2,1,2,12,2,1,547.77,wordin4.png
2,1,2,13,2,1,628.49,wordin8.png
2,1,2,14,2,1,709.16,wordex2_10.png
2,1,2,15,2,1,677.97,wordin12.png
2,1,2,16,1,1,558.69,wordin6.png
2,1,2,17,2,1,455.41,wordex4.png
2,1,2,18,1,1,544.13,wordin5.png
2,1,2,19,2,1,560.82,wordex1.png
2,1,2,20,2,1,505.61,wordex2_12.png
2,1,2,21,2,1,522.34,wordin3.png
2,1,2,22,1,1,499.07,wordex2_6.png
2,1,2,23,2,1,411.8,wordex2.png
2,1,2,24,2,1,692.55,wordin2_7.png
2,1,3,1,2,1,675.96,wordex2_10.png
2,1,3,2,2,1,564.66,wordex9.png
2,1,3,3,2,1,573.45,wordin3.png
2,1,3,4,2,1,558.18,wordex2.png
2,1,3,5,1,1,414.85,wordex1.png
2,1,3,6,2,1,471.61,wordex4.png
2,1,3,7,1,1,504.38,wordex11.png
2,1,3,8,1,1,1001.13,wordex2_2.png
2,1,3,9,1,1,481.83,wordin6.png
2,1,3,10,1,1,490.55,wordin4.png
2,1,3,11,2,1,475.3,wordin2_7.png
2,1,3,12,2,1,628.04,wordin5.png
2,1,3,13,2,1,580.77,wordex2_6.png
2,1,3,14,1,1,565.45,wordex2_12.png
2,1,3,15,1,1,558.23,wordin2_3.png
2,1,3,16,2,1,574.91,wordex2_11.png
2,1,3,17,1,1,487.69,wordin1.png
2,1,3,18,2,1,504.42,wordex7.png
2,1,3,19,2,1,537.1,wordin2_2.png
2,1,3,20,2,1,641.85,wordin12.png
2,1,3,21,1,1,482.62,wordex2_7.png
2,1,3,22,1,1,603.36,wordin2_6.png
2,1,3,23,2,1,508.07,wordex12.png
2,1,3,24,1,1,540.82,wordin8.png
2,1,4,1,2,1,647.34,wordex2_11.png
2,1,4,2,1,1,528,wordin2_6.png
2,1,4,3,2,1,440.77,wordex7.png
2,1,4,4,2,1,585.5,wordin3.png
2,1,4,5,1,1,642.26,wordex2_7.png
2,1,4,6,1,1,459,wordex1.png
2,1,4,7,1,1,475.7,wordex2_6.png
2,1,4,8,2,1,468.48,wordin2_7.png
2,1,4,9,1,1,445.17,wordex2_2.png
2,1,4,10,2,1,461.92,wordex2.png
2,1,4,11,2,1,718.7,wordin6.png
2,1,4,12,2,1,639.4,wordex2_12.png
2,1,4,13,2,1,712.15,wordex4.png
2,1,4,14,2,1,760.83,wordin8.png
2,1,4,15,1,1,481.63,wordin1.png
2,1,4,16,1,1,530.33,wordin2_3.png
2,1,4,17,2,1,627.06,wordin2_2.png
2,1,4,18,2,1,691.83,wordex9.png
2,1,4,19,1,1,748.55,wordin4.png
2,1,4,20,2,1,637.33,wordin5.png
2,1,4,21,2,1,630.06,wordex12.png
2,1,4,22,2,1,518.8,wordin12.png
2,1,4,23,1,1,551.48,wordex11.png
2,1,4,24,1,1,568.24,wordex2_10.png
2,1,5,1,2,1,601.88,wordin2_7.png
2,1,5,2,1,1,530.65,wordex2_7.png
2,1,5,3,1,1,507.36,wordin1.png
2,1,5,4,1,1,532.06,wordin4.png
2,1,5,5,1,1,780.87,wordex12.png
2,1,5,6,2,1,461.59,wordin2_3.png
2,1,5,7,1,1,582.34,wordin2_6.png
2,1,5,8,2,1,511.07,wordex2.png
2,1,5,9,2,1,503.81,wordex2_12.png
2,1,5,10,2,1,624.51,wordex2_6.png
2,1,5,11,1,1,561.25,wordex2_11.png
2,1,5,12,1,1,514.01,wordex11.png
2,1,5,13,0,0,0,wordex4.png
2,1,5,14,1,1,443.48,wordex1.png
2,1,5,15,2,1,524.17,wordin12.png
2,1,5,16,1,1,748.94,wordex2_2.png
2,1,5,17,2,1,709.65,wordin6.png
2,1,5,18,2,1,582.45,wordex7.png
2,1,5,19,1,1,591.18,wordin8.png
2,1,5,20,2,1,479.87,wordex9.png
2,1,5,21,2,1,512.62,wordin3.png
2,1,5,22,2,1,417.36,wordin2_2.png
2,1,5,23,2,1,570.08,wordin5.png
2,1,5,24,1,1,546.84,wordex2_10.png
2,1,6,1,2,1,738.32,wordex2_10.png
2,1,6,2,1,1,579.08,wordin4.png
2,1,6,3,1,1,691.83,wordex1.png
2,1,6,4,1,1,644.57,wordex11.png
2,1,6,5,2,1,605.24,wordex7.png
2,1,6,6,1,1,517.98,wordex2_2.png
2,1,6,7,2,1,630.75,wordin12.png
2,1,6,8,2,1,551.51,wordin3.png
2,1,6,9,1,1,536.22,wordin2_3.png
2,1,6,10,1,1,616.98,wordex2.png
2,1,6,11,2,1,489.67,wordin2_2.png
2,1,6,12,1,1,538.46,wordin2_6.png
2,1,6,13,2,1,571.19,wordex12.png
2,1,6,14,2,1,515.93,wordin2_7.png
2,1,6,15,1,1,468.62,wordex2_7.png
2,1,6,16,2,1,557.39,wordex2_6.png
2,1,6,17,2,1,502.08,wordex9.png
2,1,6,18,1,1,518.85,wordin1.png
2,1,6,19,2,1,487.56,wordin5.png
2,1,6,20,2,1,664.33,wordin8.png
2,1,6,21,2,1,529.09,wordex2_12.png
2,1,6,22,1,1,745.82,wordex2_11.png
2,1,6,23,2,1,650.53,wordex4.png
2,1,6,24,2,1,611.27,wordin6.png
2,1,7,1,2,1,1012.11,wordin8.png
2,1,7,2,1,1,492.9,wordin1.png
2,1,7,3,1,1,477.65,wordex2_7.png
2,1,7,4,2,1,526.39,wordex12.png
2,1,7,5,2,1,551.07,wordex2_6.png
2,1,7,6,1,1,559.84,wordex11.png
2,1,7,7,2,1,544.52,wordex2_10.png
2,1,7,8,2,1,721.28,wordin2_3.png
2,1,7,9,2,1,458.05,wordex2_12.png
2,1,7,10,2,1,642.78,wordin2_7.png
2,1,7,11,2,1,587.5,wordex4.png
2,1,7,12,2,1,508.24,wordin5.png
2,1,7,13,2,1,477,wordin3.png
2,1,7,14,2,1,533.69,wordex9.png
2,1,7,15,1,1,454.49,wordin2_6.png
2,1,7,16,2,1,439.21,wordex2.png
2,1,7,17,1,1,447.91,wordex1.png
2,1,7,18,1,1,552.67,wordex2_11.png
2,1,7,19,2,1,465.43,wordex7.png
2,1,7,20,2,1,530.17,wordin12.png
2,1,7,21,2,1,402.9,wordin2_2.png
2,1,7,22,2,1,475.64,wordin4.png
2,1,7,23,2,1,516.38,wordin6.png
2,1,7,24,1,1,469.11,wordex2_2.png
2,1,8,1,2,1,753.69,wordin2_7.png
2,1,8,2,1,1,634.45,wordin2_3.png
2,1,8,3,2,1,675.15,wordex7.png
2,1,8,4,1,1,443.87,wordex1.png
2,1,8,5,1,1,652.64,wordin1.png
2,1,8,6,1,1,533.36,wordex2_7.png
2,1,8,7,2,1,470.11,wordin3.png
2,1,8,8,1,1,550.8,wordin12.png
2,1,8,9,1,1,527.53,wordex11.png
2,1,8,10,2,1,496.32,wordex12.png
2,1,8,11,2,1,457.01,wordin5.png
2,1,8,12,1,1,633.77,wordin4.png
2,1,8,13,2,1,866.53,wordex2_10.png
2,1,8,14,2,1,499.21,wordex2.png
2,1,8,15,2,1,523.95,wordex2_6.png
2,1,8,16,2,1,412.71,wordin8.png
2,1,8,17,2,1,477.46,wordex9.png
2,1,8,18,2,1,390.2,wordex4.png
2,1,8,19,2,1,390.91,wordex2_11.png
2,1,8,20,2,1,407.65,wordin6.png
2,1,8,21,2,1,408.41,wordex2_12.png
2,1,8,22,2,1,457.15,wordin2_2.png
2,1,8,23,1,1,457.88,wordex2_2.png
2,1,8,24,1,1,474.6,wordin2_6.png
3,1,1,1,1,1,704.92,wordex8.png
3,1,1,2,2,1,708.33,wordin2.png
3,1,1,3,1,1,959.79,wordex3.png
3,1,1,4,2,1,979.17,wordin2_11.png
3,1,1,5,2,1,1054.52,wordin2_1.png
3,1,1,6,2,1,977.94,wordex10.png
3,1,1,7,1,1,981.34,wordex2_1.png
3,1,1,8,2,1,1136.75,wordin2_4.png
3,1,1,9,2,1,844.17,wordex2_3.png
3,1,1,10,2,1,740.72,wordex6.png
3,1,1,11,2,1,669.59,wordin2_12.png
3,1,1,12,2,1,1078.34,wordin2_8.png
3,1,1,13,1,1,455.06,wordex2_8.png
3,1,1,14,2,1,615.83,wordex2_9.png
3,1,1,15,2,1,624.56,wordex5.png
3,1,1,16,2,1,809.26,wordex2_5.png
3,1,1,17,0,0,0,wordin9.png
3,1,1,18,1,1,682.74,wordex2_4.png
3,1,1,19,2,1,603.48,wordin10.png
3,1,1,20,2,1,516.21,wordin7.png
3,1,1,21,1,1,564.9,wordin2_10.png
3,1,1,22,2,1,597.65,wordin2_9.png
3,1,1,23,2,1,510.35,wordin11.png
3,1,1,24,2,1,591.14,wordin2_5.png
3,1,2,1,2,1,644.09,wordin9.png
3,1,2,2,0,0,0,wordex2_3.png
3,1,2,3,1,1,613.55,wordex2_1.png
3,1,2,4,1,1,702.26,wordex8.png
3,1,2,5,2,1,662.98,wordin2_1.png
3,1,2,6,2,1,695.74,wordin11.png
3,1,2,7,2,1,584.41,wordex5.png
3,1,2,8,1,1,673.2,wordin2.png
3,1,2,9,0,0,0,wordin2_4.png
3,1,2,10,2,1,514.66,wordin2_5.png
3,1,2,11,1,1,595.39,wordex2_8.png
3,1,2,12,2,1,612.12,wordex10.png
3,1,2,13,1,1,500.85,wordin2_10.png
3,1,2,14,2,1,549.58,wordin2_9.png
3,1,2,15,2,1,758.27,wordin2_8.png
3,1,2,16,2,1,551.04,wordin7.png
3,1,2,17,2,1,495.76,wordin2_12.png
3,1,2,18,2,1,496.45,wordin2_11.png
3,1,2,19,1,1,585.24,wordex2_4.png
3,1,2,20,1,1,593.95,wordex6.png
3,1,2,21,1,1,634.65,wordex3.png
3,1,2,22,0,0,0,wordex2_9.png
3,1,2,23,2,1,508.15,wordin10.png
3,1,2,24,2,1,508.89,wordex2_5.png
3,1,3,1,2,1,819.96,wordin2_8.png
3,1,3,2,2,1,492.66,wordin2_1.png
3,1,3,3,2,1,733.4,wordin11.png
3,1,3,4,1,1,574.12,wordex2_3.png
3,1,3,5,2,1,534.86,wordex2_5.png
3,1,3,6,1,1,567.61,wordin2_10.png
3,1,3,7,2,1,584.3,wordex5.png
3,1,3,8,0,0,0,wordin2_5.png
3,1,3,9,1,1,505.77,wordex3.png
3,1,3,10,0,0,0,wordin2.png
3,1,3,11,2,1,491.26,wordin2_11.png
3,1,3,12,2,1,459.99,wordin2_12.png
3,1,3,13,2,1,484.67,wordin7.png
3,1,3,14,2,1,517.44,wordin10.png
3,1,3,15,2,1,558.19,wordin2_4.png
3,1,3,16,0,0,0,wordex2_1.png
3,1,3,17,2,1,887.61,wordex10.png
3,1,3,18,1,1,1120.36,wordex6.png
3,1,3,19,1,1,569.05,wordex2_4.png
3,1,3,20,0,0,0,wordex2_8.png
3,1,3,21,0,0,0,wordex8.png
3,1,3,22,2,1,523.26,wordin2_9.png
3,1,3,23,0,0,0,wordin9.png
3,1,3,24,0,0,0,wordex2_9.png
3,1,4,1,2,1,480.01,wordin2_12.png
3,1,4,2,1,1,568.77,wordex6.png
3,1,4,3,2,1,513.51,wordex2_5.png
3,1,4,4,1,1,602.25,wordex2_3.png
3,1,4,5,1,1,602.98,wordex2_9.png
3,1,4,6,2,1,867.72,wordin2_9.png
3,1,4,7,2,1,599.12,wordin10.png
3,1,4,8,2,1,471.84,wordin2_11.png
3,1,4,9,2,1,400.57,wordex3.png
3,1,4,10,1,1,433.27,wordex2_1.png
3,1,4,11,1,1,457.97,wordex2_8.png
3,1,4,12,1,1,482.72,wordin2_10.png
3,1,4,13,2,1,675.5,wordin2_4.png
3,1,4,14,2,1,436.17,wordin2_5.png
3,1,4,15,2,1,628.9,wordex10.png
3,1,4,16,2,1,597.67,wordin2_1.png
3,1,4,17,2,1,614.4,wordin2_8.png
3,1,4,18,0,0,0,wordin9.png
3,1,4,19,1,1,431.83,wordex2_4.png
3,1,4,20,2,1,544.55,wordin11.png
3,1,4,21,1,1,569.31,wordin2.png
3,1,4,22,2,1,594.08,wordex5.png
3,1,4,23,1,1,826.81,wordex8.png
3,1,4,24,2,1,531.54,wordin7.png
3,1,5,1,2,1,487.77,wordin2_12.png
3,1,5,2,1,1,544.48,wordin2.png
3,1,5,3,2,1,473.23,wordin9.png
3,1,5,4,2,1,521.97,wordex2_5.png
3,1,5,5,1,1,450.69,wordex2_8.png
3,1,5,6,1,1,491.39,wordex6.png
3,1,5,7,1,1,428.12,wordex3.png
3,1,5,8,1,1,524.84,wordex2_3.png
3,1,5,9,2,1,493.57,wordex10.png
3,1,5,10,2,1,462.35,wordin10.png
3,1,5,11,2,1,479.08,wordin2_9.png
3,1,5,12,0,0,0,wordin2_4.png
3,1,5,13,2,1,408.54,wordin2_5.png
3,1,5,14,1,1,513.22,wordex2_4.png
3,1,5,15,2,1,665.99,wordin2_8.png
3,1,5,16,0,0,0,wordex2_1.png
3,1,5,17,2,1,491.45,wordin2_11.png
3,1,5,18,1,1,484.17,wordin2_10.png
3,1,5,19,1,1,476.93,wordex2_9.png
3,1,5,20,2,1,557.61,wordex5.png
3,1,5,21,2,1,534.38,wordin2_1.png
3,1,5,22,2,1,503.09,wordin7.png
3,1,5,23,2,1,919.87,wordin11.png
3,1,5,24,1,1,488.58,wordex8.png
3,1,6,1,2,1,528.82,wordin7.png
3,1,6,2,2,1,505.52,wordin9.png
3,1,6,3,2,1,522.22,wordex2_5.png
3,1,6,4,2,1,411,wordex5.png
3,1,6,5,1,1,459.7,wordex2_8.png
3,1,6,6,2,1,604.47,wordin2_4.png
3,1,6,7,1,1,525.19,wordex2_9.png
3,1,6,8,2,1,437.87,wordin2_11.png
3,1,6,9,1,1,574.67,wordex2_3.png
3,1,6,10,2,1,495.39,wordin2_12.png
3,1,6,11,1,1,528.12,wordex8.png
3,1,6,12,1,1,608.8,wordex2_1.png
3,1,6,13,2,1,617.53,wordex10.png
3,1,6,14,2,1,522.28,wordin11.png
3,1,6,15,1,1,539.04,wordex6.png
3,1,6,16,1,1,539.75,wordin2.png
3,1,6,17,1,1,524.5,wordex3.png
3,1,6,18,2,1,549.24,wordin2_9.png
3,1,6,19,0,0,0,wordin2_8.png
3,1,6,20,1,1,486.65,wordin2_10.png
3,1,6,21,2,1,535.38,wordin10.png
3,1,6,22,1,1,672.11,wordex2_4.png
3,1,6,23,2,1,624.85,wordin2_5.png
3,1,6,24,2,1,521.59,wordin2_1.png
3,1,7,1,2,1,473.09,wordin10.png
3,1,7,2,1,1,489.81,wordin2_10.png
3,1,7,3,1,1,530.51,wordex2_4.png
3,1,7,4,2,1,547.22,wordex10.png
3,1,7,5,1,1,564.01,wordex8.png
3,1,7,6,2,1,548.75,wordex5.png
3,1,7,7,2,1,533.44,wordin9.png
3,1,7,8,1,1,558.21,wordin2.png
3,1,7,9,2,1,446.88,wordin2_12.png
3,1,7,10,2,1,927.68,wordin2_1.png
3,1,7,11,1,1,512.34,wordex2_1.png
3,1,7,12,2,1,553.13,wordin2_4.png
3,1,7,13,1,1,521.84,wordex2_9.png
3,1,7,14,2,1,706.58,wordin2_8.png
3,1,7,15,1,1,611.32,wordex3.png
3,1,7,16,2,1,476,wordin2_5.png
3,1,7,17,1,1,532.53,wordex6.png
3,1,7,18,2,1,525.51,wordin11.png
3,1,7,19,2,1,518.19,wordin2_9.png
3,1,7,20,1,1,598.92,wordex2_3.png
3,1,7,21,1,1,575.71,wordex2_8.png
3,1,7,22,2,1,552.42,wordin7.png
3,1,7,23,2,1,457.13,wordex2_5.png
3,1,7,24,2,1,473.89,wordin2_11.png
3,1,8,1,2,1,499.52,wordin2_1.png
3,1,8,2,1,1,620.28,wordex2_3.png
3,1,8,3,0,0,0,wordex6.png
3,1,8,4,2,1,453.67,wordin2_9.png
3,1,8,5,2,1,454.47,wordin10.png
3,1,8,6,2,1,455.19,wordex5.png
3,1,8,7,2,1,399.87,wordin11.png
3,1,8,8,1,1,568.6,wordin2.png
3,1,8,9,2,1,481.39,wordex2_5.png
3,1,8,10,2,1,426.12,wordex2_9.png
3,1,8,11,2,1,570.81,wordin7.png
3,1,8,12,1,1,707.59,wordex2_4.png
3,1,8,13,2,1,484.26,wordin2_12.png
3,1,8,14,0,0,0,wordin2_4.png
3,1,8,15,2,1,581.75,wordin2_8.png
3,1,8,16,0,0,0,wordex10.png
3,1,8,17,2,1,431.21,wordin2_5.png
3,1,8,18,2,1,455.97,wordin2_11.png
3,1,8,19,1,1,504.7,wordin2_10.png
3,1,8,20,1,1,529.42,wordex2_1.png
3,1,8,21,1,1,506.15,wordex3.png
3,1,8,22,0,0,0,wordex2_8.png
3,1,8,23,1,1,531.58,wordex8.png
3,1,8,24,2,1,532.35,wordin9.png
4,1,1,1,1,1,955.87,wordin1.png
4,1,1,2,1,1,1103.34,wordex1.png
4,1,1,3,2,1,778.74,wordex12.png
4,1,1,4,1,1,662.04,wordex11.png
4,1,1,5,1,1,497.51,wordex2_10.png
4,1,1,6,2,1,724.85,wordex9.png
